NO_OF_FRAMES	165
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
26	0.26000	292.769	1057.589	1261.004	187.747	1070.117	1267.684	289.794	1296.263	1224.834	356.272	1246.689	1144.157	356.854	998.125	1040.111	229.172	1404.992	1117.844	243.162	945.735	737.066	-56.412	1306.302	917.722	94.638	901.216	889.272	-2.225	1163.902	1089.486	279.544	1077.403	1736.435	 4.241	1038.209	1036.970	65.623	630.485	958.537	531.963	1385.825	632.235
27	0.27000	293.808	1056.805	1259.897	188.676	1068.825	1266.503	290.427	1295.141	1224.772	356.480	1246.821	1143.858	358.265	998.491	1038.969	228.005	1405.895	1117.213	245.242	947.021	735.382	-54.708	1309.602	910.398	96.885	900.794	887.350	-4.959	1164.198	1081.248	259.189	1087.765	1733.205	 3.939	1035.819	1026.960	70.169	629.779	954.904	532.004	1386.631	631.584
28	0.28000	294.748	1056.165	1258.850	189.499	1067.652	1265.432	290.846	1294.238	1224.670	356.708	1246.970	1143.613	359.689	998.902	1037.955	226.828	1406.799	1116.781	247.329	948.365	733.793	-52.867	1313.025	903.427	99.057	900.501	885.427	-7.368	1164.536	1073.108	239.069	1097.091	1729.293	 3.773	1033.621	1017.138	74.455	629.246	951.319	532.101	1387.380	630.978
29	0.29000	295.640	1055.648	1257.846	190.260	1066.589	1264.416	290.984	1293.590	1224.518	356.945	1247.143	1143.414	361.112	999.355	1037.053	225.773	1407.654	1116.382	249.409	949.723	732.309	-50.924	1316.542	896.838	101.178	900.376	883.514	-9.526	1164.900	1065.133	219.241	1105.408	1724.805	 3.837	1031.606	1007.505	78.410	628.861	947.865	532.253	1388.057	630.412
30	0.30000	296.511	1055.217	1256.875	190.983	1065.633	1263.413	290.835	1293.187	1224.329	357.192	1247.351	1143.251	362.522	999.842	1036.245	225.011	1408.408	1115.815	251.484	951.039	730.946	-48.924	1320.084	890.636	103.280	900.457	881.630	-11.492	1165.267	1057.357	199.781	1112.727	1719.837	 4.206	1029.805	998.064	81.991	628.588	944.611	532.455	1388.653	629.879
31	0.31000	297.357	1054.843	1255.928	191.677	1064.777	1262.395	290.409	1293.021	1224.126	357.459	1247.598	1143.115	363.908	1000.356	1035.517	224.631	1409.045	1114.981	253.572	952.254	729.722	-46.916	1323.571	884.808	105.378	900.767	879.796	-13.307	1165.627	1049.794	180.775	1119.035	1714.494	 4.900	1028.273	988.832	85.174	628.421	941.583	532.698	1389.170	629.370
32	0.32000	298.154	1054.508	1255.000	192.337	1064.004	1261.337	289.728	1293.086	1223.930	357.761	1247.883	1142.996	365.272	1000.884	1034.862	224.552	1409.618	1113.981	255.697	953.316	728.656	-44.935	1326.951	879.333	107.459	901.281	878.030	-14.985	1165.994	1042.446	162.314	1124.285	1708.889	 5.899	1027.077	979.834	87.962	628.382	938.775	532.972	1389.613	628.873
33	0.33000	298.873	1054.203	1254.090	192.951	1063.308	1260.219	288.867	1293.350	1223.768	358.114	1248.200	1142.880	366.616	1001.418	1034.273	224.610	1410.205	1113.011	257.885	954.197	727.755	-42.993	1330.219	874.187	109.462	901.913	876.358	-16.530	1166.407	1035.310	144.485	1128.411	1703.129	 7.170	1026.276	971.105	90.379	628.496	936.164	533.267	1389.993	628.376
34	0.34000	299.487	1053.921	1253.205	193.504	1062.690	1259.030	287.993	1293.714	1223.669	358.525	1248.541	1142.757	367.946	1001.947	1033.743	224.689	1410.841	1112.199	260.126	954.917	727.001	-41.095	1333.399	869.345	111.313	902.562	874.797	-17.939	1166.917	1028.387	127.361	1131.361	1697.306	 8.682	1025.891	962.665	92.463	628.783	933.721	533.573	1390.317	627.868
35	0.35000	299.986	1053.659	1252.351	193.983	1062.152	1257.781	287.311	1294.039	1223.660	358.989	1248.894	1142.622	369.267	1002.468	1033.258	224.743	1411.510	1111.573	262.364	955.560	726.340	-39.238	1336.527	864.771	112.973	903.174	873.347	-19.204	1167.570	1021.680	110.994	1133.118	1691.494	10.391	1025.905	954.526	94.259	629.235	931.422	533.881	1390.592	627.342
36	0.36000	300.376	1053.414	1251.536	194.387	1061.689	1256.507	286.954	1294.235	1223.737	359.490	1249.253	1142.476	370.582	1002.982	1032.804	224.769	1412.186	1111.097	264.511	956.242	725.693	-37.418	1339.629	860.431	114.467	903.757	871.987	-20.315	1168.398	1015.201	95.416	1133.703	1685.738	12.225	1026.277	946.692	95.816	629.824	929.247	534.176	1390.829	626.801
37	0.37000	300.678	1053.183	1250.760	194.726	1061.283	1255.267	286.925	1294.294	1223.863	360.009	1249.615	1142.323	371.887	1003.494	1032.366	224.785	1412.866	1110.706	266.506	957.037	725.004	-35.629	1342.717	856.296	115.851	904.334	870.692	-21.268	1169.409	1008.965	80.641	1133.181	1680.056	14.106	1026.949	939.166	97.192	630.501	927.186	534.443	1391.041	626.253
38	0.38000	300.920	1052.968	1250.024	195.017	1060.911	1254.125	287.149	1294.259	1223.992	360.527	1249.980	1142.168	373.176	1004.009	1031.930	224.800	1413.578	1110.340	268.337	957.952	724.256	-33.862	1345.791	852.359	117.179	904.916	869.445	-22.067	1170.589	1002.993	66.663	1131.651	1674.444	15.974	1027.860	931.937	98.449	631.211	925.229	534.674	1391.247	625.712
39	0.39000	301.132	1052.777	1249.328	195.278	1060.544	1253.127	287.532	1294.181	1224.093	361.036	1250.348	1142.014	374.436	1004.526	1031.489	224.814	1414.362	1109.977	270.023	958.953	723.468	-32.107	1348.847	848.636	118.487	905.498	868.235	-22.729	1171.913	997.308	53.458	1129.241	1668.888	17.804	1028.953	924.986	99.650	631.904	923.367	534.864	1391.459	625.196
40	0.40000	301.334	1052.619	1248.670	195.525	1060.147	1252.283	287.994	1294.100	1224.156	361.542	1250.714	1141.859	375.650	1005.037	1031.040	224.824	1415.240	1109.611	271.592	959.997	722.667	-30.363	1351.885	845.150	119.785	906.066	867.056	-23.280	1173.362	991.923	40.995	1126.084	1663.381	19.600	1030.192	918.298	100.858	632.535	921.593	535.015	1391.688	624.723
41	0.41000	301.541	1052.491	1248.046	195.771	1059.693	1251.574	288.482	1294.035	1224.195	362.053	1251.070	1141.699	376.799	1005.527	1030.589	224.847	1416.195	1109.242	273.069	961.047	721.877	-28.637	1354.912	841.914	121.068	906.603	865.903	-23.750	1174.921	986.843	29.250	1122.304	1657.915	21.394	1031.584	911.871	102.123	633.072	919.904	535.131	1391.939	624.304
42	0.42000	301.759	1052.383	1247.450	196.024	1059.202	1250.962	288.966	1293.994	1224.227	362.581	1251.408	1141.534	377.870	1005.986	1030.150	224.909	1417.172	1108.870	274.472	962.078	721.115	-26.933	1357.944	838.925	122.332	907.104	864.779	-24.166	1176.587	982.048	18.218	1118.003	1652.491	23.240	1033.190	905.703	103.477	633.500	918.298	535.218	1392.207	623.933
43	0.43000	302.000	1052.285	1246.880	196.291	1058.773	1250.387	289.435	1293.972	1224.269	363.130	1251.724	1141.368	378.852	1006.406	1029.740	225.043	1418.112	1108.497	275.818	963.073	720.389	-25.251	1361.006	836.169	123.570	907.572	863.688	-24.543	1178.354	977.495	 7.932	1113.249	1647.119	25.193	1035.095	899.796	104.915	633.831	916.765	535.299	1392.463	623.594
44	0.44000	302.280	1052.197	1246.337	196.602	1058.530	1249.777	289.882	1293.965	1224.326	363.689	1252.019	1141.206	379.740	1006.788	1029.379	225.273	1418.977	1108.128	277.117	964.023	719.703	-23.586	1364.113	833.618	124.774	908.013	862.635	-24.884	1180.212	973.122	-1.553	1108.083	1641.816	27.279	1037.339	894.141	106.389	634.115	915.279	535.402	1392.673	623.265
45	0.45000	302.615	1052.128	1245.824	197.002	1058.521	1249.082	290.306	1293.968	1224.389	364.238	1252.302	1141.052	380.533	1007.141	1029.083	225.600	1419.771	1107.768	278.375	964.926	719.053	-21.934	1367.265	831.245	125.928	908.430	861.625	-25.186	1182.127	968.870	-10.207	1102.542	1636.593	29.482	1039.907	888.720	107.823	634.420	913.808	535.549	1392.813	622.932
46	0.46000	303.021	1052.084	1245.335	197.527	1058.685	1248.297	290.695	1293.981	1224.442	364.754	1252.586	1140.912	381.238	1007.484	1028.851	226.009	1420.523	1107.426	279.593	965.784	718.434	-20.292	1370.463	829.044	127.015	908.822	860.666	-25.439	1184.053	964.706	-18.081	1096.698	1631.443	31.755	1042.749	883.518	109.160	634.795	912.330	535.733	1392.894	622.596
47	0.47000	303.500	1052.066	1244.858	198.165	1058.884	1247.480	291.040	1294.004	1224.469	365.220	1252.880	1140.789	381.871	1007.836	1028.664	226.475	1421.267	1107.107	280.765	966.603	717.841	-18.659	1373.703	827.027	128.029	909.186	859.767	-25.634	1185.944	960.636	-25.297	1090.654	1626.342	34.033	1045.806	878.517	110.383	635.250	910.850	535.926	1392.955	622.266
48	0.48000	304.039	1052.067	1244.377	198.866	1058.965	1246.731	291.339	1294.037	1224.469	365.637	1253.182	1140.682	382.451	1008.207	1028.493	226.979	1422.023	1106.815	281.882	967.394	717.276	-17.044	1376.951	825.190	128.969	909.519	858.943	-25.764	1187.776	956.708	-31.983	1084.526	1621.266	36.252	1049.015	873.700	111.494	635.776	909.383	536.090	1393.047	621.953
49	0.49000	304.607	1052.080	1243.880	199.566	1058.862	1246.119	291.600	1294.076	1224.454	366.021	1253.487	1140.588	382.995	1008.589	1028.310	227.508	1422.783	1106.551	282.938	968.169	716.742	-15.471	1380.130	823.502	129.846	909.832	858.197	-25.826	1189.560	952.985	-38.223	1078.417	1616.196	38.359	1052.304	869.040	112.510	636.355	907.951	536.205	1393.201	621.660
50	0.50000	305.167	1052.095	1243.367	200.205	1058.658	1245.642	291.844	1294.119	1224.445	366.394	1253.785	1140.501	383.516	1008.968	1028.101	228.050	1423.519	1106.313	283.931	968.941	716.242	-13.969	1383.168	821.927	130.677	910.157	857.517	-25.825	1191.320	949.524	-44.053	1072.402	1611.116	40.313	1055.572	864.503	113.449	636.970	906.574	536.288	1393.404	621.377
51	0.51000	305.682	1052.110	1242.854	200.711	1058.536	1245.263	292.097	1294.160	1224.466	366.779	1254.068	1140.417	384.025	1009.332	1027.865	228.588	1424.198	1106.100	284.860	969.722	715.772	-12.556	1386.029	820.448	131.486	910.533	856.882	-25.772	1193.074	946.348	-49.476	1066.529	1606.011	42.098	1058.711	860.056	114.329	637.602	905.267	536.372	1393.620	621.090
52	0.52000	306.125	1052.123	1242.365	201.005	1058.696	1244.955	292.382	1294.200	1224.529	367.186	1254.331	1140.335	384.533	1009.678	1027.604	229.089	1424.805	1105.929	285.725	970.518	715.323	-11.231	1388.723	819.060	132.285	910.979	856.276	-25.688	1194.828	943.445	-54.480	1060.824	1600.881	43.734	1061.658	855.681	115.163	638.236	904.037	536.485	1393.817	620.797
53	0.53000	306.482	1052.133	1241.926	201.030	1059.251	1244.722	292.716	1294.238	1224.637	367.613	1254.574	1140.254	385.049	1010.008	1027.327	229.515	1425.348	1105.835	286.525	971.327	714.890	-9.982	1391.287	817.761	133.070	911.486	855.690	-25.596	1196.584	940.777	-59.031	1055.285	1595.750	45.267	1064.422	851.381	115.958	638.855	902.880	536.636	1393.982	620.501
54	0.54000	306.754	1052.141	1241.547	200.800	1060.149	1244.569	293.103	1294.277	1224.777	368.054	1254.799	1140.178	385.570	1010.322	1027.044	229.832	1425.857	1105.870	287.262	972.140	714.473	-8.796	1393.764	816.555	133.830	912.033	855.119	-25.517	1198.341	938.299	-63.082	1049.891	1590.659	46.738	1067.059	847.178	116.725	639.445	901.791	536.816	1394.118	620.216
55	0.55000	306.951	1052.149	1241.228	200.424	1061.188	1244.471	293.534	1294.322	1224.930	368.497	1255.012	1140.109	386.089	1010.619	1026.769	230.026	1426.368	1106.074	287.934	972.942	714.073	-7.662	1396.183	815.446	134.554	912.595	854.553	-25.469	1200.092	935.961	-66.581	1044.604	1585.655	48.165	1069.637	843.107	117.467	639.991	900.763	536.999	1394.243	619.949
56	0.56000	307.092	1052.160	1240.958	200.054	1062.133	1244.368	293.992	1294.376	1225.082	368.936	1255.216	1140.047	386.594	1010.901	1026.515	230.133	1426.903	1106.423	288.544	973.718	713.691	-6.579	1398.552	814.431	135.233	913.154	853.987	-25.461	1201.828	933.719	-69.488	1039.383	1580.772	49.539	1072.221	839.198	118.190	640.478	899.783	537.158	1394.379	619.709
57	0.57000	307.192	1052.176	1240.722	199.790	1062.857	1244.216	294.463	1294.444	1225.225	369.367	1255.417	1139.989	387.078	1011.175	1026.286	230.257	1427.450	1106.794	289.096	974.461	713.326	-5.549	1400.876	813.507	135.860	913.702	853.419	-25.490	1203.535	931.532	-71.783	1034.197	1576.029	50.846	1074.856	835.459	118.894	640.902	898.845	537.270	1394.544	619.497
58	0.58000	307.264	1052.199	1240.505	199.649	1063.358	1244.007	294.938	1294.521	1225.359	369.788	1255.618	1139.936	387.545	1011.454	1026.068	230.534	1427.975	1107.007	289.600	975.169	712.978	-4.569	1403.171	812.676	136.433	914.235	852.854	-25.541	1205.196	929.374	-73.478	1029.031	1571.434	52.076	1077.557	831.873	119.579	641.271	897.946	537.337	1394.734	619.307
59	0.59000	307.319	1052.224	1240.297	199.606	1063.699	1243.763	295.412	1294.602	1225.485	370.201	1255.822	1139.886	388.002	1011.743	1025.851	231.045	1428.444	1106.944	290.068	975.841	712.647	-3.637	1405.450	811.939	136.960	914.751	852.310	-25.593	1206.803	927.225	-74.611	1023.890	1566.991	53.217	1080.309	828.418	120.239	641.605	897.086	537.374	1394.934	619.128
60	0.60000	307.366	1052.251	1240.088	199.626	1063.944	1243.508	295.876	1294.682	1225.608	370.604	1256.031	1139.839	388.448	1012.038	1025.634	231.769	1428.854	1106.607	290.515	976.475	712.339	-2.753	1407.715	811.287	137.454	915.252	851.815	-25.626	1208.353	925.083	-75.242	1018.789	1562.703	54.250	1083.075	825.083	120.861	641.938	896.265	537.396	1395.130	618.954
61	0.61000	307.419	1052.286	1239.873	199.686	1064.141	1243.260	296.323	1294.762	1225.729	370.994	1256.244	1139.794	388.877	1012.326	1025.425	232.599	1429.230	1106.118	290.958	977.073	712.059	-1.920	1409.950	810.697	137.930	915.745	851.395	-25.623	1209.848	922.952	-75.442	1013.748	1558.576	55.149	1085.810	821.869	121.424	642.300	895.481	537.413	1395.314	618.783
62	0.62000	307.491	1052.338	1239.649	199.774	1064.323	1243.026	296.740	1294.846	1225.844	371.365	1256.464	1139.751	389.281	1012.597	1025.238	233.392	1429.612	1105.653	291.410	977.633	711.806	-1.138	1412.137	810.146	138.404	916.249	851.065	-25.572	1211.290	920.852	-75.276	1008.787	1554.612	55.901	1088.474	818.778	121.935	642.686	894.741	537.430	1395.482	618.617
63	0.63000	307.595	1052.414	1239.416	199.886	1064.509	1242.805	297.116	1294.938	1225.950	371.713	1256.690	1139.713	389.651	1012.849	1025.079	234.036	1430.025	1105.357	291.878	978.158	711.579	-0.404	1414.259	809.622	138.886	916.789	850.816	-25.470	1212.682	918.804	-74.797	1003.917	1550.809	56.512	1091.036	815.810	122.437	643.045	894.074	537.451	1395.630	618.459
64	0.64000	307.733	1052.516	1239.184	200.023	1064.708	1242.592	297.443	1295.045	1226.047	372.035	1256.922	1139.682	389.985	1013.090	1024.948	234.470	1430.476	1105.317	292.357	978.648	711.374	 0.289	1416.310	809.121	139.380	917.373	850.621	-25.322	1214.031	916.831	-74.031	999.152	1547.159	57.004	1093.483	812.962	122.985	643.317	893.501	537.476	1395.759	618.312
