NO_OF_FRAMES	156
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
11	0.11000	489.151	1116.600	1254.066	382.941	1097.820	1254.931	412.821	1346.893	1227.363	485.720	1362.942	1130.056	627.774	1144.652	1044.102	263.122	1464.120	1078.088	624.498	1069.298	713.351	79.071	1257.152	821.124	524.606	901.048	821.604	194.992	1086.945	932.023	619.096	983.850	1463.009	268.933	1028.359	797.631	642.614	722.293	861.378	542.935	1478.429	594.859
12	0.12000	488.887	1116.163	1253.887	382.806	1097.370	1254.684	412.423	1346.707	1227.600	485.437	1362.695	1130.105	627.610	1144.506	1044.109	262.933	1463.982	1078.041	624.583	1069.604	713.244	78.837	1257.556	820.683	524.709	901.271	821.196	194.812	1087.167	931.201	621.935	983.887	1459.834	268.304	1028.715	796.333	642.860	722.487	860.797	542.603	1478.613	594.967
13	0.13000	488.560	1115.670	1253.744	382.662	1096.899	1254.452	412.058	1346.482	1227.814	485.166	1362.450	1130.153	627.482	1144.369	1044.128	262.747	1463.835	1077.967	624.702	1069.930	713.124	78.627	1258.007	820.175	524.879	901.487	820.705	194.611	1087.447	930.358	624.722	984.002	1456.717	267.679	1029.031	795.070	643.211	722.695	860.224	542.171	1478.884	595.068
14	0.14000	488.226	1115.167	1253.640	382.516	1096.392	1254.264	411.734	1346.190	1227.960	484.906	1362.204	1130.200	627.392	1144.244	1044.156	262.558	1463.675	1077.868	624.847	1070.268	712.993	78.431	1258.505	819.611	525.102	901.699	820.160	194.391	1087.780	929.493	627.418	984.225	1453.694	267.080	1029.309	793.845	643.650	722.918	859.645	541.697	1479.198	595.165
15	0.15000	487.952	1114.706	1253.566	382.372	1095.838	1254.148	411.452	1345.811	1228.000	484.656	1361.956	1130.243	627.340	1144.137	1044.189	262.358	1463.502	1077.744	625.014	1070.607	712.863	78.246	1259.048	819.002	525.364	901.925	819.599	194.159	1088.151	928.602	629.968	984.579	1450.804	266.524	1029.557	792.654	644.155	723.152	859.054	541.274	1479.478	595.259
16	0.16000	487.787	1114.325	1253.501	382.238	1095.229	1254.124	411.200	1345.349	1227.935	484.415	1361.709	1130.283	627.321	1144.049	1044.222	262.147	1463.321	1077.600	625.202	1070.934	712.742	78.075	1259.620	818.359	525.653	902.184	819.047	193.922	1088.547	927.684	632.302	985.067	1448.084	266.025	1029.788	791.488	644.707	723.390	858.451	540.973	1479.671	595.349
17	0.17000	487.741	1114.027	1253.426	382.123	1094.578	1254.183	410.959	1344.830	1227.795	484.178	1361.461	1130.318	627.330	1143.980	1044.250	261.927	1463.131	1077.438	625.412	1071.246	712.633	77.923	1260.196	817.693	525.961	902.483	818.518	193.690	1088.954	926.748	634.346	985.668	1445.565	265.585	1030.014	790.329	645.289	723.627	857.843	540.797	1479.764	595.437
18	0.18000	487.784	1113.791	1253.331	382.040	1093.921	1254.278	410.715	1344.263	1227.601	483.943	1361.210	1130.351	627.359	1143.923	1044.271	261.703	1462.930	1077.256	625.644	1071.540	712.537	77.792	1260.750	817.012	526.282	902.802	818.027	193.475	1089.364	925.808	636.040	986.335	1443.261	265.202	1030.243	789.161	645.887	723.858	857.234	540.713	1479.772	595.530
19	0.19000	487.876	1113.584	1253.214	382.001	1093.306	1254.342	410.465	1343.640	1227.359	483.705	1360.952	1130.380	627.396	1143.872	1044.285	261.479	1462.709	1077.050	625.899	1071.822	712.447	77.682	1261.268	816.327	526.616	903.110	817.587	193.287	1089.765	924.875	637.344	987.012	1441.175	264.869	1030.474	787.971	646.491	724.081	856.636	540.683	1479.708	595.641
20	0.20000	487.979	1113.380	1253.077	382.006	1092.764	1254.324	410.213	1342.982	1227.093	483.466	1360.690	1130.406	627.435	1143.819	1044.293	261.258	1462.454	1076.809	626.178	1072.096	712.357	77.589	1261.747	815.652	526.962	903.373	817.210	193.134	1090.150	923.963	638.250	987.641	1439.307	264.582	1030.699	786.758	647.094	724.296	856.063	540.677	1479.570	595.786
21	0.21000	488.072	1113.162	1252.926	382.045	1092.293	1254.213	409.961	1342.352	1226.864	483.228	1360.428	1130.425	627.469	1143.758	1044.297	261.042	1462.166	1076.537	626.479	1072.368	712.259	77.508	1262.191	814.994	527.319	903.566	816.897	193.019	1090.512	923.086	638.784	988.183	1437.659	264.335	1030.903	785.538	647.693	724.509	855.524	540.686	1479.339	595.983
22	0.22000	488.144	1112.926	1252.763	382.102	1091.877	1254.026	409.709	1341.804	1226.715	482.997	1360.175	1130.440	627.496	1143.687	1044.299	260.832	1461.862	1076.254	626.800	1072.635	712.154	77.437	1262.598	814.359	527.685	903.679	816.641	192.941	1090.840	922.249	638.998	988.609	1436.223	264.116	1031.075	784.343	648.292	724.725	855.023	540.709	1478.991	596.245
23	0.23000	488.195	1112.674	1252.594	382.165	1091.493	1253.791	409.460	1341.346	1226.646	482.777	1359.934	1130.450	627.517	1143.606	1044.302	260.631	1461.568	1075.992	627.137	1072.890	712.048	77.375	1262.964	813.751	528.056	903.720	816.428	192.895	1091.122	921.442	638.969	988.898	1434.987	263.909	1031.208	783.206	648.892	724.943	854.560	540.750	1478.531	596.561
24	0.24000	488.231	1112.412	1252.423	382.227	1091.129	1253.537	409.215	1340.957	1226.629	482.570	1359.705	1130.458	627.538	1143.516	1044.307	260.442	1461.302	1075.767	627.486	1073.125	711.948	77.321	1263.285	813.167	528.426	903.708	816.239	192.868	1091.345	920.640	638.776	989.031	1433.926	263.702	1031.304	782.156	649.500	725.155	854.131	540.806	1478.023	596.888
25	0.25000	488.260	1112.148	1252.250	382.290	1090.776	1253.286	408.971	1340.612	1226.632	482.375	1359.484	1130.463	627.562	1143.420	1044.314	260.268	1461.063	1075.579	627.842	1073.332	711.864	77.275	1263.564	812.594	528.787	903.661	816.062	192.851	1091.506	919.812	638.487	988.995	1433.018	263.492	1031.369	781.209	650.114	725.355	853.724	540.867	1477.567	597.163
26	0.26000	488.293	1111.892	1252.079	382.364	1090.426	1253.055	408.720	1340.290	1226.631	482.191	1359.266	1130.465	627.592	1143.322	1044.323	260.109	1460.838	1075.417	628.199	1073.513	711.796	77.236	1263.810	812.018	529.130	903.596	815.888	192.837	1091.616	918.945	638.146	988.781	1432.245	263.296	1031.409	780.366	650.728	725.540	853.328	540.921	1477.239	597.344
27	0.27000	488.342	1111.655	1251.912	382.465	1090.069	1252.854	408.448	1339.979	1226.610	482.019	1359.043	1130.464	627.627	1143.225	1044.333	259.964	1460.611	1075.272	628.550	1073.675	711.741	77.206	1264.034	811.429	529.442	903.524	815.716	192.823	1091.685	918.042	637.773	988.387	1431.595	263.146	1031.419	779.608	651.328	725.712	852.932	540.965	1477.066	597.422
28	0.28000	488.420	1111.447	1251.752	382.607	1089.697	1252.687	408.139	1339.670	1226.563	481.866	1358.807	1130.458	627.664	1143.129	1044.343	259.823	1460.376	1075.143	628.890	1073.825	711.695	77.191	1264.237	810.829	529.713	903.457	815.542	192.808	1091.720	917.104	637.364	987.819	1431.057	263.075	1031.391	778.905	651.902	725.871	852.533	541.001	1477.050	597.403
29	0.29000	488.530	1111.271	1251.602	382.794	1089.308	1252.550	407.790	1339.358	1226.493	481.740	1358.548	1130.444	627.698	1143.037	1044.352	259.676	1460.133	1075.034	629.215	1073.971	711.651	77.196	1264.422	810.224	529.932	903.404	815.366	192.793	1091.718	916.128	636.904	987.092	1430.616	263.101	1031.322	778.222	652.446	726.010	852.135	541.033	1477.192	597.291
30	0.30000	488.671	1111.120	1251.466	383.020	1088.900	1252.433	407.408	1339.043	1226.410	481.652	1358.257	1130.420	627.727	1142.947	1044.357	259.512	1459.887	1074.951	629.521	1074.119	711.603	77.225	1264.595	809.613	530.093	903.369	815.187	192.781	1091.678	915.118	636.378	986.226	1430.249	263.223	1031.228	777.535	652.956	726.128	851.749	541.070	1477.490	597.085
31	0.31000	488.829	1110.986	1251.346	383.267	1088.479	1252.317	407.010	1338.728	1226.326	481.600	1357.938	1130.387	627.753	1142.857	1044.354	259.331	1459.644	1074.890	629.806	1074.270	711.548	77.283	1264.757	808.994	   NaN	   NaN	   NaN	192.776	1091.606	914.089	635.774	985.246	1429.936	263.423	1031.140	776.827	653.431	726.228	851.374	541.123	1477.909	596.806
32	0.32000	488.990	1110.853	1251.241	383.513	1088.055	1252.180	406.614	1338.412	1226.255	481.573	1357.612	1130.352	627.778	1142.770	1044.339	259.146	1459.397	1074.821	630.066	1074.425	711.483	77.369	1264.901	808.363	   NaN	   NaN	   NaN	192.777	1091.507	913.059	635.082	984.178	1429.666	263.681	1031.081	776.094	653.871	726.322	851.001	541.203	1478.350	596.507
33	0.33000	489.137	1110.710	1251.152	383.740	1087.644	1252.003	406.237	1338.096	1226.210	481.545	1357.307	1130.325	627.811	1142.688	1044.313	258.984	1459.129	1074.700	630.297	1074.585	711.407	77.481	1265.020	807.723	   NaN	   NaN	   NaN	192.786	1091.390	912.044	634.297	983.040	1429.442	263.984	1031.063	775.340	654.273	726.420	850.611	541.317	1478.682	596.266
34	0.34000	489.257	1110.545	1251.071	383.937	1087.268	1251.769	405.886	1337.777	1226.189	481.501	1357.040	1130.313	627.857	1142.615	1044.275	258.860	1458.835	1074.508	630.496	1074.754	711.316	77.611	1265.112	807.081	   NaN	   NaN	   NaN	192.804	1091.260	911.058	633.426	981.843	1429.270	264.327	1031.086	774.574	654.640	726.527	850.184	541.442	1478.816	596.144
35	0.35000	489.343	1110.352	1250.990	384.101	1086.952	1251.454	405.562	1337.449	1226.175	481.440	1356.810	1130.317	627.922	1142.553	1044.229	258.761	1458.536	1074.276	630.662	1074.934	711.209	77.754	1265.182	806.451	   NaN	   NaN	   NaN	192.838	1091.118	910.105	632.486	980.594	1429.151	264.715	1031.149	773.811	654.982	726.639	849.710	541.539	1478.730	596.166
36	0.36000	489.394	1110.130	1250.900	384.231	1086.726	1251.028	405.250	1337.105	1226.142	481.365	1356.606	1130.334	628.005	1142.506	1044.178	258.668	1458.253	1074.057	630.797	1075.124	711.091	77.901	1265.234	805.848	   NaN	   NaN	   NaN	192.896	1090.968	909.185	631.499	979.300	1429.079	265.143	1031.249	773.066	655.310	726.745	849.192	541.585	1478.438	596.327
37	0.37000	489.417	1109.885	1250.798	384.335	1086.591	1250.492	404.934	1336.741	1226.068	481.284	1356.419	1130.358	628.103	1142.472	1044.125	258.568	1457.995	1073.881	630.904	1075.321	710.971	78.050	1265.259	805.282	   NaN	   NaN	   NaN	192.987	1090.814	908.300	630.484	977.974	1429.041	265.598	1031.375	772.348	655.629	726.842	848.650	541.601	1477.970	596.600
38	0.38000	489.424	1109.622	1250.681	384.430	1086.507	1249.905	404.608	1336.361	1225.952	481.200	1356.241	1130.385	628.206	1142.449	1044.075	258.459	1457.757	1073.750	630.989	1075.519	710.859	78.202	1265.244	804.758	   NaN	   NaN	   NaN	193.114	1090.665	907.459	629.445	976.638	1429.031	266.060	1031.512	771.654	655.930	726.936	848.121	541.617	1477.408	596.925
39	0.39000	489.424	1109.350	1250.553	384.535	1086.406	1249.361	404.303	1335.986	1225.822	481.113	1356.070	1130.411	628.306	1142.432	1044.030	258.348	1457.534	1073.648	631.055	1075.715	710.758	78.364	1265.182	804.273	   NaN	   NaN	   NaN	193.279	1090.532	906.669	628.382	975.321	1429.043	266.509	1031.637	770.973	656.194	727.037	847.642	541.655	1476.854	597.226
40	0.40000	489.429	1109.077	1250.417	384.671	1086.229	1248.926	404.084	1335.647	1225.743	481.022	1355.909	1130.433	628.394	1142.418	1043.990	258.251	1457.316	1073.546	631.109	1075.912	710.665	78.542	1265.082	803.821	   NaN	   NaN	   NaN	193.476	1090.427	905.940	627.294	974.037	1429.071	266.933	1031.736	770.296	656.408	727.152	847.230	541.737	1476.361	597.451
41	0.41000	489.444	1108.806	1250.274	384.859	1085.952	1248.620	403.991	1335.368	1225.762	480.929	1355.763	1130.449	628.466	1142.401	1043.954	258.186	1457.094	1073.407	631.154	1076.112	710.578	78.740	1264.961	803.393	   NaN	   NaN	   NaN	193.701	1090.351	905.273	626.190	972.788	1429.106	267.324	1031.806	769.622	656.580	727.278	846.874	541.861	1475.945	597.591
42	0.42000	489.471	1108.539	1250.125	385.106	1085.581	1248.426	403.991	1335.137	1225.863	480.837	1355.634	1130.460	628.523	1142.380	1043.918	258.173	1456.863	1073.198	631.195	1076.318	710.490	78.960	1264.839	802.984	   NaN	   NaN	   NaN	193.952	1090.291	904.657	625.092	971.563	1429.136	267.684	1031.862	768.959	656.729	727.406	846.546	541.991	1475.624	597.658
43	0.43000	489.509	1108.276	1249.965	385.401	1085.142	1248.313	404.023	1334.925	1225.999	480.749	1355.519	1130.465	628.567	1142.353	1043.879	258.216	1456.623	1072.913	631.236	1076.532	710.396	79.195	1264.728	802.593	   NaN	   NaN	   NaN	194.225	1090.224	904.076	624.030	970.350	1429.147	268.024	1031.923	768.312	656.873	727.533	846.224	542.088	1475.406	597.681
44	0.44000	489.554	1108.014	1249.789	385.708	1084.682	1248.233	404.046	1334.710	1226.135	480.672	1355.412	1130.465	628.604	1142.322	1043.831	258.303	1456.378	1072.576	631.275	1076.757	710.288	79.438	1264.632	802.221	   NaN	   NaN	   NaN	194.515	1090.133	903.516	623.042	969.134	1429.123	268.360	1032.006	767.683	657.017	727.661	845.895	542.136	1475.274	597.685
45	0.45000	489.606	1107.752	1249.595	385.983	1084.251	1248.142	404.051	1334.483	1226.256	480.609	1355.306	1130.461	628.640	1142.288	1043.773	258.410	1456.135	1072.228	631.310	1076.994	710.164	79.677	1264.550	801.871	   NaN	   NaN	   NaN	194.812	1090.014	902.968	622.166	967.907	1429.046	268.705	1032.123	767.067	657.158	727.795	845.552	542.133	1475.199	597.693
46	0.46000	489.667	1107.494	1249.385	386.205	1083.877	1248.018	404.037	1334.241	1226.359	480.558	1355.194	1130.456	628.681	1142.255	1043.704	258.519	1455.894	1071.899	631.338	1077.239	710.021	79.897	1264.476	801.543	   NaN	   NaN	   NaN	195.102	1089.873	902.424	621.435	966.662	1428.899	269.065	1032.286	766.464	657.296	727.940	845.190	542.090	1475.159	597.714
47	0.47000	489.742	1107.248	1249.167	386.382	1083.561	1247.865	404.009	1333.992	1226.446	480.515	1355.073	1130.452	628.731	1142.227	1043.624	258.602	1455.655	1071.630	631.356	1077.487	709.866	80.090	1264.413	801.231	   NaN	   NaN	   NaN	195.375	1089.723	901.877	620.873	965.405	1428.667	269.430	1032.507	765.879	657.433	728.092	844.809	542.024	1475.139	597.749
48	0.48000	489.837	1107.025	1248.955	386.531	1083.290	1247.702	403.966	1333.743	1226.522	480.475	1354.944	1130.450	628.792	1142.209	1043.535	258.636	1455.415	1071.450	631.363	1077.730	709.707	80.247	1264.372	800.926	   NaN	   NaN	   NaN	195.623	1089.575	901.316	620.494	964.143	1428.340	269.788	1032.795	765.317	657.578	728.243	844.414	541.951	1475.131	597.793
49	0.49000	489.954	1106.830	1248.758	386.667	1083.050	1247.548	403.911	1333.501	1226.580	480.435	1354.806	1130.452	628.864	1142.202	1043.438	258.614	1455.177	1071.366	631.363	1077.960	709.550	80.367	1264.361	800.621	   NaN	   NaN	   NaN	195.843	1089.436	900.735	620.307	962.890	1427.911	270.126	1033.150	764.783	657.743	728.388	844.009	541.885	1475.131	597.835
50	0.50000	490.088	1106.664	1248.581	386.793	1082.830	1247.413	403.845	1333.266	1226.614	480.394	1354.662	1130.457	628.947	1142.202	1043.335	258.537	1454.943	1071.373	631.355	1078.178	709.400	80.455	1264.384	800.315	   NaN	   NaN	   NaN	196.040	1089.309	900.133	620.306	961.660	1427.376	270.437	1033.561	764.266	657.939	728.526	843.596	541.831	1475.135	597.870
51	0.51000	490.229	1106.521	1248.424	386.907	1082.622	1247.297	403.775	1333.039	1226.618	480.355	1354.514	1130.467	629.036	1142.205	1043.227	258.406	1454.715	1071.467	631.342	1078.386	709.253	80.523	1264.431	800.020	   NaN	   NaN	   NaN	196.218	1089.196	899.519	620.474	960.462	1426.730	270.720	1034.015	763.745	658.172	728.667	843.174	541.790	1475.143	597.899
52	0.52000	490.367	1106.393	1248.284	387.007	1082.423	1247.198	403.701	1332.823	1226.597	480.320	1354.363	1130.478	629.130	1142.203	1043.117	258.222	1454.495	1071.651	631.325	1078.592	709.105	80.592	1264.492	799.751	   NaN	   NaN	   NaN	196.380	1089.097	898.909	620.779	959.306	1425.970	270.980	1034.502	763.192	658.444	728.821	842.739	541.759	1475.158	597.921
53	0.53000	490.496	1106.273	1248.156	387.094	1082.228	1247.105	403.629	1332.620	1226.563	480.292	1354.212	1130.490	629.221	1142.188	1043.008	257.990	1454.282	1071.922	631.304	1078.803	708.950	80.693	1264.576	799.521	   NaN	   NaN	   NaN	196.528	1089.010	898.317	621.176	958.195	1425.097	271.223	1035.008	762.582	658.752	728.988	842.291	541.741	1475.181	597.939
54	0.54000	490.616	1106.156	1248.036	387.174	1082.038	1247.012	403.559	1332.431	1226.529	480.273	1354.061	1130.506	629.305	1142.153	1042.904	257.735	1454.074	1072.247	631.284	1079.030	708.780	80.859	1264.712	799.337	   NaN	   NaN	   NaN	196.658	1088.934	897.750	621.614	957.133	1424.115	271.449	1035.517	761.893	659.086	729.163	841.838	541.736	1475.213	597.949
55	0.55000	490.735	1106.045	1247.921	387.260	1081.849	1246.911	403.491	1332.250	1226.498	480.264	1353.906	1130.526	629.377	1142.096	1042.810	257.509	1453.867	1072.556	631.266	1079.280	708.596	81.113	1264.933	799.195	   NaN	   NaN	   NaN	196.770	1088.869	897.212	622.053	956.126	1423.031	271.650	1036.011	761.111	659.437	729.337	841.383	541.745	1475.255	597.951
56	0.56000	490.864	1105.942	1247.807	387.366	1081.658	1246.799	403.425	1332.063	1226.471	480.262	1353.746	1130.555	629.432	1142.014	1042.727	257.362	1453.657	1072.776	631.256	1079.559	708.401	81.450	1265.249	799.089	   NaN	   NaN	   NaN	196.865	1088.813	896.705	622.464	955.180	1421.853	271.810	1036.481	760.232	659.791	729.510	840.922	541.759	1475.311	597.949
57	0.57000	491.014	1105.846	1247.687	387.507	1081.464	1246.677	403.358	1331.865	1226.451	480.268	1353.576	1130.592	629.470	1141.910	1042.659	257.301	1453.442	1072.894	631.259	1079.860	708.209	81.810	1265.622	799.011	   NaN	   NaN	   NaN	196.945	1088.766	896.229	622.835	954.303	1420.593	271.914	1036.927	759.266	660.132	729.689	840.442	541.771	1475.382	597.950
58	0.58000	491.192	1105.757	1247.556	387.688	1081.261	1246.540	403.291	1331.659	1226.444	480.283	1353.393	1130.638	629.490	1141.786	1042.605	257.281	1453.221	1072.981	631.278	1080.176	708.031	82.110	1265.988	798.953	   NaN	   NaN	   NaN	197.017	1088.731	895.777	623.167	953.510	1419.264	271.957	1037.354	758.229	660.446	729.879	839.937	541.777	1475.459	597.954
59	0.59000	491.398	1105.671	1247.410	387.905	1081.048	1246.389	403.227	1331.452	1226.464	480.306	1353.197	1130.691	629.499	1141.645	1042.562	257.238	1452.995	1073.131	631.313	1080.499	707.878	82.296	1266.301	798.915	   NaN	   NaN	   NaN	197.085	1088.711	895.335	623.469	952.819	1417.888	271.949	1037.764	757.144	660.720	730.078	839.406	541.782	1475.527	597.954
60	0.60000	491.627	1105.583	1247.242	388.147	1080.823	1246.226	403.171	1331.250	1226.517	480.340	1352.988	1130.748	629.501	1141.492	1042.527	257.152	1452.760	1073.378	631.357	1080.825	707.746	82.359	1266.562	798.898	   NaN	   NaN	   NaN	197.155	1088.708	894.885	623.755	952.251	1416.494	271.914	1038.145	756.033	660.943	730.277	838.857	541.791	1475.572	597.945
61	0.61000	491.871	1105.483	1247.054	388.396	1080.584	1246.060	403.131	1331.052	1226.603	480.388	1352.771	1130.803	629.503	1141.331	1042.496	257.050	1452.515	1073.689	631.404	1081.155	707.630	82.324	1266.798	798.905	   NaN	   NaN	   NaN	197.234	1088.715	894.411	624.042	951.815	1415.117	271.881	1038.484	754.921	661.110	730.473	838.292	541.805	1475.593	597.926
62	0.62000	492.120	1105.367	1246.851	388.634	1080.335	1245.899	403.119	1330.847	1226.709	480.450	1352.553	1130.852	629.513	1141.167	1042.465	256.969	1452.266	1074.014	631.448	1081.494	707.516	82.222	1267.040	798.937	   NaN	   NaN	   NaN	197.325	1088.724	893.903	624.343	951.516	1413.785	271.872	1038.766	753.830	661.214	730.664	837.712	541.819	1475.600	597.902
63	0.63000	492.365	1105.235	1246.646	388.847	1080.082	1245.748	403.140	1330.631	1226.823	480.527	1352.341	1130.894	629.535	1141.003	1042.429	256.938	1452.032	1074.325	631.485	1081.842	707.394	82.080	1267.305	799.001	   NaN	   NaN	   NaN	197.428	1088.732	893.366	624.662	951.352	1412.514	271.898	1038.980	752.770	661.259	730.849	837.123	541.826	1475.607	597.881
64	0.64000	492.600	1105.088	1246.454	389.028	1079.832	1245.612	403.195	1330.404	1226.930	480.618	1352.140	1130.930	629.572	1140.843	1042.385	256.979	1451.839	1074.608	631.512	1082.194	707.258	81.913	1267.590	799.105	   NaN	   NaN	   NaN	197.541	1088.739	892.813	624.996	951.316	1411.305	271.948	1039.121	751.743	661.253	731.023	836.532	541.823	1475.623	597.866
65	0.65000	492.823	1104.934	1246.290	389.178	1079.588	1245.492	403.276	1330.175	1227.019	480.728	1351.947	1130.964	629.626	1140.687	1042.329	257.099	1451.690	1074.864	631.530	1082.543	707.110	81.725	1267.873	799.258	   NaN	   NaN	   NaN	197.658	1088.754	892.256	625.344	951.395	1410.145	272.004	1039.192	750.751	661.210	731.184	835.941	541.808	1475.649	597.859
