NO_OF_FRAMES	83
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
11	0.11000	394.641	1053.005	1244.371	290.990	1076.014	1263.309	402.266	1294.229	1218.109	449.735	1271.272	1136.113	504.831	1031.333	1033.873	284.798	1424.159	1102.898	444.068	974.690	723.158	41.317	1370.479	815.356	303.846	881.665	860.368	61.169	1150.652	893.040	292.345	837.792	1442.998	137.472	1082.116	747.936	348.465	614.920	902.586	546.812	1398.895	588.349
12	0.12000	395.291	1053.373	1245.352	291.416	1076.072	1264.046	401.910	1294.573	1217.861	449.710	1271.439	1136.151	505.076	1031.469	1034.090	284.818	1424.222	1103.079	444.760	974.817	723.254	40.711	1370.652	815.661	304.580	881.588	860.506	60.910	1150.602	892.733	295.171	837.201	1440.516	136.155	1082.259	746.632	349.596	614.800	902.474	546.770	1398.952	588.391
13	0.13000	395.976	1053.749	1246.427	291.824	1076.165	1264.908	401.551	1294.918	1217.617	449.708	1271.587	1136.192	505.371	1031.608	1034.323	284.806	1424.239	1103.255	445.489	974.920	723.375	40.036	1370.791	816.039	305.388	881.462	860.756	60.612	1150.500	892.417	298.272	836.610	1437.941	134.807	1082.406	745.334	350.709	614.682	902.350	546.731	1399.010	588.436
14	0.14000	396.704	1054.146	1247.545	292.227	1076.288	1265.864	401.204	1295.278	1217.399	449.726	1271.710	1136.237	505.735	1031.747	1034.576	284.737	1424.188	1103.387	446.259	974.994	723.526	39.292	1370.879	816.486	306.278	881.245	861.074	60.262	1150.333	892.086	301.658	836.008	1435.255	133.433	1082.565	744.039	351.811	614.544	902.215	546.699	1399.071	588.483
15	0.15000	397.494	1054.578	1248.655	292.653	1076.421	1266.872	400.898	1295.673	1217.228	449.757	1271.804	1136.284	506.190	1031.881	1034.862	284.608	1424.061	1103.472	447.075	975.029	723.712	38.480	1370.906	817.006	307.247	880.887	861.394	59.858	1150.095	891.750	305.321	835.378	1432.444	132.037	1082.738	742.749	352.916	614.374	902.074	546.674	1399.136	588.532
16	0.16000	398.367	1055.053	1249.729	293.137	1076.526	1267.896	400.666	1296.125	1217.126	449.797	1271.864	1136.335	506.764	1032.004	1035.201	284.434	1423.857	1103.528	447.941	975.018	723.930	37.601	1370.865	817.608	308.291	880.358	861.671	59.406	1149.785	891.437	309.246	834.699	1429.498	130.619	1082.925	741.467	354.039	614.169	901.944	546.658	1399.206	588.582
17	0.17000	399.336	1055.564	1250.774	293.713	1076.561	1268.919	400.536	1296.647	1217.106	449.843	1271.888	1136.392	507.480	1032.111	1035.619	284.233	1423.573	1103.579	448.861	974.958	724.173	36.650	1370.752	818.311	309.400	879.667	861.890	58.919	1149.395	891.178	313.413	833.948	1426.417	129.179	1083.118	740.198	355.198	613.930	901.833	546.649	1399.286	588.632
18	0.18000	400.404	1056.089	1251.808	294.409	1076.473	1269.931	400.499	1297.231	1217.147	449.896	1271.875	1136.460	508.331	1032.190	1036.124	284.022	1423.204	1103.639	449.836	974.851	724.432	35.619	1370.559	819.129	310.550	878.880	862.045	58.414	1148.909	890.999	317.799	833.107	1423.206	127.717	1083.302	738.949	356.410	613.656	901.745	546.647	1399.379	588.682
19	0.19000	401.578	1056.609	1252.842	295.253	1076.205	1270.922	400.477	1297.827	1217.193	449.956	1271.830	1136.549	509.264	1032.224	1036.693	283.818	1422.747	1103.722	450.862	974.696	724.704	34.500	1370.269	820.078	311.700	878.087	862.126	57.912	1148.301	890.910	322.382	832.164	1419.877	126.232	1083.457	737.728	357.690	613.342	901.686	546.648	1399.487	588.734
20	0.20000	402.869	1057.112	1253.873	296.263	1075.705	1271.876	400.363	1298.370	1217.171	450.025	1271.761	1136.667	510.193	1032.198	1037.276	283.633	1422.197	1103.832	451.936	974.487	724.990	33.280	1369.864	821.168	312.819	877.347	862.135	57.426	1147.549	890.913	327.155	831.113	1416.443	124.723	1083.559	736.547	359.044	612.979	901.665	546.650	1399.609	588.790
21	0.21000	404.287	1057.594	1254.889	297.440	1074.954	1272.777	400.094	1298.812	1217.046	450.098	1271.683	1136.828	511.066	1032.108	1037.835	283.475	1421.552	1103.973	453.053	974.218	725.298	31.952	1369.327	822.415	313.897	876.670	862.089	56.966	1146.636	891.006	332.119	829.955	1412.916	123.191	1083.585	735.427	360.477	612.552	901.699	546.651	1399.741	588.854
22	0.22000	405.816	1058.047	1255.886	298.756	1074.003	1273.621	399.681	1299.145	1216.833	450.173	1271.610	1137.041	511.886	1031.964	1038.358	283.346	1420.818	1104.150	454.214	973.879	725.636	30.516	1368.648	823.836	314.942	876.032	862.012	56.538	1145.553	891.186	337.287	828.691	1409.308	121.641	1083.522	734.395	362.005	612.043	901.809	546.652	1399.874	588.930
23	0.23000	407.404	1058.468	1256.876	300.163	1072.988	1274.410	399.179	1299.383	1216.565	450.250	1271.543	1137.302	512.682	1031.776	1038.850	283.245	1420.002	1104.370	455.424	973.460	726.008	28.989	1367.811	825.436	315.979	875.386	861.932	56.141	1144.299	891.457	342.667	827.317	1405.634	120.094	1083.368	733.471	363.653	611.428	902.010	546.654	1399.998	589.021
24	0.24000	408.960	1058.863	1257.890	301.618	1072.078	1275.148	398.646	1299.543	1216.271	450.350	1271.459	1137.586	513.491	1031.547	1039.322	283.177	1419.103	1104.635	456.683	972.950	726.411	27.397	1366.799	827.219	317.058	874.659	861.889	55.772	1142.884	891.833	348.267	825.828	1401.911	118.591	1083.135	732.668	365.441	610.698	902.303	546.657	1400.103	589.127
25	0.25000	410.401	1059.249	1258.950	303.083	1071.382	1275.853	398.132	1299.642	1215.967	450.499	1271.323	1137.855	514.341	1031.281	1039.783	283.157	1418.109	1104.940	457.991	972.340	726.840	25.764	1365.597	829.184	318.230	873.775	861.923	55.425	1141.319	892.342	354.093	824.216	1398.168	117.178	1082.840	731.997	367.358	609.872	902.673	546.663	1400.180	589.244
26	0.26000	411.730	1059.629	1260.037	304.532	1070.912	1276.555	397.671	1299.687	1215.660	450.716	1271.110	1138.081	515.254	1030.980	1040.238	283.185	1417.019	1105.284	459.350	971.625	727.291	24.098	1364.192	831.326	319.527	872.692	862.055	55.106	1139.610	893.013	360.145	822.482	1394.442	115.882	1082.484	731.486	369.384	608.975	903.112	546.671	1400.222	589.365
27	0.27000	413.037	1059.981	1261.102	305.948	1070.600	1277.289	397.278	1299.679	1215.348	451.007	1270.819	1138.258	516.238	1030.651	1040.689	283.241	1415.858	1105.672	460.755	970.801	727.767	22.404	1362.574	833.637	320.950	871.412	862.282	54.827	1137.753	893.879	366.411	820.637	1390.775	114.691	1082.046	731.165	371.503	608.022	903.629	546.683	1400.228	589.483
28	0.28000	414.394	1060.284	1262.113	307.335	1070.355	1278.073	396.959	1299.616	1215.024	451.368	1270.459	1138.389	517.296	1030.296	1041.140	283.299	1414.661	1106.110	462.203	969.863	728.276	20.678	1360.734	836.115	322.487	869.962	862.588	54.607	1135.735	894.975	372.870	818.697	1387.205	113.578	1081.501	731.066	373.706	607.021	904.235	546.701	1400.199	589.595
29	0.29000	415.814	1060.536	1263.074	308.720	1070.091	1278.896	396.705	1299.496	1214.687	451.790	1270.043	1138.485	518.420	1029.915	1041.597	283.350	1413.446	1106.591	463.685	968.811	728.828	18.916	1358.659	838.763	324.119	868.371	862.954	54.466	1133.540	896.332	379.493	816.693	1383.762	112.516	1080.830	731.212	375.984	605.983	904.926	546.725	1400.139	589.703
30	0.30000	417.299	1060.748	1264.004	310.142	1069.746	1279.737	396.505	1299.320	1214.339	452.261	1269.584	1138.561	519.592	1029.504	1042.067	283.405	1412.212	1107.101	465.197	967.652	729.422	17.118	1356.336	841.587	325.824	866.659	863.362	54.417	1131.154	897.970	386.257	814.656	1380.475	111.488	1080.019	731.619	378.332	604.917	905.689	546.755	1400.052	589.808
31	0.31000	418.867	1060.929	1264.913	311.637	1069.285	1280.578	396.345	1299.097	1213.985	452.770	1269.092	1138.630	520.790	1029.059	1042.559	283.484	1410.943	1107.625	466.732	966.395	730.053	15.286	1353.754	844.602	327.579	864.829	863.793	54.468	1128.565	899.902	393.149	812.614	1377.367	110.495	1079.054	732.296	380.751	603.835	906.498	546.790	1399.945	589.914
32	0.32000	420.516	1061.096	1265.813	313.224	1068.709	1281.417	396.208	1298.836	1213.627	453.304	1268.577	1138.701	521.994	1028.584	1043.084	283.604	1409.614	1108.156	468.278	965.054	730.717	13.429	1350.906	847.823	329.354	862.870	864.226	54.619	1125.776	902.136	400.168	810.583	1374.460	109.543	1077.916	733.249	383.250	602.749	907.323	546.826	1399.820	590.022
33	0.33000	422.229	1061.268	1266.729	314.908	1068.044	1282.273	396.082	1298.548	1213.262	453.850	1268.046	1138.776	523.191	1028.086	1043.647	283.781	1408.209	1108.696	469.820	963.644	731.415	11.564	1347.791	851.258	331.125	860.771	864.629	54.870	1122.797	904.683	407.320	808.575	1371.771	108.645	1076.591	734.492	385.840	601.664	908.142	546.861	1399.680	590.134
34	0.34000	423.985	1061.470	1267.685	316.673	1067.328	1283.179	395.961	1298.238	1212.877	454.401	1267.498	1138.854	524.372	1027.567	1044.251	284.025	1406.726	1109.253	471.347	962.178	732.139	 9.714	1344.405	854.894	332.879	858.528	864.970	55.226	1119.639	907.559	414.628	806.585	1369.319	107.809	1075.075	736.055	388.529	600.576	908.954	546.892	1399.525	590.252
35	0.35000	425.773	1061.721	1268.696	318.496	1066.606	1284.164	395.839	1297.911	1212.459	454.957	1266.920	1138.930	525.537	1027.021	1044.890	284.338	1405.176	1109.833	472.858	960.661	732.874	 7.911	1340.746	858.697	334.622	856.149	865.228	55.690	1116.313	910.782	422.130	804.606	1367.124	107.041	1073.366	737.991	391.305	599.469	909.781	546.919	1399.353	590.379
36	0.36000	427.581	1062.031	1269.768	320.349	1065.919	1285.239	395.708	1297.571	1212.000	455.524	1266.297	1138.999	526.693	1026.436	1045.557	284.715	1403.570	1110.433	474.381	959.069	733.600	 6.192	1336.810	862.612	336.384	853.637	865.426	56.276	1112.825	914.377	429.888	802.630	1365.217	106.354	1071.460	740.373	394.136	598.321	910.665	546.943	1399.165	590.520
37	0.37000	429.398	1062.394	1270.894	322.209	1065.295	1286.398	395.563	1297.218	1211.502	456.105	1265.611	1139.053	527.852	1025.789	1046.239	285.141	1401.905	1111.040	475.975	957.346	734.309	 4.593	1332.600	866.581	338.204	850.980	865.605	56.996	1109.182	918.368	437.978	800.664	1363.647	105.767	1069.339	743.283	396.972	597.103	911.667	546.968	1398.964	590.677
38	0.38000	431.217	1062.793	1272.065	324.062	1064.739	1287.628	395.397	1296.846	1210.970	456.700	1264.856	1139.090	529.025	1025.059	1046.933	285.591	1400.158	1111.638	477.715	955.415	735.006	 3.148	1328.127	870.556	340.114	848.134	865.777	57.867	1105.397	922.774	446.476	798.735	1362.478	105.313	1066.970	746.804	399.755	595.790	912.849	546.998	1398.754	590.854
39	0.39000	433.040	1063.206	1273.266	325.904	1064.241	1288.921	395.209	1296.440	1210.406	457.298	1264.040	1139.118	530.224	1024.223	1047.640	286.037	1398.307	1112.221	479.645	953.237	735.705	 1.879	1323.407	874.505	342.134	845.034	865.912	58.903	1101.488	927.607	455.438	796.888	1361.792	105.039	1064.307	751.008	402.434	594.365	914.259	547.036	1398.539	591.048
40	0.40000	434.871	1063.608	1274.479	327.740	1063.768	1290.269	395.001	1295.975	1209.800	457.883	1263.181	1139.152	531.453	1023.268	1048.363	286.459	1396.352	1112.803	481.735	950.841	736.419	 0.803	1318.456	878.407	344.273	841.625	865.966	60.119	1097.480	932.868	464.886	795.183	1361.687	104.995	1061.303	755.950	404.969	592.819	915.916	547.082	1398.329	591.258
41	0.41000	436.711	1063.970	1275.693	329.579	1063.273	1291.646	394.777	1295.422	1209.136	458.440	1262.286	1139.205	532.713	1022.202	1049.097	286.852	1394.312	1113.410	483.894	948.317	737.152	-0.067	1313.282	882.249	346.529	837.886	865.912	61.530	1093.399	938.552	474.798	793.688	1362.271	105.228	1057.913	761.663	407.341	591.159	917.784	547.134	1398.135	591.478
42	0.42000	438.552	1064.264	1276.898	331.421	1062.701	1293.012	394.546	1294.754	1208.407	458.964	1261.353	1139.278	533.991	1021.068	1049.823	287.214	1392.203	1114.059	486.034	945.750	737.903	-0.716	1307.883	886.012	348.891	833.841	865.756	63.162	1089.276	944.658	485.107	792.467	1363.655	105.771	1054.110	768.162	409.551	589.407	919.780	547.186	1397.965	591.703
43	0.43000	440.378	1064.458	1278.084	333.245	1062.008	1294.313	394.320	1293.959	1207.628	459.454	1260.371	1139.367	535.269	1019.926	1050.509	287.539	1390.026	1114.748	488.109	943.181	738.659	-1.132	1302.252	889.665	351.336	829.547	865.520	65.047	1085.148	951.177	495.708	791.575	1365.954	106.648	1049.885	775.439	411.623	587.602	921.769	547.236	1397.825	591.926
44	0.44000	442.169	1064.524	1279.222	335.015	1061.158	1295.496	394.105	1293.035	1206.835	459.920	1259.329	1139.465	536.540	1018.815	1051.124	287.821	1387.759	1115.465	490.101	940.608	739.392	-1.301	1296.377	893.168	353.836	825.079	865.225	67.216	1081.052	958.074	506.480	791.059	1369.275	107.889	1045.240	783.452	413.609	585.793	923.589	547.281	1397.713	592.140
45	0.45000	443.904	1064.429	1280.274	336.691	1060.136	1296.516	393.906	1291.986	1206.076	460.371	1258.214	1139.565	537.809	1017.739	1051.639	288.052	1385.377	1116.188	492.008	937.999	740.070	-1.212	1290.255	896.478	356.361	820.511	864.882	69.684	1077.018	965.277	517.292	790.953	1373.698	109.527	1040.161	792.130	415.580	584.025	925.074	547.322	1397.625	592.345
46	0.46000	445.561	1064.137	1281.193	338.250	1058.943	1297.337	393.720	1290.817	1205.397	460.816	1257.021	1139.661	539.090	1016.684	1052.039	288.229	1382.860	1116.900	493.836	935.316	740.662	-0.851	1283.887	899.556	358.898	815.902	864.480	72.454	1073.068	972.691	528.027	791.269	1379.257	111.585	1034.638	801.393	417.628	582.335	926.097	547.353	1397.553	592.542
47	0.47000	447.121	1063.606	1281.939	339.685	1057.586	1297.943	393.545	1289.523	1204.831	461.262	1255.752	1139.746	540.391	1015.630	1052.317	288.348	1380.214	1117.593	495.612	932.539	741.150	-0.208	1277.280	902.369	361.461	811.282	863.992	75.515	1069.222	980.203	538.583	791.996	1385.917	114.055	1028.682	811.161	419.851	580.741	926.588	547.375	1397.488	592.734
48	0.48000	448.561	1062.794	1282.477	341.009	1056.047	1298.330	393.379	1288.086	1204.391	461.712	1254.415	1139.815	541.717	1014.567	1052.475	288.412	1377.462	1118.274	497.381	929.679	741.525	 0.719	1270.443	904.892	364.090	806.663	863.368	78.847	1065.484	987.687	548.889	793.106	1393.570	116.912	1022.341	821.347	422.343	579.245	926.557	547.385	1397.420	592.924
49	0.49000	449.866	1061.670	1282.787	342.253	1054.275	1298.495	393.225	1286.483	1204.068	462.166	1253.023	1139.859	543.068	1013.494	1052.520	288.429	1374.629	1118.960	499.201	926.777	741.769	 1.916	1263.391	907.117	366.843	802.053	862.542	82.427	1061.845	994.999	558.908	794.562	1402.053	120.122	1015.679	831.841	425.180	577.834	926.077	547.385	1397.339	593.107
50	0.50000	451.033	1060.223	1282.851	343.456	1052.205	1298.431	393.084	1284.699	1203.839	462.621	1251.588	1139.870	544.445	1012.423	1052.460	288.411	1371.726	1119.662	501.128	923.894	741.857	 3.353	1256.156	909.054	369.781	797.459	861.449	86.228	1058.273	1001.977	568.637	796.334	1411.164	123.660	1008.769	842.498	428.419	576.482	925.264	547.376	1397.239	593.279
51	0.51000	452.072	1058.467	1282.660	344.635	1049.804	1298.122	392.944	1282.732	1203.673	463.074	1250.117	1139.844	545.858	1011.365	1052.298	288.367	1368.747	1120.383	503.209	921.088	741.763	 4.988	1248.783	910.732	372.948	792.894	860.052	90.215	1054.720	1008.465	578.087	798.397	1420.676	127.513	1001.674	853.124	432.090	575.154	924.232	547.359	1397.120	593.431
52	0.52000	453.001	1056.435	1282.209	345.763	1047.083	1297.548	392.782	1280.594	1203.538	463.524	1248.610	1139.773	547.313	1010.326	1052.028	288.309	1365.670	1121.108	505.474	918.414	741.480	 6.766	1241.327	912.186	376.354	788.387	858.367	94.350	1051.128	1014.335	587.238	800.729	1430.335	131.682	994.462	863.464	436.205	573.817	923.060	547.339	1396.985	593.553
53	0.53000	453.836	1054.165	1281.498	346.793	1044.086	1296.684	392.568	1278.309	1203.399	463.973	1247.057	1139.652	548.817	1009.304	1051.637	288.242	1362.471	1121.805	507.920	915.921	741.012	 8.630	1233.843	913.454	379.965	783.999	856.486	98.594	1047.427	1019.495	596.012	803.306	1439.856	136.174	987.203	873.182	440.767	572.447	921.770	547.321	1396.838	593.641
54	0.54000	454.590	1051.690	1280.531	347.695	1040.865	1295.509	392.280	1275.899	1203.229	464.424	1245.438	1139.476	550.379	1008.293	1051.100	288.178	1359.137	1122.427	510.519	913.659	740.367	10.534	1226.378	914.560	383.706	779.811	854.557	102.912	1043.545	1023.891	604.279	806.102	1448.939	140.985	979.983	881.885	445.770	571.028	920.346	547.312	1396.685	593.691
55	0.55000	455.284	1049.034	1279.318	348.486	1037.466	1294.010	391.905	1273.381	1203.010	464.885	1243.729	1139.241	552.005	1007.285	1050.393	288.124	1355.681	1122.927	513.240	911.667	739.548	12.448	1218.958	915.511	387.468	775.923	852.760	107.276	1039.408	1027.499	611.865	809.086	1457.281	146.082	972.930	889.162	451.193	569.554	918.761	547.321	1396.533	593.703
56	0.56000	455.943	1046.219	1277.874	349.210	1033.929	1292.178	391.445	1270.761	1202.743	465.365	1241.913	1138.942	553.701	1006.277	1049.499	288.087	1352.149	1123.274	516.061	909.976	738.549	14.364	1211.597	916.291	391.145	772.437	851.260	111.664	1034.957	1030.316	618.595	812.222	1464.606	151.403	966.218	894.672	456.994	568.028	917.004	547.354	1396.389	593.685
57	0.57000	456.602	1043.267	1276.221	349.920	1030.302	1290.012	390.912	1268.026	1202.439	465.874	1239.986	1138.577	555.473	1005.278	1048.421	288.072	1348.596	1123.470	518.964	908.613	737.360	16.282	1204.310	916.873	394.667	769.441	850.142	116.049	1030.158	1032.345	624.331	815.464	1470.695	156.865	960.017	898.215	463.108	566.478	915.080	547.415	1396.260	593.647
58	0.58000	457.303	1040.211	1274.387	350.662	1026.639	1287.526	390.334	1265.154	1202.115	466.413	1237.963	1138.153	557.320	1004.304	1047.180	288.081	1345.065	1123.538	521.935	907.600	735.967	18.202	1197.121	917.236	   NaN	   NaN	   NaN	120.405	1025.019	1033.597	629.020	818.753	1475.399	162.391	954.410	899.755	469.465	564.963	912.996	547.506	1396.152	593.606
59	0.59000	458.089	1037.084	1272.414	351.473	1022.966	1284.770	389.752	1262.117	1201.788	466.973	1235.878	1137.689	559.238	1003.368	1045.813	288.116	1341.573	1123.517	524.963	906.948	734.367	20.123	1190.078	917.378	   NaN	   NaN	   NaN	124.701	1019.577	1034.086	632.720	822.013	1478.645	167.923	949.367	899.398	475.985	563.559	910.764	547.623	1396.068	593.577
60	0.60000	458.990	1033.915	1270.356	352.379	1019.253	1281.843	389.223	1258.905	1201.482	467.536	1233.775	1137.215	561.222	1002.477	1044.359	288.178	1338.126	1123.450	528.036	906.656	732.578	22.043	1183.237	917.317	   NaN	   NaN	   NaN	128.910	1013.897	1033.827	635.604	825.170	1480.427	173.402	944.778	897.353	482.565	562.331	908.412	547.761	1396.007	593.571
61	0.61000	460.018	1030.728	1268.278	353.395	1015.442	1278.880	388.803	1255.545	1201.230	468.094	1231.687	1136.763	563.270	1001.635	1042.856	288.265	1334.724	1123.382	531.144	906.710	730.636	23.960	1176.657	917.072	   NaN	   NaN	   NaN	133.010	1008.057	1032.845	637.933	828.156	1480.802	178.761	940.505	893.917	489.093	561.317	905.971	547.911	1395.962	593.595
62	0.62000	461.173	1027.548	1266.249	354.532	1011.518	1276.002	388.527	1252.120	1201.067	468.651	1229.635	1136.361	565.386	1000.850	1041.334	288.371	1331.359	1123.340	534.281	907.082	728.596	25.875	1170.392	916.652	   NaN	   NaN	   NaN	136.989	1002.151	1031.185	640.004	830.928	1479.871	183.952	936.454	889.434	495.476	560.523	903.462	548.064	1395.923	593.649
63	0.63000	462.453	1024.402	1264.330	355.798	1007.540	1273.300	388.404	1248.739	1201.021	469.218	1227.633	1136.029	567.574	1000.136	1039.819	288.485	1328.027	1123.338	537.443	907.726	726.516	27.784	1164.478	916.050	   NaN	   NaN	   NaN	140.843	996.291	1028.920	642.104	833.459	1477.770	188.964	932.620	884.240	501.656	559.927	900.878	548.217	1395.876	593.731
64	0.64000	463.865	1021.320	1262.570	357.198	1003.602	1270.837	388.437	1245.496	1201.107	469.808	1225.687	1135.785	569.842	999.509	1038.331	288.596	1324.731	1123.393	540.628	908.586	724.453	29.678	1158.916	915.248	   NaN	   NaN	   NaN	144.566	990.582	1026.155	644.466	835.743	1474.657	193.808	929.068	878.616	507.610	559.493	898.187	548.369	1395.805	593.847
65	0.65000	465.429	1018.337	1260.999	358.744	999.790	1268.662	388.616	1242.448	1201.327	470.424	1223.795	1135.640	572.193	998.985	1036.888	288.691	1321.485	1123.525	543.830	909.604	722.454	31.540	1153.694	914.236	   NaN	   NaN	   NaN	148.154	985.104	1023.015	647.254	837.784	1470.691	198.454	925.853	872.784	513.344	559.183	895.342	548.517	1395.699	594.003
