NO_OF_FRAMES	284
NO_OF_CAMERAS	0
NO_OF_MARKERS	64
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_SACR	S01_LASI	S01_RASI	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S02_LFHD	S02_RFHD	S02_OZ	S02_C7	S02_LSHO	S02_RSHO	S02_LELB	S02_RELB	S02_LWRB	S02_RWRB	S02_SACR	S02_LASI	S02_RASI	S02_IVIBoUp	S02_IVIBoLo	S02_IVISc	S03_LFHD	S03_RFHD	S03_OZ	S03_C7	S03_LSHO	S03_RSHO	S03_LELB	S03_RELB	S03_LWRB	S03_RWRB	S03_SACR	S03_LASI	S03_RASI	S03_IVIBoUp	S03_IVIBoLo	S03_IVISc	S04_LFHD	S04_RFHD	S04_OZ	S04_C7	S04_LSHO	S04_RSHO	S04_LELB	S04_RELB	S04_LWRB	S04_RWRB	S04_SACR	S04_LASI	S04_RASI	S04_IVIBoUp	S04_IVIBoLo	S04_IVISc	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_SACR X	S01_SACR Y	S01_SACR Z	S01_LASI X	S01_LASI Y	S01_LASI Z	S01_RASI X	S01_RASI Y	S01_RASI Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S02_LFHD X	S02_LFHD Y	S02_LFHD Z	S02_RFHD X	S02_RFHD Y	S02_RFHD Z	S02_OZ X	S02_OZ Y	S02_OZ Z	S02_C7 X	S02_C7 Y	S02_C7 Z	S02_LSHO X	S02_LSHO Y	S02_LSHO Z	S02_RSHO X	S02_RSHO Y	S02_RSHO Z	S02_LELB X	S02_LELB Y	S02_LELB Z	S02_RELB X	S02_RELB Y	S02_RELB Z	S02_LWRB X	S02_LWRB Y	S02_LWRB Z	S02_RWRB X	S02_RWRB Y	S02_RWRB Z	S02_SACR X	S02_SACR Y	S02_SACR Z	S02_LASI X	S02_LASI Y	S02_LASI Z	S02_RASI X	S02_RASI Y	S02_RASI Z	S02_IVIBoUp X	S02_IVIBoUp Y	S02_IVIBoUp Z	S02_IVIBoLo X	S02_IVIBoLo Y	S02_IVIBoLo Z	S02_IVISc X	S02_IVISc Y	S02_IVISc Z	S03_LFHD X	S03_LFHD Y	S03_LFHD Z	S03_RFHD X	S03_RFHD Y	S03_RFHD Z	S03_OZ X	S03_OZ Y	S03_OZ Z	S03_C7 X	S03_C7 Y	S03_C7 Z	S03_LSHO X	S03_LSHO Y	S03_LSHO Z	S03_RSHO X	S03_RSHO Y	S03_RSHO Z	S03_LELB X	S03_LELB Y	S03_LELB Z	S03_RELB X	S03_RELB Y	S03_RELB Z	S03_LWRB X	S03_LWRB Y	S03_LWRB Z	S03_RWRB X	S03_RWRB Y	S03_RWRB Z	S03_SACR X	S03_SACR Y	S03_SACR Z	S03_LASI X	S03_LASI Y	S03_LASI Z	S03_RASI X	S03_RASI Y	S03_RASI Z	S03_IVIBoUp X	S03_IVIBoUp Y	S03_IVIBoUp Z	S03_IVIBoLo X	S03_IVIBoLo Y	S03_IVIBoLo Z	S03_IVISc X	S03_IVISc Y	S03_IVISc Z	S04_LFHD X	S04_LFHD Y	S04_LFHD Z	S04_RFHD X	S04_RFHD Y	S04_RFHD Z	S04_OZ X	S04_OZ Y	S04_OZ Z	S04_C7 X	S04_C7 Y	S04_C7 Z	S04_LSHO X	S04_LSHO Y	S04_LSHO Z	S04_RSHO X	S04_RSHO Y	S04_RSHO Z	S04_LELB X	S04_LELB Y	S04_LELB Z	S04_RELB X	S04_RELB Y	S04_RELB Z	S04_LWRB X	S04_LWRB Y	S04_LWRB Z	S04_RWRB X	S04_RWRB Y	S04_RWRB Z	S04_SACR X	S04_SACR Y	S04_SACR Z	S04_LASI X	S04_LASI Y	S04_LASI Z	S04_RASI X	S04_RASI Y	S04_RASI Z	S04_IVIBoUp X	S04_IVIBoUp Y	S04_IVIBoUp Z	S04_IVIBoLo X	S04_IVIBoLo Y	S04_IVIBoLo Z	S04_IVISc X	S04_IVISc Y	S04_IVISc Z	
86	0.86000	518.678	1100.190	1247.082	414.448	1078.008	1255.996	434.278	1329.039	1232.686	491.595	1346.762	1129.979	659.967	1149.251	1046.804	259.431	1409.131	1082.242	650.712	1049.455	724.007	93.465	1232.939	799.267	575.244	881.428	843.706	224.730	1057.866	880.778	525.805	1459.527	592.960	609.649	1211.034	608.268	280.801	1360.561	620.619	633.081	924.267	1419.853	310.255	1020.501	746.866	720.483	714.222	896.286	1555.212	583.545	1231.177	1551.524	699.251	1220.082	1773.531	644.082	1222.435	1815.627	640.506	1074.389	1666.667	442.454	1000.818	1744.549	870.232	1057.937	1515.028	374.519	726.180	1547.632	943.705	795.537	1345.009	387.133	853.540	1433.106	781.960	890.574	1872.830	677.345	584.550	1686.013	506.065	600.106	1690.187	864.873	603.017	1540.635	421.782	1456.347	1405.784	662.817	756.945	1221.838	237.163	949.722	1570.198	-674.849	1236.432	1606.637	-552.234	1237.494	1806.987	-662.871	1222.816	1812.565	-748.423	1096.103	1563.639	-770.126	1016.548	1925.837	-500.134	1086.299	1459.700	-655.213	727.121	1807.038	-296.387	898.962	1291.020	-528.422	810.784	1595.420	-345.769	955.787	1878.183	-739.581	616.186	1633.853	-760.518	610.782	1857.550	-486.816	608.713	1247.469	-705.339	1409.319	1542.752	-409.197	807.595	1040.858	-576.309	829.823	570.520	-1407.427	1214.369	755.254	-1397.245	1193.607	655.467	-1614.649	1227.269	698.786	-1656.971	1085.208	441.991	-1614.071	1033.450	895.037	-1483.672	985.461	313.957	-1582.683	721.503	966.950	-1334.565	677.298	402.431	-1436.779	894.191	829.257	-1187.959	796.197	716.889	-1828.496	538.033	484.708	-1737.809	571.329	895.858	-1627.763	567.572	136.804	-1057.655	855.912	827.316	-1111.055	731.693	   NaN	   NaN	   NaN
87	0.87000	518.529	1099.553	1247.032	414.244	1077.637	1255.991	434.732	1328.627	1232.726	491.831	1346.232	1130.095	659.935	1148.592	1046.724	259.804	1408.746	1082.800	650.265	1049.700	723.655	93.050	1233.066	799.788	574.753	881.520	843.059	224.634	1057.845	880.136	525.720	1459.541	593.106	609.645	1210.898	608.343	280.778	1360.470	620.658	634.543	923.697	1417.762	309.598	1020.190	745.783	720.000	714.044	895.071	1554.856	583.719	1231.100	1551.334	699.178	1219.939	1773.355	644.090	1222.459	1815.542	640.537	1074.410	1666.698	442.425	1000.770	1744.384	870.226	1057.932	1515.277	374.382	726.048	1547.468	943.720	795.584	1345.164	386.898	853.269	1433.017	781.897	890.582	1872.846	677.347	584.546	1686.045	506.064	600.102	1690.183	864.865	603.004	1541.459	421.235	1455.796	1405.621	662.885	756.792	1222.001	236.928	949.415	1569.790	-674.463	1235.604	1606.389	-551.874	1236.897	1806.653	-662.761	1223.115	1812.637	-748.247	1096.148	1563.724	-769.986	1016.455	1925.849	-499.996	1086.278	1459.876	-654.922	726.972	1806.601	-296.202	899.333	1291.177	-528.209	810.659	1595.102	-346.081	956.282	1878.229	-739.603	616.172	1633.882	-760.512	610.788	1857.642	-486.845	608.699	1248.284	-708.008	1408.837	1542.529	-409.211	807.943	1040.896	-576.611	829.294	570.548	-1407.452	1214.379	755.287	-1397.279	1193.617	655.485	-1614.680	1227.267	698.812	-1657.003	1085.206	442.014	-1614.108	1033.441	895.057	-1483.703	985.435	313.973	-1582.727	721.498	966.958	-1334.637	677.242	402.441	-1436.811	894.184	829.289	-1187.976	796.105	716.890	-1828.499	538.030	484.708	-1737.810	571.326	895.858	-1627.769	567.563	136.869	-1057.441	855.860	827.343	-1111.119	731.564	   NaN	   NaN	   NaN
88	0.88000	518.335	1098.861	1247.006	414.075	1077.263	1256.009	435.171	1328.201	1232.760	492.080	1345.680	1130.212	659.897	1147.895	1046.634	260.207	1408.363	1083.390	649.796	1049.948	723.296	92.538	1233.019	800.354	574.239	881.625	842.392	224.552	1057.849	879.523	525.626	1459.551	593.265	609.654	1210.738	608.428	280.761	1360.367	620.706	635.888	923.093	1415.635	308.952	1019.855	744.667	719.474	713.860	893.834	1554.446	583.960	1231.032	1551.152	699.123	1219.794	1773.183	644.102	1222.484	1815.452	640.567	1074.431	1666.723	442.398	1000.726	1744.213	870.235	1057.934	1515.516	374.229	725.910	1547.299	943.737	795.635	1345.307	386.646	853.003	1432.924	781.838	890.600	1872.860	677.349	584.542	1686.078	506.064	600.095	1690.178	864.856	602.995	1542.305	420.632	1455.233	1405.493	662.937	756.634	1222.154	236.692	949.120	1569.427	-674.117	1234.862	1606.144	-551.545	1236.352	1806.345	-662.622	1223.357	1812.706	-748.062	1096.198	1563.799	-769.838	1016.380	1925.861	-499.846	1086.260	1460.052	-654.630	726.821	1806.130	-296.011	899.702	1291.332	-528.011	810.446	1594.755	-346.423	956.756	1878.274	-739.618	616.158	1633.913	-760.503	610.801	1857.731	-486.866	608.688	1249.176	-710.798	1408.321	1542.258	-409.225	808.261	1040.940	-576.950	828.703	570.576	-1407.477	1214.389	755.321	-1397.313	1193.628	655.507	-1614.711	1227.262	698.838	-1657.034	1085.204	442.037	-1614.139	1033.434	895.081	-1483.737	985.409	313.992	-1582.765	721.491	966.963	-1334.714	677.184	402.454	-1436.838	894.179	829.312	-1188.008	796.022	716.890	-1828.505	538.026	484.708	-1737.807	571.324	895.858	-1627.775	567.554	136.919	-1057.244	855.827	827.356	-1111.199	731.453	   NaN	   NaN	   NaN
89	0.89000	518.112	1098.122	1247.001	413.943	1076.887	1256.055	435.592	1327.762	1232.788	492.339	1345.111	1130.325	659.852	1147.161	1046.534	260.634	1407.982	1084.009	649.305	1050.203	722.923	91.933	1232.803	800.969	573.688	881.740	841.720	224.478	1057.878	878.962	525.534	1459.536	593.421	609.673	1210.557	608.517	280.750	1360.251	620.762	637.121	922.440	1413.463	308.321	1019.493	743.534	718.901	713.667	892.566	1554.036	584.199	1230.959	1550.975	699.085	1219.652	1773.013	644.113	1222.509	1815.358	640.594	1074.453	1666.743	442.372	1000.686	1744.023	870.277	1057.951	1515.744	374.063	725.767	1547.127	943.758	795.689	1345.433	386.384	852.750	1432.827	781.783	890.630	1872.873	677.351	584.537	1686.111	506.063	600.085	1690.171	864.847	602.990	1543.159	419.984	1454.659	1405.382	662.995	756.476	1222.296	236.457	948.842	1569.111	-673.804	1234.207	1605.898	-551.248	1235.848	1806.068	-662.447	1223.547	1812.773	-747.868	1096.251	1563.872	-769.696	1016.314	1925.866	-499.682	1086.242	1460.227	-654.336	726.666	1805.629	-295.815	900.071	1291.495	-527.841	810.139	1594.383	-346.786	957.212	1878.316	-739.627	616.141	1633.946	-760.488	610.818	1857.817	-486.878	608.678	1250.136	-713.716	1407.751	1541.951	-409.236	808.549	1040.995	-577.304	828.063	570.607	-1407.500	1214.397	755.355	-1397.347	1193.641	655.533	-1614.742	1227.255	698.863	-1657.063	1085.202	442.061	-1614.163	1033.427	895.106	-1483.771	985.381	314.012	-1582.800	721.485	966.965	-1334.796	677.124	402.471	-1436.860	894.175	829.328	-1188.050	795.949	716.889	-1828.510	538.021	484.708	-1737.804	571.322	895.858	-1627.781	567.546	136.958	-1057.076	855.817	827.361	-1111.290	731.360	   NaN	   NaN	   NaN
90	0.90000	517.882	1097.358	1247.017	413.848	1076.510	1256.128	436.003	1327.315	1232.814	492.605	1344.524	1130.437	659.802	1146.392	1046.423	261.075	1407.598	1084.648	648.790	1050.465	722.532	91.282	1232.515	801.635	573.088	881.860	841.054	224.407	1057.931	878.463	525.456	1459.477	593.559	609.699	1210.360	608.601	280.745	1360.121	620.829	638.260	921.729	1411.246	307.705	1019.114	742.400	718.285	713.463	891.259	1553.675	584.377	1230.866	1550.802	699.066	1219.514	1772.843	644.120	1222.532	1815.261	640.618	1074.477	1666.758	442.346	1000.648	1743.798	870.373	1057.991	1515.957	373.881	725.621	1546.956	943.785	795.748	1345.540	386.117	852.513	1432.730	781.731	890.671	1872.885	677.352	584.534	1686.145	506.060	600.073	1690.161	864.839	602.988	1544.011	419.300	1454.074	1405.275	663.066	756.319	1222.430	236.222	948.580	1568.838	-673.517	1233.637	1605.659	-550.977	1235.379	1805.823	-662.236	1223.690	1812.839	-747.666	1096.308	1563.946	-769.566	1016.246	1925.857	-499.500	1086.225	1460.402	-654.041	726.510	1805.101	-295.617	900.442	1291.670	-527.705	809.756	1593.993	-347.159	957.653	1878.357	-739.628	616.121	1633.981	-760.464	610.836	1857.900	-486.883	608.669	1251.157	-716.764	1407.113	1541.620	-409.247	808.807	1041.069	-577.656	827.381	570.638	-1407.522	1214.404	755.389	-1397.378	1193.654	655.561	-1614.774	1227.245	698.886	-1657.090	1085.198	442.084	-1614.181	1033.422	895.132	-1483.805	985.350	314.031	-1582.829	721.479	966.963	-1334.880	677.063	402.490	-1436.879	894.173	829.338	-1188.102	795.884	716.886	-1828.516	538.014	484.707	-1737.802	571.319	895.858	-1627.787	567.537	136.989	-1056.946	855.829	827.359	-1111.389	731.279	   NaN	   NaN	   NaN
91	0.91000	517.659	1096.586	1247.055	413.788	1076.134	1256.232	436.416	1326.867	1232.837	492.876	1343.920	1130.550	659.746	1145.593	1046.304	261.525	1407.203	1085.298	648.250	1050.725	722.127	90.659	1232.305	802.349	572.433	881.975	840.389	224.332	1058.001	878.019	525.403	1459.356	593.672	609.728	1210.155	608.674	280.744	1359.976	620.907	639.333	920.958	1408.999	307.108	1018.754	741.274	717.630	713.246	889.908	1553.383	584.471	1230.749	1550.632	699.065	1219.382	1772.670	644.117	1222.555	1815.160	640.636	1074.501	1666.771	442.321	1000.610	1743.529	870.527	1058.057	1516.155	373.686	725.481	1546.787	943.817	795.814	1345.626	385.851	852.294	1432.633	781.685	890.721	1872.896	677.350	584.532	1686.179	506.054	600.062	1690.149	864.829	602.988	1544.854	418.590	1453.479	1405.160	663.154	756.163	1222.558	235.986	948.337	1568.608	-673.251	1233.147	1605.435	-550.725	1234.945	1805.611	-661.999	1223.796	1812.905	-747.458	1096.365	1564.023	-769.453	1016.169	1925.826	-499.301	1086.212	1460.577	-653.744	726.350	1804.552	-295.418	900.819	1291.860	-527.596	809.327	1593.591	-347.532	958.082	1878.397	-739.621	616.101	1634.016	-760.430	610.852	1857.978	-486.880	608.659	1252.231	-719.940	1406.397	1541.274	-409.256	809.034	1041.168	-577.999	826.653	570.672	-1407.543	1214.409	755.423	-1397.405	1193.668	655.592	-1614.805	1227.233	698.907	-1657.114	1085.193	442.107	-1614.194	1033.417	895.158	-1483.839	985.317	314.051	-1582.854	721.474	966.957	-1334.965	677.000	402.513	-1436.898	894.172	829.342	-1188.162	795.824	716.882	-1828.523	538.006	484.703	-1737.805	571.317	895.858	-1627.793	567.529	137.013	-1056.861	855.860	827.353	-1111.493	731.205	   NaN	   NaN	   NaN
92	0.92000	517.453	1095.822	1247.116	413.753	1075.758	1256.370	436.843	1326.422	1232.853	493.152	1343.298	1130.668	659.685	1144.772	1046.178	261.980	1406.795	1085.947	647.681	1050.976	721.711	90.122	1232.300	803.105	571.730	882.077	839.714	224.247	1058.082	877.617	525.384	1459.169	593.762	609.758	1209.949	608.731	280.746	1359.813	620.994	640.382	920.125	1406.744	306.533	1018.478	740.153	716.939	713.015	888.517	1553.156	584.490	1230.612	1550.465	699.080	1219.252	1772.494	644.101	1222.579	1815.058	640.646	1074.526	1666.782	442.294	1000.569	1743.217	870.721	1058.144	1516.336	373.480	725.358	1546.624	943.857	795.890	1345.695	385.585	852.089	1432.537	781.648	890.782	1872.907	677.345	584.531	1686.212	506.045	600.055	1690.132	864.819	602.988	1545.677	417.861	1452.877	1405.031	663.258	756.005	1222.683	235.745	948.114	1568.416	-672.999	1232.730	1605.235	-550.481	1234.552	1805.430	-661.747	1223.875	1812.969	-747.249	1096.421	1564.101	-769.358	1016.077	1925.768	-499.085	1086.207	1460.752	-653.446	726.188	1803.990	-295.216	901.205	1292.064	-527.508	808.884	1593.181	-347.900	958.502	1878.435	-739.608	616.084	1634.050	-760.391	610.866	1858.051	-486.871	608.646	1253.344	-723.229	1405.597	1540.919	-409.259	809.234	1041.299	-578.329	825.871	570.707	-1407.564	1214.415	755.456	-1397.427	1193.678	655.627	-1614.835	1227.218	698.928	-1657.135	1085.187	442.130	-1614.201	1033.414	895.183	-1483.872	985.282	314.070	-1582.873	721.472	966.948	-1335.049	676.938	402.538	-1436.918	894.172	829.341	-1188.228	795.768	716.878	-1828.530	537.995	484.697	-1737.813	571.316	895.858	-1627.799	567.520	137.030	-1056.827	855.907	827.341	-1111.596	731.134	   NaN	   NaN	   NaN
93	0.93000	517.288	1095.087	1247.201	413.732	1075.378	1256.550	437.289	1325.978	1232.854	493.432	1342.660	1130.791	659.619	1143.932	1046.045	262.444	1406.369	1086.589	647.086	1051.212	721.277	89.699	1232.556	803.898	570.988	882.160	839.018	224.145	1058.160	877.241	525.407	1458.918	593.830	609.788	1209.745	608.770	280.748	1359.631	621.089	641.451	919.231	1404.505	305.986	1018.373	739.024	716.213	712.765	887.094	1552.976	584.455	1230.459	1550.298	699.106	1219.119	1772.313	644.070	1222.607	1814.956	640.645	1074.551	1666.789	442.266	1000.521	1742.873	870.923	1058.239	1516.498	373.268	725.255	1546.471	943.910	795.979	1345.753	385.320	851.897	1432.443	781.623	890.854	1872.917	677.337	584.531	1686.243	506.031	600.053	1690.111	864.808	602.989	1546.475	417.116	1452.271	1404.886	663.378	755.846	1222.806	235.497	947.913	1568.255	-672.751	1232.376	1605.066	-550.237	1234.201	1805.276	-661.495	1223.931	1813.027	-747.041	1096.472	1564.177	-769.275	1015.969	1925.680	-498.855	1086.211	1460.926	-653.147	726.024	1803.421	-295.010	901.602	1292.280	-527.438	808.443	1592.763	-348.261	958.914	1878.473	-739.588	616.069	1634.083	-760.353	610.880	1858.119	-486.857	608.630	1254.483	-726.605	1404.709	1540.561	-409.245	809.413	1041.467	-578.646	825.022	570.744	-1407.586	1214.423	755.487	-1397.445	1193.684	655.666	-1614.862	1227.202	698.949	-1657.153	1085.180	442.155	-1614.204	1033.411	895.208	-1483.904	985.246	314.089	-1582.886	721.472	966.937	-1335.132	676.874	402.565	-1436.940	894.174	829.338	-1188.298	795.711	716.876	-1828.539	537.983	484.690	-1737.825	571.314	895.858	-1627.805	567.511	137.039	-1056.849	855.967	827.321	-1111.698	731.062	   NaN	   NaN	   NaN
94	0.94000	517.194	1094.406	1247.306	413.717	1074.992	1256.773	437.755	1325.528	1232.833	493.718	1342.005	1130.916	659.551	1143.069	1045.899	262.921	1405.932	1087.233	646.468	1051.433	720.817	89.393	1233.081	804.723	570.216	882.227	838.292	224.019	1058.221	876.878	525.474	1458.604	593.868	609.817	1209.545	608.790	280.748	1359.428	621.191	642.587	918.282	1402.306	305.469	1018.515	737.879	715.449	712.487	885.649	1552.823	584.390	1230.297	1550.131	699.140	1218.978	1772.128	644.028	1222.637	1814.856	640.632	1074.578	1666.791	442.236	1000.469	1742.504	871.117	1058.338	1516.641	373.054	725.171	1546.331	943.977	796.086	1345.803	385.054	851.716	1432.355	781.618	890.939	1872.924	677.328	584.533	1686.272	506.015	600.054	1690.084	864.796	602.994	1547.243	416.354	1451.660	1404.724	663.515	755.690	1222.926	235.244	947.736	1568.116	-672.498	1232.076	1604.926	-549.988	1233.893	1805.146	-661.250	1223.970	1813.077	-746.838	1096.518	1564.251	-769.195	1015.844	1925.562	-498.617	1086.225	1461.100	-652.847	725.857	1802.848	-294.799	902.009	1292.495	-527.383	808.002	1592.339	-348.617	959.316	1878.510	-739.563	616.058	1634.114	-760.319	610.896	1858.180	-486.842	608.609	1255.629	-730.039	1403.729	1540.204	-409.205	809.584	1041.674	-578.955	824.092	570.781	-1407.605	1214.431	755.515	-1397.460	1193.684	655.706	-1614.884	1227.185	698.969	-1657.169	1085.174	442.179	-1614.204	1033.408	895.232	-1483.934	985.210	314.107	-1582.894	721.475	966.924	-1335.216	676.809	402.594	-1436.963	894.177	829.333	-1188.370	795.652	716.875	-1828.548	537.971	484.685	-1737.838	571.311	895.858	-1627.811	567.503	137.040	-1056.930	856.039	827.293	-1111.795	730.987	   NaN	   NaN	   NaN
95	0.95000	517.187	1093.784	1247.430	413.702	1074.595	1257.037	438.236	1325.064	1232.785	494.014	1341.328	1131.041	659.483	1142.181	1045.738	263.414	1405.494	1087.893	645.834	1051.634	720.324	89.183	1233.824	805.579	569.423	882.273	837.534	223.861	1058.247	876.517	525.577	1458.240	593.875	609.845	1209.344	608.794	280.745	1359.210	621.294	643.827	917.278	1400.160	304.974	1018.932	736.723	714.640	712.173	884.193	1552.682	584.314	1230.129	1549.963	699.175	1218.828	1771.940	643.979	1222.669	1814.757	640.608	1074.607	1666.782	442.202	1000.417	1742.120	871.299	1058.437	1516.765	372.841	725.099	1546.205	944.063	796.213	1345.849	384.786	851.547	1432.275	781.634	891.036	1872.927	677.322	584.536	1686.297	505.998	600.058	1690.055	864.785	603.003	1547.978	415.576	1451.044	1404.548	663.671	755.546	1223.043	234.988	947.580	1567.991	-672.232	1231.824	1604.813	-549.731	1233.627	1805.032	-661.021	1223.989	1813.120	-746.640	1096.557	1564.321	-769.110	1015.708	1925.418	-498.375	1086.249	1461.273	-652.546	725.688	1802.275	-294.583	902.426	1292.695	-527.341	807.539	1591.907	-348.969	959.703	1878.546	-739.536	616.051	1634.144	-760.293	610.913	1858.235	-486.826	608.584	1256.763	-733.502	1402.655	1539.850	-409.123	809.767	1041.918	-579.264	823.077	570.817	-1407.622	1214.439	755.542	-1397.472	1193.678	655.746	-1614.903	1227.171	698.987	-1657.183	1085.169	442.202	-1614.203	1033.405	895.254	-1483.963	985.176	314.126	-1582.898	721.477	966.907	-1335.300	676.740	402.625	-1436.985	894.182	829.327	-1188.443	795.587	716.877	-1828.559	537.959	484.684	-1737.850	571.306	895.858	-1627.817	567.494	137.032	-1057.071	856.121	827.258	-1111.886	730.905	   NaN	   NaN	   NaN
96	0.96000	517.257	1093.208	1247.574	413.687	1074.188	1257.336	438.725	1324.580	1232.713	494.326	1340.627	1131.162	659.414	1141.265	1045.560	263.923	1405.054	1088.577	645.189	1051.807	719.805	89.010	1234.662	806.460	568.614	882.281	836.748	223.665	1058.226	876.155	525.685	1457.868	593.872	609.867	1209.144	608.786	280.735	1358.983	621.392	645.187	916.223	1398.070	304.483	1019.599	735.570	713.785	711.816	882.738	1552.540	584.237	1229.963	1549.790	699.205	1218.672	1771.746	643.929	1222.700	1814.661	640.575	1074.635	1666.756	442.163	1000.371	1741.758	871.451	1058.525	1516.870	372.634	725.036	1546.094	944.170	796.362	1345.888	384.521	851.390	1432.205	781.675	891.143	1872.926	677.322	584.541	1686.320	505.983	600.061	1690.022	864.774	603.017	1548.681	414.784	1450.427	1404.360	663.842	755.420	1223.151	234.736	947.445	1567.874	-671.950	1231.610	1604.721	-549.465	1233.398	1804.930	-660.810	1223.990	1813.158	-746.445	1096.590	1564.392	-769.016	1015.564	1925.256	-498.137	1086.282	1461.446	-652.244	725.516	1801.700	-294.365	902.851	1292.884	-527.323	807.037	1591.469	-349.318	960.069	1878.582	-739.507	616.046	1634.172	-760.276	610.931	1858.283	-486.809	608.556	1257.863	-736.978	1401.487	1539.504	-408.986	809.989	1042.193	-579.589	821.988	570.852	-1407.632	1214.443	755.568	-1397.482	1193.667	655.783	-1614.918	1227.160	699.004	-1657.198	1085.164	442.223	-1614.203	1033.401	895.274	-1483.990	985.145	314.144	-1582.898	721.480	966.885	-1335.386	676.666	402.658	-1437.001	894.186	829.321	-1188.513	795.513	716.880	-1828.569	537.949	484.684	-1737.864	571.302	895.858	-1627.823	567.485	137.016	-1057.269	856.211	827.220	-1111.970	730.817	   NaN	   NaN	   NaN
97	0.97000	517.377	1092.654	1247.740	413.675	1073.769	1257.666	439.217	1324.072	1232.621	494.653	1339.901	1131.279	659.347	1140.328	1045.365	264.449	1404.603	1089.287	644.541	1051.937	719.277	88.803	1235.434	807.365	567.795	882.231	835.943	223.432	1058.150	875.794	525.749	1457.552	593.909	609.882	1208.944	608.769	280.719	1358.754	621.484	646.661	915.117	1396.030	303.969	1020.456	734.438	712.881	711.412	881.295	1552.391	584.169	1229.801	1549.613	699.228	1218.517	1771.549	643.881	1222.726	1814.565	640.535	1074.663	1666.710	442.120	1000.333	1741.469	871.540	1058.584	1516.955	372.436	724.977	1546.002	944.300	796.530	1345.920	384.266	851.246	1432.145	781.741	891.257	1872.923	677.326	584.547	1686.339	505.972	600.060	1689.987	864.761	603.034	1549.352	413.980	1449.815	1404.162	664.028	755.321	1223.243	234.495	947.323	1567.762	-671.655	1231.426	1604.644	-549.192	1233.195	1804.832	-660.614	1223.974	1813.194	-746.255	1096.616	1564.465	-768.914	1015.420	1925.084	-497.906	1086.322	1461.618	-651.942	725.343	1801.121	-294.139	903.280	1293.084	-527.354	806.502	1591.026	-349.664	960.411	1878.618	-739.475	616.042	1634.199	-760.264	610.949	1858.321	-486.791	608.528	1258.913	-740.458	1400.226	1539.171	-408.784	810.273	1042.489	-579.944	820.852	570.885	-1407.636	1214.443	755.594	-1397.489	1193.651	655.817	-1614.928	1227.153	699.018	-1657.214	1085.160	442.243	-1614.204	1033.395	895.293	-1484.016	985.116	314.163	-1582.895	721.482	966.856	-1335.474	676.587	402.693	-1437.011	894.188	829.315	-1188.582	795.430	716.884	-1828.580	537.940	484.684	-1737.881	571.299	895.858	-1627.829	567.477	136.994	-1057.517	856.306	827.181	-1112.043	730.721	   NaN	   NaN	   NaN
