NO_OF_FRAMES	149
NO_OF_CAMERAS	0
NO_OF_MARKERS	64
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_SACR	S01_LASI	S01_RASI	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S02_LFHD	S02_RFHD	S02_OZ	S02_C7	S02_LSHO	S02_RSHO	S02_LELB	S02_RELB	S02_LWRB	S02_RWRB	S02_SACR	S02_LASI	S02_RASI	S02_IVIBoUp	S02_IVIBoLo	S02_IVISc	S03_LFHD	S03_RFHD	S03_OZ	S03_C7	S03_LSHO	S03_RSHO	S03_LELB	S03_RELB	S03_LWRB	S03_RWRB	S03_SACR	S03_LASI	S03_RASI	S03_IVIBoUp	S03_IVIBoLo	S03_IVISc	S04_LFHD	S04_RFHD	S04_OZ	S04_C7	S04_LSHO	S04_RSHO	S04_LELB	S04_RELB	S04_LWRB	S04_RWRB	S04_SACR	S04_LASI	S04_RASI	S04_IVIBoUp	S04_IVIBoLo	S04_IVISc	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_SACR X	S01_SACR Y	S01_SACR Z	S01_LASI X	S01_LASI Y	S01_LASI Z	S01_RASI X	S01_RASI Y	S01_RASI Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S02_LFHD X	S02_LFHD Y	S02_LFHD Z	S02_RFHD X	S02_RFHD Y	S02_RFHD Z	S02_OZ X	S02_OZ Y	S02_OZ Z	S02_C7 X	S02_C7 Y	S02_C7 Z	S02_LSHO X	S02_LSHO Y	S02_LSHO Z	S02_RSHO X	S02_RSHO Y	S02_RSHO Z	S02_LELB X	S02_LELB Y	S02_LELB Z	S02_RELB X	S02_RELB Y	S02_RELB Z	S02_LWRB X	S02_LWRB Y	S02_LWRB Z	S02_RWRB X	S02_RWRB Y	S02_RWRB Z	S02_SACR X	S02_SACR Y	S02_SACR Z	S02_LASI X	S02_LASI Y	S02_LASI Z	S02_RASI X	S02_RASI Y	S02_RASI Z	S02_IVIBoUp X	S02_IVIBoUp Y	S02_IVIBoUp Z	S02_IVIBoLo X	S02_IVIBoLo Y	S02_IVIBoLo Z	S02_IVISc X	S02_IVISc Y	S02_IVISc Z	S03_LFHD X	S03_LFHD Y	S03_LFHD Z	S03_RFHD X	S03_RFHD Y	S03_RFHD Z	S03_OZ X	S03_OZ Y	S03_OZ Z	S03_C7 X	S03_C7 Y	S03_C7 Z	S03_LSHO X	S03_LSHO Y	S03_LSHO Z	S03_RSHO X	S03_RSHO Y	S03_RSHO Z	S03_LELB X	S03_LELB Y	S03_LELB Z	S03_RELB X	S03_RELB Y	S03_RELB Z	S03_LWRB X	S03_LWRB Y	S03_LWRB Z	S03_RWRB X	S03_RWRB Y	S03_RWRB Z	S03_SACR X	S03_SACR Y	S03_SACR Z	S03_LASI X	S03_LASI Y	S03_LASI Z	S03_RASI X	S03_RASI Y	S03_RASI Z	S03_IVIBoUp X	S03_IVIBoUp Y	S03_IVIBoUp Z	S03_IVIBoLo X	S03_IVIBoLo Y	S03_IVIBoLo Z	S03_IVISc X	S03_IVISc Y	S03_IVISc Z	S04_LFHD X	S04_LFHD Y	S04_LFHD Z	S04_RFHD X	S04_RFHD Y	S04_RFHD Z	S04_OZ X	S04_OZ Y	S04_OZ Z	S04_C7 X	S04_C7 Y	S04_C7 Z	S04_LSHO X	S04_LSHO Y	S04_LSHO Z	S04_RSHO X	S04_RSHO Y	S04_RSHO Z	S04_LELB X	S04_LELB Y	S04_LELB Z	S04_RELB X	S04_RELB Y	S04_RELB Z	S04_LWRB X	S04_LWRB Y	S04_LWRB Z	S04_RWRB X	S04_RWRB Y	S04_RWRB Z	S04_SACR X	S04_SACR Y	S04_SACR Z	S04_LASI X	S04_LASI Y	S04_LASI Z	S04_RASI X	S04_RASI Y	S04_RASI Z	S04_IVIBoUp X	S04_IVIBoUp Y	S04_IVIBoUp Z	S04_IVIBoLo X	S04_IVIBoLo Y	S04_IVIBoLo Z	S04_IVISc X	S04_IVISc Y	S04_IVISc Z	
40	0.40000	599.215	978.155	1178.354	496.719	967.546	1213.065	553.061	1217.270	1207.196	580.067	1224.466	1116.187	700.774	1029.648	981.683	374.658	1301.738	1124.832	646.269	963.470	662.788	130.886	1136.874	895.572	559.773	790.113	780.214	271.560	965.281	968.425	561.172	1425.694	568.985	636.644	1173.941	594.648	321.727	1340.880	664.829	819.651	828.369	1342.954	312.325	940.419	798.305	663.553	593.822	802.793	1566.684	617.635	1246.751	1549.296	730.385	1224.217	1775.726	702.498	1224.884	1810.265	675.972	1082.134	1664.801	472.487	1015.461	1721.411	885.314	1070.217	1503.615	415.070	744.711	1514.615	1029.949	856.972	1333.153	422.044	871.663	1394.287	859.143	932.170	1862.692	690.585	589.013	1686.066	510.237	602.254	1672.570	867.429	603.288	1619.087	361.018	1313.829	1309.570	783.469	773.414	1218.124	266.924	974.278	1603.805	-651.966	1254.107	1669.925	-543.437	1258.658	1834.810	-697.917	1224.506	1817.528	-759.671	1096.488	1565.888	-758.659	1026.447	1917.137	-524.142	1103.588	1488.266	-715.864	727.057	1838.047	-260.024	969.352	1302.298	-477.373	850.971	1625.004	-317.916	1016.392	1872.902	-736.098	618.972	1628.095	-750.483	613.186	1859.920	-484.525	609.836	1334.456	-852.420	1296.624	1565.800	-320.861	850.392	1054.958	-494.121	884.878	612.103	-1453.071	1268.139	791.310	-1460.674	1224.838	662.701	-1666.932	1227.624	700.916	-1676.975	1091.111	451.428	-1636.697	1044.548	898.968	-1504.048	1017.892	263.757	-1577.799	814.926	1073.971	-1471.353	751.370	380.173	-1475.945	999.488	961.495	-1279.834	824.524	719.878	-1824.486	541.918	485.984	-1731.785	572.523	893.946	-1623.387	568.234	292.228	-1171.933	802.880	993.977	-1172.938	758.051	   NaN	   NaN	   NaN
41	0.41000	603.392	979.066	1179.532	501.179	967.877	1214.879	555.220	1217.937	1206.845	582.135	1224.349	1116.250	702.852	1029.537	981.532	376.693	1301.078	1125.658	647.564	962.702	662.744	132.094	1135.467	897.750	561.170	789.367	779.307	273.740	964.555	970.290	561.677	1424.728	569.607	637.085	1173.571	594.444	322.061	1340.044	665.373	827.263	828.167	1338.402	312.989	939.991	800.260	665.213	593.183	803.266	1566.657	617.757	1246.908	1549.206	730.463	1224.311	1775.637	702.719	1224.819	1810.083	676.068	1082.185	1664.616	472.576	1015.533	1721.239	885.397	1070.205	1503.536	415.353	744.585	1514.409	1030.052	857.048	1332.957	422.332	871.447	1394.148	859.307	932.436	1862.672	690.592	589.030	1686.049	510.246	602.262	1672.548	867.429	603.284	1618.958	360.865	1313.546	1309.219	783.774	773.632	1217.822	267.243	974.114	1603.760	-652.008	1254.078	1669.896	-543.490	1258.656	1834.765	-697.984	1224.507	1817.513	-759.697	1096.487	1565.875	-758.702	1026.411	1917.057	-524.157	1103.625	1488.331	-715.875	727.068	1837.918	-260.033	969.434	1302.299	-477.419	850.965	1624.912	-318.045	1016.459	1872.909	-736.104	618.979	1628.095	-750.507	613.187	1859.907	-484.532	609.834	1334.334	-853.056	1295.603	1565.715	-320.689	850.486	1054.938	-494.234	884.762	612.040	-1452.806	1268.051	791.260	-1460.351	1224.733	662.696	-1666.631	1227.610	700.884	-1676.843	1091.110	451.390	-1636.568	1044.490	898.973	-1504.004	1017.733	263.830	-1577.721	814.771	1073.835	-1471.715	751.026	380.210	-1475.898	999.427	961.465	-1280.120	824.041	719.882	-1824.490	541.908	485.980	-1731.811	572.519	893.947	-1623.384	568.231	292.262	-1171.907	803.155	993.894	-1173.340	757.207	   NaN	   NaN	   NaN
42	0.42000	607.527	980.039	1180.712	505.605	968.269	1216.701	557.391	1218.666	1206.507	584.246	1224.271	1116.319	704.892	1029.399	981.409	378.820	1300.440	1126.523	648.771	961.824	662.763	133.345	1134.011	900.101	562.538	788.614	778.464	275.964	963.804	972.322	562.325	1423.489	570.367	637.531	1173.171	594.241	322.384	1339.175	665.920	834.748	828.294	1334.217	313.773	939.463	802.447	666.790	592.454	804.002	1566.638	617.898	1247.072	1549.132	730.555	1224.418	1775.563	702.947	1224.762	1809.916	676.165	1082.235	1664.428	472.676	1015.621	1721.073	885.475	1070.201	1503.428	415.633	744.490	1514.198	1030.174	857.149	1332.718	422.640	871.268	1394.010	859.471	932.712	1862.652	690.599	589.049	1686.031	510.254	602.270	1672.524	867.431	603.283	1618.919	360.708	1313.216	1308.860	784.085	773.867	1217.535	267.549	973.985	1603.711	-652.043	1254.051	1669.869	-543.538	1258.658	1834.711	-698.061	1224.505	1817.499	-759.727	1096.488	1565.860	-758.746	1026.385	1916.975	-524.173	1103.663	1488.396	-715.886	727.080	1837.790	-260.039	969.525	1302.323	-477.461	850.964	1624.820	-318.172	1016.531	1872.916	-736.109	618.984	1628.094	-750.530	613.187	1859.894	-484.534	609.836	1334.360	-853.773	1294.560	1565.602	-320.487	850.581	1054.919	-494.357	884.619	612.004	-1452.590	1268.011	791.231	-1460.096	1224.672	662.681	-1666.377	1227.545	700.856	-1676.707	1091.116	451.358	-1636.441	1044.436	898.978	-1503.941	1017.576	263.902	-1577.661	814.615	1073.703	-1472.052	750.687	380.242	-1475.858	999.372	961.456	-1280.365	823.572	719.886	-1824.491	541.903	485.977	-1731.835	572.515	893.943	-1623.381	568.231	292.309	-1171.822	803.671	993.787	-1173.696	756.315	   NaN	   NaN	   NaN
43	0.43000	611.642	981.075	1181.893	509.999	968.691	1218.547	559.570	1219.447	1206.171	586.403	1224.229	1116.394	706.901	1029.238	981.317	381.022	1299.808	1127.419	649.884	960.880	662.870	134.647	1132.533	902.598	563.876	787.853	777.686	278.237	963.037	974.477	563.033	1422.138	571.187	637.984	1172.752	594.039	322.696	1338.281	666.458	842.108	828.774	1330.378	314.670	938.835	804.823	668.321	591.669	804.928	1566.633	618.054	1247.251	1549.076	730.664	1224.544	1775.508	703.176	1224.706	1809.758	676.264	1082.284	1664.240	472.786	1015.724	1720.913	885.552	1070.204	1503.284	415.905	744.430	1513.982	1030.315	857.275	1332.431	422.960	871.126	1393.874	859.631	932.996	1862.634	690.606	589.068	1686.014	510.261	602.278	1672.499	867.435	603.283	1618.994	360.576	1312.858	1308.496	784.400	774.124	1217.264	267.841	973.890	1603.659	-652.074	1254.029	1669.843	-543.584	1258.665	1834.650	-698.146	1224.497	1817.484	-759.761	1096.492	1565.842	-758.792	1026.366	1916.892	-524.190	1103.698	1488.460	-715.897	727.092	1837.667	-260.041	969.629	1302.366	-477.500	850.968	1624.730	-318.306	1016.611	1872.921	-736.113	618.989	1628.090	-750.553	613.185	1859.881	-484.535	609.841	1334.544	-854.589	1293.513	1565.454	-320.272	850.685	1054.898	-494.486	884.455	611.993	-1452.420	1268.023	791.221	-1459.904	1224.653	662.655	-1666.180	1227.440	700.835	-1676.565	1091.127	451.329	-1636.318	1044.388	898.987	-1503.862	1017.422	263.972	-1577.615	814.461	1073.571	-1472.361	750.353	380.272	-1475.830	999.317	961.467	-1280.564	823.124	719.892	-1824.489	541.903	485.975	-1731.857	572.514	893.934	-1623.378	568.232	292.363	-1171.650	804.303	993.675	-1174.007	755.417	   NaN	   NaN	   NaN
44	0.44000	615.758	982.179	1183.078	514.369	969.125	1220.436	561.749	1220.268	1205.818	588.595	1224.214	1116.464	708.888	1029.070	981.253	383.276	1299.160	1128.333	650.899	959.888	663.074	135.995	1131.041	905.216	565.181	787.081	776.971	280.557	962.261	976.721	563.668	1420.903	571.955	638.441	1172.322	593.834	322.997	1337.374	666.984	849.342	829.616	1326.854	315.669	938.119	807.342	669.835	590.859	805.968	1566.647	618.222	1247.451	1549.035	730.788	1224.694	1775.472	703.405	1224.647	1809.598	676.369	1082.335	1664.053	472.907	1015.836	1720.754	885.632	1070.217	1503.102	416.167	744.405	1513.761	1030.471	857.426	1332.096	423.282	871.017	1393.741	859.783	933.292	1862.616	690.615	589.089	1685.994	510.268	602.285	1672.471	867.438	603.282	1619.158	360.479	1312.500	1308.133	784.716	774.407	1216.998	268.131	973.836	1603.602	-652.101	1254.014	1669.814	-543.630	1258.678	1834.583	-698.236	1224.482	1817.468	-759.798	1096.498	1565.823	-758.840	1026.350	1916.808	-524.210	1103.730	1488.525	-715.908	727.103	1837.549	-260.040	969.746	1302.423	-477.540	850.978	1624.645	-318.449	1016.698	1872.923	-736.116	618.993	1628.085	-750.575	613.181	1859.867	-484.536	609.849	1334.871	-855.501	1292.495	1565.269	-320.063	850.798	1054.879	-494.612	884.280	612.008	-1452.296	1268.084	791.230	-1459.768	1224.670	662.621	-1666.041	1227.304	700.820	-1676.419	1091.141	451.303	-1636.200	1044.348	898.998	-1503.769	1017.273	264.041	-1577.585	814.313	1073.439	-1472.637	750.029	380.298	-1475.813	999.258	961.494	-1280.712	822.703	719.898	-1824.485	541.907	485.974	-1731.876	572.516	893.919	-1623.375	568.235	292.416	-1171.439	804.854	993.578	-1174.268	754.594	   NaN	   NaN	   NaN
45	0.45000	619.889	983.351	1184.271	518.739	969.588	1222.391	563.916	1221.114	1205.431	590.803	1224.211	1116.513	710.861	1028.909	981.210	385.555	1298.478	1129.255	651.816	958.849	663.364	137.376	1129.531	907.934	566.449	786.297	776.320	282.918	961.488	979.036	564.143	1419.937	572.598	638.901	1171.891	593.626	323.288	1336.469	667.498	856.436	830.818	1323.613	316.758	937.338	809.951	671.345	590.046	807.057	1566.687	618.393	1247.682	1549.009	730.922	1224.874	1775.454	703.639	1224.579	1809.422	676.475	1082.393	1663.866	473.041	1015.949	1720.591	885.718	1070.238	1502.882	416.418	744.409	1513.534	1030.639	857.603	1331.715	423.597	870.940	1393.612	859.929	933.604	1862.598	690.624	589.112	1685.970	510.277	602.290	1672.441	867.439	603.278	1619.345	360.416	1312.180	1307.781	785.038	774.711	1216.725	268.434	973.837	1603.543	-652.129	1254.004	1669.780	-543.676	1258.694	1834.513	-698.327	1224.461	1817.449	-759.839	1096.505	1565.805	-758.889	1026.334	1916.725	-524.232	1103.760	1488.590	-715.919	727.115	1837.437	-260.040	969.870	1302.486	-477.586	850.993	1624.563	-318.606	1016.791	1872.922	-736.119	618.996	1628.077	-750.595	613.175	1859.854	-484.541	609.857	1335.317	-856.494	1291.541	1565.055	-319.879	850.922	1054.861	-494.724	884.107	612.047	-1452.217	1268.187	791.256	-1459.682	1224.721	662.584	-1665.957	1227.144	700.811	-1676.270	1091.156	451.277	-1636.087	1044.317	899.012	-1503.662	1017.126	264.106	-1577.569	814.173	1073.309	-1472.874	749.721	380.319	-1475.808	999.186	961.531	-1280.806	822.311	719.904	-1824.480	541.914	485.976	-1731.892	572.519	893.900	-1623.369	568.237	292.457	-1171.261	805.193	993.510	-1174.472	753.902	   NaN	   NaN	   NaN
46	0.46000	624.036	984.579	1185.475	523.151	970.149	1224.422	566.067	1221.973	1204.997	593.002	1224.207	1116.532	712.817	1028.762	981.180	387.840	1297.751	1130.179	652.634	957.762	663.725	138.779	1127.995	910.730	567.678	785.499	775.743	285.306	960.742	981.416	564.449	1419.252	573.108	639.360	1171.469	593.414	323.569	1335.579	668.004	863.358	832.366	1320.619	317.918	936.523	812.592	672.856	589.242	808.148	1566.757	618.561	1247.948	1548.995	731.060	1225.084	1775.453	703.885	1224.502	1809.210	676.578	1082.473	1663.679	473.188	1016.059	1720.422	885.811	1070.270	1502.622	416.659	744.439	1513.299	1030.816	857.806	1331.294	423.894	870.890	1393.487	860.072	933.941	1862.578	690.634	589.136	1685.941	510.286	602.293	1672.410	867.440	603.271	1619.477	360.381	1311.936	1307.449	785.370	775.031	1216.432	268.761	973.910	1603.481	-652.161	1253.996	1669.739	-543.724	1258.709	1834.443	-698.413	1224.439	1817.426	-759.884	1096.511	1565.787	-758.939	1026.315	1916.643	-524.257	1103.791	1488.654	-715.930	727.127	1837.331	-260.043	969.994	1302.547	-477.642	851.011	1624.487	-318.775	1016.890	1872.918	-736.125	618.999	1628.068	-750.614	613.169	1859.840	-484.549	609.861	1335.843	-857.536	1290.679	1564.822	-319.727	851.055	1054.848	-494.817	883.947	612.108	-1452.183	1268.325	791.296	-1459.639	1224.800	662.547	-1665.922	1226.957	700.808	-1676.120	1091.173	451.252	-1635.979	1044.295	899.024	-1503.540	1016.979	264.166	-1577.568	814.043	1073.183	-1473.066	749.436	380.336	-1475.806	999.095	961.569	-1280.848	821.948	719.911	-1824.474	541.921	485.979	-1731.904	572.525	893.881	-1623.359	568.237	292.484	-1171.158	805.325	993.468	-1174.616	753.349	   NaN	   NaN	   NaN
47	0.47000	628.193	985.849	1186.691	527.644	970.887	1226.526	568.199	1222.832	1204.508	595.173	1224.193	1116.520	714.751	1028.629	981.158	390.122	1296.980	1131.104	653.354	956.633	664.133	140.195	1126.431	913.582	568.867	784.688	775.260	287.707	960.037	983.853	564.629	1418.776	573.517	639.815	1171.065	593.199	323.845	1334.718	668.501	870.070	834.230	1317.826	319.131	935.712	815.204	674.366	588.448	809.217	1566.855	618.722	1248.250	1548.990	731.194	1225.322	1775.465	704.152	1224.417	1808.945	676.671	1082.588	1663.488	473.346	1016.163	1720.245	885.908	1070.313	1502.324	416.891	744.492	1513.052	1031.001	858.035	1330.838	424.162	870.865	1393.365	860.221	934.310	1862.555	690.643	589.161	1685.910	510.295	602.297	1672.377	867.437	603.261	1619.487	360.372	1311.800	1307.142	785.716	775.358	1216.112	269.116	974.063	1603.419	-652.198	1253.988	1669.692	-543.773	1258.718	1834.376	-698.494	1224.419	1817.400	-759.932	1096.512	1565.770	-758.991	1026.292	1916.561	-524.285	1103.826	1488.719	-715.941	727.138	1837.230	-260.047	970.112	1302.601	-477.706	851.031	1624.414	-318.955	1016.992	1872.913	-736.133	619.002	1628.057	-750.632	613.162	1859.826	-484.561	609.863	1336.404	-858.568	1289.930	1564.587	-319.611	851.194	1054.839	-494.889	883.808	612.188	-1452.196	1268.490	791.346	-1459.635	1224.904	662.517	-1665.922	1226.739	700.810	-1675.971	1091.189	451.226	-1635.876	1044.285	899.030	-1503.400	1016.831	264.222	-1577.582	813.920	1073.066	-1473.209	749.179	380.354	-1475.795	998.975	961.600	-1280.843	821.610	719.918	-1824.466	541.930	485.982	-1731.911	572.533	893.864	-1623.346	568.232	292.499	-1171.123	805.377	993.443	-1174.701	752.903	   NaN	   NaN	   NaN
48	0.48000	632.357	987.154	1187.910	532.228	971.820	1228.679	570.317	1223.679	1203.965	597.304	1224.159	1116.479	716.656	1028.505	981.137	392.409	1296.180	1132.025	653.973	955.473	664.566	141.622	1124.841	916.464	570.014	783.865	774.916	290.118	959.365	986.331	564.738	1418.419	573.864	640.264	1170.690	592.984	324.119	1333.890	668.991	876.543	836.358	1315.176	320.373	934.936	817.739	675.874	587.657	810.259	1566.980	618.875	1248.583	1548.992	731.320	1225.582	1775.488	704.448	1224.328	1808.614	676.747	1082.753	1663.290	473.513	1016.262	1720.062	886.008	1070.366	1501.989	417.118	744.565	1512.793	1031.191	858.285	1330.349	424.387	870.864	1393.236	860.386	934.716	1862.528	690.651	589.187	1685.877	510.303	602.303	1672.343	867.432	603.249	1619.340	360.393	1311.790	1306.862	786.077	775.687	1215.769	269.496	974.295	1603.358	-652.240	1253.976	1669.642	-543.826	1258.718	1834.314	-698.572	1224.406	1817.374	-759.985	1096.508	1565.752	-759.045	1026.263	1916.481	-524.316	1103.867	1488.783	-715.952	727.150	1837.128	-260.062	970.219	1302.645	-477.775	851.051	1624.345	-319.144	1017.098	1872.907	-736.140	619.005	1628.047	-750.652	613.156	1859.811	-484.574	609.863	1336.955	-859.526	1289.298	1564.361	-319.530	851.334	1054.835	-494.946	883.691	612.284	-1452.255	1268.681	791.404	-1459.665	1225.031	662.509	-1665.939	1226.483	700.817	-1675.824	1091.205	451.202	-1635.781	1044.286	899.030	-1503.243	1016.687	264.272	-1577.610	813.806	1072.959	-1473.301	748.952	380.383	-1475.753	998.818	961.622	-1280.800	821.297	719.923	-1824.457	541.940	485.983	-1731.916	572.541	893.850	-1623.332	568.225	292.509	-1171.109	805.498	993.422	-1174.730	752.521	   NaN	   NaN	   NaN
49	0.49000	636.535	988.487	1189.112	536.874	972.893	1230.841	572.427	1224.499	1203.373	599.387	1224.098	1116.406	718.529	1028.376	981.110	394.707	1295.377	1132.936	654.493	954.299	665.006	143.061	1123.231	919.356	571.122	783.036	774.781	292.546	958.698	988.827	564.826	1418.109	574.181	640.701	1170.351	592.773	324.401	1333.097	669.473	882.773	838.686	1312.607	321.629	934.214	820.164	677.381	586.854	811.291	1567.127	619.021	1248.934	1548.999	731.434	1225.858	1775.517	704.777	1224.240	1808.225	676.809	1082.964	1663.083	473.687	1016.360	1719.874	886.110	1070.425	1501.617	417.345	744.657	1512.520	1031.384	858.554	1329.831	424.564	870.886	1393.084	860.578	935.161	1862.498	690.660	589.215	1685.843	510.311	602.311	1672.306	867.423	603.236	1619.047	360.455	1311.900	1306.601	786.458	776.025	1215.406	269.891	974.592	1603.298	-652.287	1253.959	1669.591	-543.883	1258.708	1834.257	-698.652	1224.402	1817.348	-760.042	1096.498	1565.733	-759.102	1026.226	1916.404	-524.351	1103.913	1488.848	-715.963	727.162	1837.014	-260.102	970.307	1302.678	-477.844	851.074	1624.276	-319.339	1017.209	1872.902	-736.147	619.007	1628.038	-750.678	613.153	1859.797	-484.588	609.863	1337.473	-860.380	1288.768	1564.157	-319.484	851.466	1054.835	-494.994	883.597	612.393	-1452.361	1268.898	791.469	-1459.728	1225.178	662.540	-1665.953	1226.187	700.831	-1675.680	1091.221	451.182	-1635.692	1044.298	899.024	-1503.074	1016.552	264.318	-1577.648	813.699	1072.861	-1473.343	748.753	380.440	-1475.654	998.613	961.628	-1280.729	821.006	719.927	-1824.447	541.953	485.983	-1731.919	572.549	893.840	-1623.320	568.216	292.520	-1171.067	805.762	993.399	-1174.705	752.174	   NaN	   NaN	   NaN
50	0.50000	640.742	989.841	1190.281	541.543	974.014	1232.963	574.530	1225.284	1202.742	601.419	1224.016	1116.302	720.378	1028.209	981.074	396.991	1294.579	1133.828	654.920	953.132	665.443	144.512	1121.609	922.243	572.195	782.214	774.945	295.001	958.003	991.311	564.928	1417.810	574.486	641.125	1170.054	592.572	324.694	1332.341	669.950	888.776	841.158	1310.073	322.889	933.545	822.466	678.890	586.034	812.343	1567.293	619.162	1249.291	1549.010	731.537	1226.144	1775.549	705.141	1224.152	1807.818	676.868	1083.196	1662.866	473.863	1016.462	1719.687	886.214	1070.479	1501.211	417.573	744.774	1512.237	1031.579	858.838	1329.281	424.697	870.930	1392.895	860.802	935.641	1862.465	690.668	589.246	1685.809	510.320	602.321	1672.268	867.413	603.221	1618.657	360.561	1312.106	1306.349	786.864	776.386	1215.035	270.291	974.934	1603.240	-652.339	1253.933	1669.541	-543.943	1258.691	1834.206	-698.735	1224.409	1817.323	-760.105	1096.483	1565.713	-759.162	1026.184	1916.330	-524.390	1103.963	1488.912	-715.975	727.173	1836.878	-260.179	970.376	1302.703	-477.905	851.101	1624.204	-319.541	1017.326	1872.899	-736.153	619.007	1628.030	-750.707	613.150	1859.783	-484.600	609.863	1337.957	-861.145	1288.306	1563.979	-319.468	851.583	1054.837	-495.040	883.523	612.514	-1452.518	1269.145	791.543	-1459.821	1225.344	662.622	-1665.949	1225.854	700.852	-1675.541	1091.234	451.168	-1635.609	1044.322	899.012	-1502.896	1016.432	264.362	-1577.694	813.599	1072.769	-1473.338	748.580	380.548	-1475.470	998.358	961.617	-1280.629	820.735	719.930	-1824.433	541.966	485.980	-1731.920	572.555	893.834	-1623.312	568.207	292.532	-1170.991	806.118	993.371	-1174.625	751.854	   NaN	   NaN	   NaN
51	0.51000	644.989	991.202	1191.403	546.207	975.109	1235.003	576.624	1226.048	1202.101	603.406	1223.930	1116.180	722.223	1027.955	981.042	399.209	1293.784	1134.697	655.266	951.997	665.873	145.976	1119.988	925.119	573.243	781.416	775.487	297.491	957.257	993.757	565.060	1417.508	574.783	641.533	1169.803	592.390	325.004	1331.628	670.426	894.585	843.732	1307.549	324.160	932.913	824.649	680.400	585.200	813.442	1567.477	619.303	1249.646	1549.027	731.632	1226.437	1775.583	705.534	1224.063	1807.449	676.939	1083.408	1662.643	474.039	1016.571	1719.505	886.320	1070.522	1500.775	417.798	744.922	1511.945	1031.776	859.132	1328.698	424.806	870.993	1392.669	861.059	936.156	1862.429	690.677	589.279	1685.773	510.331	602.331	1672.227	867.401	603.204	1618.235	360.704	1312.364	1306.093	787.298	776.786	1214.670	270.680	975.300	1603.185	-652.397	1253.898	1669.495	-544.005	1258.668	1834.160	-698.825	1224.425	1817.298	-760.173	1096.465	1565.694	-759.225	1026.136	1916.260	-524.433	1104.018	1488.976	-715.986	727.185	1836.723	-260.290	970.437	1302.725	-477.955	851.135	1624.125	-319.753	1017.454	1872.897	-736.158	619.005	1628.025	-750.739	613.146	1859.768	-484.610	609.865	1338.406	-861.853	1287.876	1563.826	-319.476	851.684	1054.841	-495.087	883.466	612.645	-1452.731	1269.427	791.626	-1459.940	1225.528	662.756	-1665.926	1225.493	700.881	-1675.405	1091.246	451.162	-1635.527	1044.358	898.994	-1502.716	1016.332	264.403	-1577.743	813.505	1072.680	-1473.289	748.430	380.721	-1475.181	998.052	961.587	-1280.500	820.488	719.930	-1824.413	541.978	485.976	-1731.919	572.560	893.832	-1623.307	568.199	292.535	-1170.920	806.434	993.336	-1174.488	751.574	   NaN	   NaN	   NaN
