NO_OF_FRAMES	113
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
11	0.11000	436.945	1055.268	1225.732	331.973	1077.165	1227.445	451.111	1297.757	1245.311	520.156	1304.981	1134.869	590.988	1060.179	1024.573	338.262	1471.762	1085.401	562.075	1012.634	697.002	142.711	1400.697	780.331	413.062	879.784	797.128	171.083	1190.521	856.696	195.890	904.253	1481.189	270.373	1097.924	756.996	477.955	665.398	835.131	597.132	1410.912	591.894
12	0.12000	436.980	1055.614	1226.104	331.993	1077.425	1227.809	451.006	1298.103	1245.131	520.061	1305.118	1134.867	590.880	1060.280	1024.679	338.184	1471.906	1085.258	561.971	1012.695	697.084	142.829	1401.129	779.980	412.904	879.965	797.370	170.883	1190.736	856.097	196.036	904.622	1479.597	270.624	1098.669	755.528	477.935	665.462	835.245	597.159	1410.925	591.871
13	0.13000	437.003	1055.952	1226.464	332.003	1077.686	1228.156	450.900	1298.441	1244.948	519.963	1305.257	1134.870	590.763	1060.380	1024.788	338.095	1472.050	1085.134	561.853	1012.786	697.156	142.873	1401.567	779.688	412.749	880.156	797.589	170.633	1190.923	855.527	196.676	904.861	1478.065	270.823	1099.304	754.083	477.907	665.541	835.351	597.188	1410.939	591.849
14	0.14000	437.016	1056.269	1226.806	332.003	1077.943	1228.492	450.794	1298.767	1244.768	519.865	1305.399	1134.878	590.639	1060.484	1024.905	337.999	1472.191	1085.030	561.725	1012.903	697.217	142.848	1402.002	779.452	412.602	880.341	797.773	170.329	1191.090	855.008	197.844	904.985	1476.590	270.952	1099.847	752.645	477.866	665.633	835.455	597.214	1410.955	591.830
15	0.15000	437.023	1056.562	1227.131	331.994	1078.191	1228.822	450.687	1299.086	1244.588	519.767	1305.546	1134.893	590.510	1060.595	1025.030	337.902	1472.330	1084.948	561.589	1013.043	697.271	142.763	1402.424	779.271	412.468	880.505	797.913	169.978	1191.245	854.557	199.544	905.025	1475.151	270.989	1100.334	751.183	477.808	665.739	835.556	597.236	1410.973	591.814
16	0.16000	437.030	1056.834	1227.449	331.982	1078.426	1229.146	450.573	1299.401	1244.405	519.666	1305.700	1134.914	590.378	1060.715	1025.160	337.812	1472.463	1084.882	561.450	1013.197	697.324	142.628	1402.827	779.140	412.345	880.647	798.011	169.600	1191.400	854.172	201.752	905.020	1473.715	270.918	1100.803	749.659	477.738	665.858	835.649	597.251	1410.995	591.802
17	0.17000	437.038	1057.095	1227.767	331.967	1078.645	1229.465	450.447	1299.721	1244.215	519.561	1305.860	1134.941	590.244	1060.843	1025.289	337.737	1472.585	1084.825	561.314	1013.355	697.382	142.451	1403.205	779.055	412.227	880.773	798.074	169.229	1191.563	853.839	204.425	905.003	1472.257	270.728	1101.277	748.049	477.666	665.985	835.723	597.259	1411.018	591.791
18	0.18000	437.048	1057.357	1228.086	331.949	1078.849	1229.774	450.307	1300.046	1244.024	519.452	1306.025	1134.969	590.109	1060.974	1025.414	337.684	1472.688	1084.773	561.188	1013.509	697.454	142.235	1403.556	779.013	412.108	880.893	798.111	168.884	1191.739	853.549	207.525	904.994	1470.768	270.418	1101.761	746.349	477.605	666.120	835.772	597.263	1411.043	591.780
19	0.19000	437.056	1057.624	1228.405	331.927	1079.040	1230.064	450.152	1300.377	1243.841	519.340	1306.191	1134.998	589.975	1061.106	1025.530	337.655	1472.768	1084.725	561.075	1013.650	697.543	141.980	1403.882	779.013	411.980	881.013	798.133	168.568	1191.926	853.305	211.043	904.981	1469.258	269.993	1102.248	744.588	477.561	666.261	835.792	597.261	1411.068	591.766
20	0.20000	437.056	1057.895	1228.721	331.898	1079.220	1230.331	449.985	1300.709	1243.675	519.224	1306.355	1135.024	589.844	1061.235	1025.635	337.644	1472.829	1084.684	560.974	1013.777	697.649	141.685	1404.187	779.059	411.840	881.136	798.147	168.269	1192.118	853.113	215.006	904.926	1467.755	269.468	1102.731	742.822	477.533	666.406	835.784	597.257	1411.094	591.750
21	0.21000	437.039	1058.163	1229.030	331.857	1079.395	1230.575	449.809	1301.038	1243.528	519.108	1306.515	1135.046	589.715	1061.358	1025.727	337.628	1472.891	1084.657	560.880	1013.890	697.765	141.346	1404.482	779.153	411.691	881.260	798.154	167.977	1192.306	852.973	219.456	904.765	1466.292	268.858	1103.209	741.126	477.514	666.551	835.758	597.251	1411.120	591.734
22	0.22000	437.000	1058.424	1229.327	331.800	1079.569	1230.804	449.623	1301.364	1243.389	518.991	1306.668	1135.063	589.588	1061.475	1025.804	337.574	1472.981	1084.648	560.787	1013.994	697.881	140.963	1404.778	779.298	411.539	881.382	798.155	167.685	1192.485	852.879	224.428	904.445	1464.908	268.173	1103.672	739.577	477.489	666.686	835.729	597.245	1411.146	591.719
23	0.23000	436.936	1058.680	1229.612	331.723	1079.745	1231.030	449.424	1301.691	1243.244	518.872	1306.813	1135.076	589.462	1061.585	1025.867	337.469	1473.110	1084.658	560.688	1014.096	697.981	140.537	1405.088	779.494	411.391	881.496	798.145	167.388	1192.661	852.820	229.918	903.947	1463.637	267.405	1104.106	738.237	477.446	666.802	835.708	597.239	1411.172	591.708
24	0.24000	436.852	1058.942	1229.888	331.628	1079.926	1231.265	449.208	1302.023	1243.081	518.751	1306.951	1135.083	589.333	1061.689	1025.918	337.328	1473.255	1084.679	560.580	1014.196	698.053	140.074	1405.417	779.742	411.251	881.603	798.118	167.082	1192.842	852.794	235.875	903.308	1462.502	266.532	1104.494	737.140	477.378	666.896	835.701	597.233	1411.197	591.700
25	0.25000	436.756	1059.217	1230.166	331.519	1080.114	1231.520	448.972	1302.362	1242.896	518.627	1307.079	1135.088	589.195	1061.785	1025.956	337.187	1473.384	1084.704	560.463	1014.293	698.093	139.578	1405.764	780.036	411.119	881.701	798.068	166.764	1193.040	852.805	242.211	902.602	1461.519	265.521	1104.820	736.288	477.281	666.973	835.702	597.229	1411.220	591.693
26	0.26000	436.660	1059.512	1230.457	331.404	1080.313	1231.796	448.717	1302.709	1242.695	518.499	1307.197	1135.091	589.042	1061.872	1025.985	337.070	1473.481	1084.733	560.338	1014.386	698.108	139.052	1406.123	780.375	410.991	881.793	797.992	166.425	1193.259	852.872	248.824	901.919	1460.688	264.321	1105.080	735.647	477.160	667.044	835.699	597.225	1411.242	591.687
27	0.27000	436.568	1059.824	1230.773	331.290	1080.525	1232.086	448.445	1303.058	1242.489	518.366	1307.306	1135.096	588.868	1061.949	1026.008	336.980	1473.557	1084.773	560.207	1014.473	698.106	138.499	1406.488	780.752	410.861	881.879	797.887	166.059	1193.501	853.018	255.608	901.336	1459.982	262.875	1105.280	735.157	477.019	667.121	835.682	597.221	1411.263	591.679
28	0.28000	436.482	1060.150	1231.114	331.183	1080.746	1232.379	448.164	1303.407	1242.287	518.228	1307.408	1135.100	588.671	1062.017	1026.028	336.898	1473.647	1084.833	560.071	1014.559	698.098	137.923	1406.855	781.156	410.725	881.963	797.760	165.658	1193.764	853.264	262.480	900.891	1459.349	261.129	1105.438	734.749	476.868	667.209	835.645	597.215	1411.283	591.669
29	0.29000	436.400	1060.479	1231.467	331.085	1080.969	1232.663	447.884	1303.751	1242.094	518.085	1307.504	1135.105	588.452	1062.079	1026.052	336.804	1473.775	1084.918	559.934	1014.645	698.095	137.326	1407.217	781.578	410.576	882.049	797.618	165.221	1194.048	853.622	269.385	900.580	1458.730	259.059	1105.577	734.369	476.713	667.313	835.585	597.206	1411.304	591.656
30	0.30000	436.318	1060.800	1231.815	330.996	1081.184	1232.930	447.613	1304.089	1241.911	517.939	1307.599	1135.111	588.215	1062.136	1026.083	336.700	1473.935	1085.020	559.796	1014.731	698.101	136.713	1407.569	782.013	410.410	882.142	797.474	164.747	1194.353	854.093	276.286	900.378	1458.085	256.700	1105.717	734.004	476.556	667.435	835.505	597.195	1411.325	591.643
31	0.31000	436.229	1061.100	1232.140	330.910	1081.390	1233.175	447.358	1304.419	1241.741	517.792	1307.693	1135.118	587.966	1062.191	1026.124	336.599	1474.103	1085.126	559.655	1014.819	698.119	136.082	1407.907	782.465	410.222	882.245	797.339	164.240	1194.677	854.663	283.143	900.248	1457.397	254.160	1105.864	733.676	476.401	667.573	835.410	597.182	1411.348	591.634
32	0.32000	436.128	1061.370	1232.436	330.818	1081.592	1233.400	447.122	1304.740	1241.581	517.648	1307.786	1135.129	587.712	1062.246	1026.176	336.510	1474.261	1085.231	559.505	1014.907	698.147	135.435	1408.232	782.944	410.007	882.360	797.221	163.709	1195.014	855.310	289.925	900.161	1456.675	251.580	1106.011	733.423	476.248	667.719	835.309	597.167	1411.370	591.629
33	0.33000	436.012	1061.613	1232.704	330.703	1081.805	1233.613	446.903	1305.046	1241.431	517.510	1307.877	1135.142	587.456	1062.298	1026.236	336.437	1474.402	1085.337	559.341	1014.996	698.179	134.771	1408.549	783.464	409.765	882.487	797.128	163.164	1195.356	856.007	296.605	900.090	1455.942	249.058	1106.142	733.278	476.100	667.864	835.211	597.152	1411.392	591.628
34	0.34000	435.876	1061.841	1232.947	330.544	1082.056	1233.826	446.699	1305.332	1241.288	517.378	1307.965	1135.157	587.199	1062.346	1026.300	336.377	1474.527	1085.448	559.160	1015.086	698.214	134.094	1408.863	784.030	409.496	882.629	797.066	162.610	1195.692	856.732	303.172	900.022	1455.217	246.623	1106.242	733.249	475.960	668.004	835.124	597.138	1411.410	591.629
35	0.35000	435.720	1062.070	1233.167	330.315	1082.378	1234.051	446.506	1305.596	1241.155	517.249	1308.049	1135.174	586.940	1062.385	1026.367	336.329	1474.640	1085.571	558.964	1015.174	698.255	133.404	1409.174	784.641	409.205	882.786	797.038	162.050	1196.014	857.464	309.623	899.947	1454.507	244.258	1106.314	733.335	475.828	668.137	835.052	597.125	1411.424	591.632
36	0.36000	435.544	1062.307	1233.364	330.005	1082.784	1234.292	446.319	1305.839	1241.037	517.122	1308.128	1135.194	586.679	1062.414	1026.436	336.293	1474.744	1085.706	558.754	1015.258	698.309	132.705	1409.478	785.283	408.898	882.957	797.044	161.482	1196.317	858.189	315.966	899.850	1453.804	241.936	1106.369	733.534	475.700	668.268	834.995	597.111	1411.435	591.636
37	0.37000	435.350	1062.556	1233.538	329.646	1083.224	1234.534	446.136	1306.066	1240.938	516.993	1308.204	1135.216	586.416	1062.435	1026.507	336.266	1474.843	1085.857	558.531	1015.331	698.379	131.998	1409.773	785.942	408.586	883.138	797.080	160.900	1196.599	858.890	322.206	899.708	1453.094	239.635	1106.427	733.837	475.568	668.393	834.960	597.095	1411.444	591.641
38	0.38000	435.142	1062.807	1233.693	329.316	1083.598	1234.744	445.952	1306.280	1240.859	516.863	1308.277	1135.243	586.154	1062.451	1026.581	336.245	1474.939	1086.020	558.295	1015.390	698.464	131.282	1410.063	786.614	408.277	883.319	797.138	160.295	1196.858	859.559	328.342	899.496	1452.357	237.345	1106.499	734.235	475.423	668.511	834.951	597.076	1411.453	591.651
39	0.39000	434.928	1063.053	1233.836	329.077	1083.827	1234.902	445.765	1306.484	1240.797	516.730	1308.351	1135.273	585.892	1062.463	1026.655	336.225	1475.028	1086.191	558.045	1015.435	698.560	130.555	1410.356	787.303	407.977	883.489	797.208	159.660	1197.097	860.198	334.366	899.185	1451.576	235.081	1106.593	734.715	475.254	668.617	834.970	597.053	1411.464	591.665
40	0.40000	434.711	1063.285	1233.979	328.930	1083.918	1235.010	445.577	1306.679	1240.745	516.593	1308.424	1135.308	585.634	1062.475	1026.729	336.204	1475.109	1086.363	557.778	1015.468	698.660	129.814	1410.658	788.013	407.686	883.640	797.283	158.994	1197.327	860.819	340.262	898.750	1450.736	232.887	1106.724	735.256	475.058	668.709	835.017	597.028	1411.474	591.682
41	0.41000	434.493	1063.500	1234.127	328.831	1083.939	1235.088	445.388	1306.864	1240.701	516.455	1308.494	1135.345	585.384	1062.490	1026.803	336.180	1475.181	1086.535	557.491	1015.491	698.759	129.058	1410.970	788.743	407.396	883.767	797.355	158.304	1197.561	861.440	346.016	898.174	1449.829	230.810	1106.912	735.833	474.841	668.785	835.083	597.002	1411.482	591.701
42	0.42000	434.270	1063.695	1234.279	328.724	1083.962	1235.155	445.200	1307.042	1240.662	516.315	1308.559	1135.382	585.143	1062.508	1026.876	336.153	1475.243	1086.703	557.182	1015.509	698.855	128.289	1411.287	789.489	407.093	883.878	797.427	157.605	1197.807	862.075	351.614	897.448	1448.840	228.874	1107.169	736.415	474.613	668.847	835.159	596.977	1411.488	591.721
43	0.43000	434.040	1063.868	1234.427	328.579	1084.029	1235.221	445.014	1307.213	1240.624	516.178	1308.619	1135.420	584.910	1062.530	1026.951	336.123	1475.284	1086.862	556.847	1015.522	698.948	127.511	1411.607	790.252	406.767	883.986	797.504	156.913	1198.066	862.731	357.049	896.575	1447.746	227.065	1107.494	736.971	474.387	668.899	835.235	596.953	1411.491	591.743
44	0.44000	433.800	1064.021	1234.565	328.393	1084.148	1235.288	444.828	1307.377	1240.585	516.043	1308.671	1135.457	584.684	1062.552	1027.026	336.092	1475.292	1087.009	556.489	1015.533	699.041	126.726	1411.926	791.034	406.409	884.108	797.597	156.242	1198.333	863.411	362.321	895.563	1446.524	225.347	1107.880	737.470	474.171	668.942	835.301	596.927	1411.493	591.768
45	0.45000	433.555	1064.156	1234.693	328.176	1084.304	1235.357	444.639	1307.535	1240.540	515.912	1308.717	1135.492	584.461	1062.569	1027.100	336.061	1475.267	1087.149	556.110	1015.540	699.134	125.937	1412.243	791.838	406.016	884.253	797.720	155.600	1198.604	864.110	367.436	894.432	1445.154	223.675	1108.319	737.891	473.964	668.981	835.354	596.898	1411.495	591.796
46	0.46000	433.312	1064.275	1234.815	327.948	1084.475	1235.426	444.447	1307.687	1240.487	515.780	1308.756	1135.526	584.241	1062.580	1027.172	336.033	1475.218	1087.292	555.713	1015.541	699.228	125.145	1412.552	792.664	405.592	884.421	797.881	154.980	1198.871	864.817	372.405	893.210	1443.625	222.017	1108.809	738.226	473.753	669.018	835.397	596.865	1411.496	591.826
47	0.47000	433.083	1064.383	1234.934	327.724	1084.641	1235.498	444.246	1307.832	1240.428	515.647	1308.791	1135.560	584.021	1062.585	1027.244	336.012	1475.154	1087.446	555.296	1015.534	699.322	124.350	1412.852	793.510	405.143	884.600	798.080	154.370	1199.128	865.519	377.246	891.928	1441.935	220.359	1109.350	738.477	473.521	669.057	835.435	596.828	1411.499	591.858
48	0.48000	432.875	1064.482	1235.053	327.514	1084.788	1235.571	444.039	1307.972	1240.370	515.513	1308.821	1135.598	583.799	1062.585	1027.315	336.005	1475.086	1087.616	554.862	1015.521	699.413	123.552	1413.146	794.378	404.676	884.780	798.305	153.750	1199.364	866.198	381.982	890.613	1440.097	218.705	1109.940	738.654	473.249	669.100	835.474	596.788	1411.502	591.890
49	0.49000	432.697	1064.565	1235.166	327.323	1084.911	1235.643	443.825	1308.108	1240.323	515.381	1308.846	1135.640	583.573	1062.582	1027.387	336.015	1475.017	1087.805	554.409	1015.507	699.500	122.748	1413.435	795.265	404.196	884.960	798.541	153.107	1199.568	866.836	386.640	889.281	1438.133	217.072	1110.577	738.773	472.928	669.148	835.519	596.747	1411.506	591.921
50	0.50000	432.553	1064.624	1235.271	327.151	1085.014	1235.711	443.610	1308.242	1240.293	515.253	1308.867	1135.689	583.345	1062.572	1027.460	336.043	1474.948	1088.011	553.939	1015.496	699.582	121.935	1413.717	796.163	403.709	885.145	798.776	152.433	1199.737	867.423	391.251	887.929	1436.068	215.475	1111.253	738.856	472.557	669.202	835.568	596.705	1411.508	591.952
51	0.51000	432.445	1064.649	1235.363	326.992	1085.107	1235.769	443.395	1308.377	1240.283	515.132	1308.881	1135.744	583.112	1062.554	1027.533	336.078	1474.885	1088.235	553.456	1015.492	699.663	121.110	1413.996	797.065	403.215	885.335	799.001	151.729	1199.876	867.962	395.840	886.550	1433.921	213.923	1111.955	738.925	472.139	669.260	835.615	596.659	1411.508	591.986
52	0.52000	432.366	1064.645	1235.446	326.843	1085.200	1235.816	443.183	1308.517	1240.297	515.020	1308.890	1135.805	582.875	1062.523	1027.605	336.102	1474.847	1088.484	552.968	1015.493	699.744	120.273	1414.278	797.970	402.715	885.520	799.212	151.003	1199.997	868.463	400.417	885.135	1431.699	212.408	1112.673	738.997	471.673	669.321	835.646	596.612	1411.507	592.026
53	0.53000	432.296	1064.649	1235.527	326.702	1085.302	1235.855	442.975	1308.662	1240.331	514.915	1308.892	1135.870	582.631	1062.476	1027.675	336.104	1474.844	1088.761	552.479	1015.492	699.828	119.423	1414.568	798.884	402.207	885.685	799.405	150.263	1200.113	868.947	404.974	883.687	1429.398	210.911	1113.407	739.071	471.139	669.381	835.639	596.561	1411.505	592.074
54	0.54000	432.199	1064.733	1235.621	326.570	1085.414	1235.893	442.771	1308.813	1240.378	514.815	1308.886	1135.938	582.379	1062.411	1027.747	336.089	1474.854	1089.060	551.994	1015.485	699.913	118.561	1414.864	799.816	401.692	885.819	799.578	149.518	1200.231	869.435	409.482	882.215	1427.005	209.406	1114.166	739.136	470.503	669.438	835.562	596.509	1411.502	592.129
55	0.55000	432.044	1064.970	1235.742	326.445	1085.532	1235.942	442.571	1308.968	1240.428	514.717	1308.873	1136.009	582.117	1062.327	1027.823	336.073	1474.843	1089.370	551.510	1015.468	700.000	117.684	1415.159	800.775	401.172	885.924	799.731	148.773	1200.352	869.944	413.903	880.731	1424.502	207.876	1114.968	739.167	469.733	669.491	835.385	596.454	1411.499	592.187
56	0.56000	431.835	1065.353	1235.898	326.321	1085.652	1236.015	442.375	1309.126	1240.468	514.615	1308.856	1136.083	581.844	1062.227	1027.911	336.064	1474.789	1089.686	551.028	1015.442	700.086	116.788	1415.451	801.775	400.651	886.011	799.869	148.031	1200.474	870.490	418.201	879.246	1421.880	206.318	1115.830	739.145	468.838	669.544	835.103	596.398	1411.498	592.248
57	0.57000	431.616	1065.777	1236.096	326.185	1085.768	1236.123	442.185	1309.285	1240.488	514.506	1308.837	1136.162	581.562	1062.116	1028.017	336.062	1474.686	1090.006	550.542	1015.410	700.174	115.866	1415.742	802.832	400.128	886.092	800.001	147.289	1200.597	871.084	422.346	877.765	1419.145	204.748	1116.765	739.061	467.904	669.598	834.758	596.343	1411.497	592.308
58	0.58000	431.435	1066.117	1236.341	326.028	1085.881	1236.273	442.001	1309.443	1240.482	514.391	1308.819	1136.246	581.274	1061.999	1028.147	336.069	1474.538	1090.330	550.051	1015.373	700.269	114.912	1416.038	803.954	399.598	886.176	800.142	146.545	1200.722	871.731	426.325	876.281	1416.314	203.188	1117.770	738.922	467.054	669.652	834.421	596.288	1411.494	592.365
59	0.59000	431.298	1066.330	1236.631	325.859	1085.996	1236.466	441.823	1309.600	1240.453	514.273	1308.801	1136.333	580.984	1061.887	1028.299	336.082	1474.355	1090.658	549.559	1015.331	700.376	113.920	1416.342	805.145	399.058	886.268	800.303	145.790	1200.852	872.432	430.148	874.780	1413.405	201.657	1118.834	738.749	466.372	669.699	834.144	596.234	1411.487	592.419
60	0.60000	431.162	1066.463	1236.962	325.699	1086.127	1236.695	441.647	1309.757	1240.408	514.159	1308.776	1136.418	580.694	1061.789	1028.474	336.099	1474.150	1091.001	549.069	1015.283	700.496	112.893	1416.655	806.405	398.509	886.372	800.495	145.017	1200.990	873.179	433.841	873.247	1410.434	200.160	1119.935	738.572	465.861	669.736	833.939	596.181	1411.476	592.474
61	0.61000	430.995	1066.582	1237.317	325.558	1086.282	1236.955	441.474	1309.911	1240.358	514.056	1308.730	1136.489	580.404	1061.714	1028.671	336.120	1473.940	1091.373	548.591	1015.228	700.632	111.833	1416.977	807.734	397.960	886.490	800.719	144.216	1201.138	873.961	437.437	871.673	1407.412	198.687	1121.047	738.423	465.475	669.760	833.798	596.131	1411.461	592.534
62	0.62000	430.810	1066.701	1237.670	325.426	1086.448	1237.239	441.299	1310.065	1240.317	513.969	1308.657	1136.545	580.112	1061.662	1028.886	336.145	1473.732	1091.789	548.127	1015.168	700.783	110.743	1417.308	809.130	397.419	886.617	800.967	143.384	1201.295	874.772	440.966	870.059	1404.350	197.226	1122.155	738.322	465.153	669.771	833.709	596.081	1411.446	592.604
63	0.63000	430.651	1066.802	1238.004	325.271	1086.594	1237.544	441.121	1310.221	1240.291	513.892	1308.564	1136.599	579.818	1061.618	1029.108	336.179	1473.516	1092.257	547.675	1015.109	700.942	109.624	1417.647	810.596	396.895	886.742	801.231	142.521	1201.459	875.610	444.449	868.410	1401.257	195.776	1123.265	738.264	464.843	669.770	833.662	596.029	1411.431	592.686
64	0.64000	430.543	1066.885	1238.323	325.075	1086.694	1237.862	440.940	1310.381	1240.284	513.817	1308.464	1136.674	579.519	1061.554	1029.327	336.221	1473.268	1092.771	547.229	1015.059	701.102	108.475	1417.995	812.140	396.388	886.855	801.495	141.633	1201.624	876.478	447.898	866.740	1398.143	194.348	1124.401	738.226	464.512	669.761	833.653	595.975	1411.417	592.781
65	0.65000	430.479	1066.974	1238.646	324.860	1086.751	1238.183	440.757	1310.546	1240.288	513.733	1308.368	1136.791	579.208	1061.449	1029.537	336.266	1472.962	1093.325	546.780	1015.023	701.257	107.293	1418.346	813.773	395.894	886.949	801.748	140.727	1201.778	877.389	451.317	865.067	1395.019	192.938	1125.569	738.192	464.145	669.753	833.675	595.918	1411.404	592.886
