NO_OF_FRAMES	144
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
30	0.30000	409.474	1107.277	1220.063	302.856	1114.981	1218.957	392.647	1348.645	1234.807	463.740	1360.880	1127.448	575.362	1123.475	1040.221	265.104	1481.804	1066.142	557.234	1032.667	718.737	99.780	1370.410	749.261	435.874	896.440	833.348	159.934	1174.776	858.183	348.352	987.081	1492.978	249.108	1087.427	754.435	530.967	695.589	905.249	550.327	1455.118	583.926
31	0.31000	409.753	1106.268	1219.993	303.082	1113.790	1218.725	392.565	1347.562	1234.800	463.671	1359.964	1127.563	575.566	1122.868	1039.902	264.956	1480.767	1066.324	557.623	1033.230	718.039	99.555	1370.100	749.285	436.429	896.852	832.275	159.984	1174.068	857.343	346.625	984.833	1490.850	250.944	1087.957	752.070	531.498	695.414	902.962	550.249	1454.825	584.047
32	0.32000	410.004	1105.267	1219.914	303.277	1112.631	1218.500	392.534	1346.458	1234.791	463.616	1359.039	1127.675	575.740	1122.231	1039.595	264.868	1479.813	1066.503	558.061	1033.783	717.340	99.350	1369.864	749.314	436.791	897.028	831.072	160.018	1173.412	856.456	345.350	982.494	1488.801	252.476	1088.452	749.899	531.994	695.266	900.654	550.142	1454.544	584.181
33	0.33000	410.210	1104.252	1219.819	303.437	1111.509	1218.274	392.545	1345.339	1234.775	463.578	1358.111	1127.781	575.890	1121.568	1039.296	264.845	1478.940	1066.674	558.538	1034.309	716.644	99.165	1369.697	749.353	437.003	896.999	829.754	160.050	1172.825	855.551	344.480	980.092	1486.860	253.735	1088.881	747.954	532.425	695.123	898.355	550.009	1454.280	584.333
34	0.34000	410.355	1103.203	1219.695	303.561	1110.419	1218.041	392.590	1344.217	1234.751	463.558	1357.184	1127.879	576.026	1120.885	1038.997	264.883	1478.137	1066.840	559.038	1034.799	715.952	98.997	1369.598	749.401	437.089	896.774	828.331	160.092	1172.318	854.666	343.951	977.658	1485.047	254.772	1089.229	746.253	532.773	694.965	896.094	549.857	1454.030	584.505
35	0.35000	410.441	1102.117	1219.532	303.650	1109.353	1217.802	392.660	1343.100	1234.720	463.555	1356.264	1127.971	576.156	1120.186	1038.697	264.969	1477.385	1067.010	559.544	1035.245	715.258	98.840	1369.566	749.457	437.060	896.353	826.816	160.145	1171.894	853.836	343.698	975.220	1483.368	255.627	1089.499	744.788	533.036	694.782	893.892	549.694	1453.794	584.695
36	0.36000	410.486	1101.012	1219.330	303.709	1108.307	1217.552	392.742	1341.996	1234.682	463.569	1355.351	1128.057	576.283	1119.476	1038.396	265.088	1476.662	1067.194	560.043	1035.647	714.556	98.695	1369.594	749.521	436.933	895.768	825.234	160.208	1171.549	853.090	343.669	972.798	1481.815	256.314	1089.701	743.534	533.221	694.572	891.757	549.528	1453.568	584.893
37	0.37000	410.515	1099.903	1219.103	303.746	1107.281	1217.291	392.823	1340.911	1234.638	463.595	1354.443	1128.135	576.406	1118.760	1038.094	265.225	1475.955	1067.396	560.524	1036.006	713.847	98.565	1369.672	749.593	436.757	895.103	823.631	160.272	1171.283	852.446	343.820	970.406	1480.367	256.826	1089.848	742.453	533.351	694.343	889.690	549.367	1453.351	585.088
38	0.38000	410.545	1098.797	1218.869	303.769	1106.273	1217.025	392.890	1339.843	1234.585	463.630	1353.537	1128.207	576.518	1118.041	1037.795	265.370	1475.261	1067.616	560.982	1036.326	713.136	98.452	1369.789	749.678	436.574	894.446	822.050	160.329	1171.093	851.911	344.127	968.054	1478.998	257.151	1089.951	741.503	533.447	694.106	887.686	549.213	1453.144	585.271
39	0.39000	410.587	1097.698	1218.645	303.790	1105.286	1216.763	392.936	1338.789	1234.520	463.672	1352.633	1128.276	576.611	1117.322	1037.498	265.513	1474.580	1067.856	561.407	1036.613	712.438	98.362	1369.929	749.778	436.407	893.855	820.523	160.367	1170.972	851.480	344.576	965.747	1477.677	257.282	1090.020	740.649	533.529	693.874	885.738	549.067	1452.944	585.442
40	0.40000	410.651	1096.623	1218.441	303.815	1104.321	1216.517	392.959	1337.745	1234.445	463.719	1351.732	1128.343	576.681	1116.600	1037.201	265.650	1473.915	1068.111	561.794	1036.873	711.769	98.296	1370.080	749.897	436.279	893.386	819.083	160.374	1170.906	851.138	345.164	963.487	1476.381	257.218	1090.066	739.873	533.601	693.655	883.837	548.931	1452.750	585.604
41	0.41000	410.743	1095.597	1218.262	303.846	1103.380	1216.295	392.960	1336.711	1234.364	463.772	1350.842	1128.410	576.728	1115.877	1036.905	265.785	1473.255	1068.368	562.135	1037.111	711.140	98.253	1370.234	750.034	436.210	893.082	817.748	160.338	1170.874	850.863	345.896	961.270	1475.095	256.969	1090.101	739.156	533.654	693.450	881.982	548.806	1452.561	585.760
42	0.42000	410.864	1094.636	1218.109	303.881	1102.468	1216.099	392.946	1335.686	1234.286	463.829	1349.973	1128.480	576.756	1115.151	1036.605	265.918	1472.589	1068.619	562.426	1037.328	710.559	98.233	1370.384	750.180	436.185	892.925	816.516	160.248	1170.853	850.630	346.785	959.083	1473.804	256.548	1090.135	738.477	533.669	693.256	880.176	548.692	1452.377	585.915
43	0.43000	411.005	1093.733	1217.981	303.911	1101.588	1215.922	392.923	1334.676	1234.215	463.889	1349.130	1128.553	576.773	1114.428	1036.303	266.048	1471.913	1068.868	562.659	1037.534	710.019	98.231	1370.529	750.324	436.172	892.861	815.366	160.098	1170.825	850.417	347.847	956.911	1472.504	255.974	1090.176	737.824	533.627	693.064	878.426	548.586	1452.200	586.072
44	0.44000	411.141	1092.860	1217.880	303.931	1100.742	1215.759	392.899	1333.686	1234.154	463.951	1348.311	1128.629	576.785	1113.716	1035.998	266.165	1471.239	1069.132	562.826	1037.744	709.511	98.244	1370.673	750.459	436.145	892.844	814.277	159.886	1170.781	850.209	349.095	954.738	1471.197	255.264	1090.230	737.196	533.512	692.862	876.747	548.482	1452.030	586.233
45	0.45000	411.252	1091.994	1217.804	303.933	1099.926	1215.605	392.879	1332.722	1234.104	464.014	1347.511	1128.706	576.800	1113.022	1035.692	266.271	1470.578	1069.425	562.917	1037.969	709.026	98.266	1370.821	750.581	436.088	892.849	813.239	159.618	1170.718	849.996	350.540	952.558	1469.889	254.436	1090.300	736.598	533.325	692.642	875.150	548.376	1451.868	586.400
46	0.46000	411.329	1091.130	1217.755	303.916	1099.132	1215.462	392.862	1331.789	1234.063	464.081	1346.719	1128.779	576.823	1112.352	1035.384	266.378	1469.938	1069.735	562.933	1038.205	708.562	98.288	1370.981	750.694	435.990	892.860	812.245	159.305	1170.639	849.773	352.181	950.372	1468.591	253.512	1090.379	736.037	533.076	692.397	873.642	548.267	1451.715	586.567
47	0.47000	411.371	1090.283	1217.729	303.877	1098.353	1215.330	392.843	1330.892	1234.025	464.156	1345.926	1128.845	576.854	1111.704	1035.078	266.508	1469.320	1070.041	562.880	1038.441	708.112	98.304	1371.158	750.805	435.846	892.874	811.298	158.960	1170.551	849.532	354.003	948.191	1467.312	252.516	1090.458	735.526	532.780	692.124	872.215	548.157	1451.569	586.730
48	0.48000	411.383	1089.462	1217.720	303.817	1097.586	1215.205	392.816	1330.033	1233.986	464.243	1345.127	1128.903	576.893	1111.068	1034.772	266.680	1468.725	1070.320	562.772	1038.663	707.663	98.305	1371.356	750.920	435.657	892.884	810.397	158.595	1170.461	849.266	355.981	946.026	1466.062	251.470	1090.527	735.083	532.450	691.818	870.839	548.053	1451.430	586.882
49	0.49000	411.361	1088.662	1217.720	303.736	1096.836	1215.081	392.780	1329.216	1233.946	464.340	1344.322	1128.951	576.930	1110.436	1034.469	266.896	1468.153	1070.564	562.621	1038.863	707.208	98.286	1371.574	751.045	435.425	892.880	809.535	158.220	1170.376	848.965	358.080	943.881	1464.842	250.391	1090.579	734.723	532.091	691.476	869.458	547.960	1451.296	587.020
50	0.50000	411.304	1087.872	1217.722	303.640	1096.110	1214.947	392.736	1328.441	1233.909	464.444	1343.520	1128.990	576.957	1109.798	1034.175	267.139	1467.614	1070.794	562.434	1039.042	706.742	98.246	1371.806	751.181	435.160	892.858	808.696	157.841	1170.299	848.633	360.268	941.755	1463.646	249.281	1090.606	734.446	531.697	691.095	868.005	547.879	1451.166	587.144
51	0.51000	411.213	1087.089	1217.725	303.534	1095.417	1214.794	392.688	1327.706	1233.876	464.552	1342.725	1129.026	576.962	1109.150	1033.894	267.379	1467.125	1071.052	562.223	1039.199	706.270	98.186	1372.047	751.327	434.876	892.828	807.865	157.463	1170.237	848.282	362.513	939.647	1462.457	248.140	1090.601	734.229	531.261	690.680	866.416	547.810	1451.038	587.254
52	0.52000	411.096	1086.325	1217.726	303.426	1094.768	1214.622	392.637	1327.005	1233.840	464.659	1341.945	1129.064	576.936	1108.490	1033.628	267.577	1466.698	1071.389	561.996	1039.331	705.797	98.113	1372.292	751.480	434.585	892.801	807.036	157.087	1170.190	847.938	364.790	937.572	1461.252	246.959	1090.558	734.038	530.780	690.244	864.681	547.753	1450.911	587.351
53	0.53000	410.962	1085.588	1217.726	303.322	1094.174	1214.437	392.577	1326.328	1233.790	464.760	1341.182	1129.107	576.875	1107.817	1033.373	267.715	1466.326	1071.824	561.760	1039.445	705.322	98.030	1372.539	751.642	434.290	892.781	806.214	156.716	1170.160	847.626	367.079	935.553	1460.003	245.736	1090.484	733.828	530.269	689.815	862.873	547.704	1450.785	587.436
54	0.54000	410.809	1084.878	1217.725	303.220	1093.635	1214.249	392.501	1325.663	1233.716	464.854	1340.437	1129.152	576.778	1107.131	1033.119	267.799	1465.994	1072.347	561.514	1039.544	704.844	97.939	1372.795	751.818	433.985	892.759	805.409	156.346	1170.149	847.371	369.368	933.617	1458.680	244.477	1090.397	733.557	529.749	689.419	861.113	547.661	1450.661	587.511
55	0.55000	410.627	1084.175	1217.724	303.109	1093.131	1214.069	392.402	1325.001	1233.609	464.943	1339.707	1129.195	576.648	1106.435	1032.859	267.848	1465.694	1072.932	561.255	1039.634	704.362	97.837	1373.067	752.016	433.663	892.730	804.637	155.975	1170.166	847.187	371.659	931.791	1457.259	243.196	1090.325	733.195	529.240	689.068	859.496	547.620	1450.540	587.582
56	0.56000	410.406	1083.462	1217.721	302.969	1092.631	1213.899	392.278	1324.337	1233.474	465.031	1338.987	1129.234	576.491	1105.738	1032.591	267.910	1465.417	1073.511	560.977	1039.716	703.880	97.716	1373.364	752.246	433.318	892.691	803.906	155.597	1170.223	847.076	373.961	930.095	1455.730	241.915	1090.293	732.727	528.739	688.753	858.044	547.580	1450.426	587.651
57	0.57000	410.153	1082.736	1217.717	302.778	1092.093	1213.742	392.131	1323.675	1233.323	465.121	1338.278	1129.266	576.317	1105.053	1032.321	268.065	1465.135	1073.959	560.674	1039.785	703.408	97.566	1373.698	752.519	432.949	892.638	803.214	155.207	1170.329	847.031	376.289	928.535	1454.090	240.649	1090.321	732.150	528.236	688.457	856.736	547.539	1450.320	587.721
58	0.58000	409.894	1082.014	1217.709	302.522	1091.491	1213.597	391.964	1323.024	1233.170	465.210	1337.587	1129.288	576.134	1104.388	1032.056	268.365	1464.823	1074.191	560.346	1039.836	702.954	97.376	1374.077	752.845	432.554	892.570	802.550	154.802	1170.489	847.036	378.664	927.103	1452.348	239.410	1090.425	731.471	527.711	688.166	855.539	547.496	1450.225	587.795
59	0.59000	409.668	1081.317	1217.693	302.216	1090.827	1213.464	391.778	1322.391	1233.025	465.295	1336.917	1129.299	575.950	1103.749	1031.798	268.787	1464.491	1074.245	559.992	1039.873	702.526	97.139	1374.505	753.227	432.134	892.488	801.910	154.379	1170.693	847.070	381.109	925.778	1450.516	238.200	1090.614	730.711	527.153	687.876	854.422	547.453	1450.141	587.870
60	0.60000	409.502	1080.644	1217.660	301.904	1090.140	1213.341	391.572	1321.778	1232.888	465.370	1336.268	1129.303	575.765	1103.132	1031.542	269.254	1464.160	1074.241	559.611	1039.903	702.121	96.853	1374.969	753.659	431.691	892.406	801.286	153.939	1170.922	847.113	383.651	924.531	1448.606	237.013	1090.895	729.901	526.552	687.591	853.361	547.411	1450.068	587.948
61	0.61000	409.402	1079.969	1217.606	301.643	1089.491	1213.228	391.345	1321.192	1232.749	465.434	1335.636	1129.307	575.574	1102.529	1031.284	269.698	1463.845	1074.285	559.209	1039.934	701.732	96.521	1375.451	754.129	431.232	892.340	800.667	153.483	1171.153	847.154	386.314	923.337	1446.628	235.830	1091.259	729.077	525.902	687.319	852.335	547.368	1450.005	588.025
62	0.62000	409.350	1079.270	1217.539	301.472	1088.923	1213.130	391.093	1320.639	1232.597	465.483	1335.019	1129.323	575.366	1101.931	1031.022	270.086	1463.552	1074.432	558.789	1039.970	701.349	96.147	1375.935	754.629	430.758	892.301	800.043	153.016	1171.368	847.190	389.119	922.178	1444.597	234.622	1091.686	728.268	525.200	687.065	851.330	547.326	1449.953	588.104
63	0.63000	409.306	1078.560	1217.488	301.390	1088.444	1213.055	390.816	1320.123	1232.423	465.516	1334.420	1129.358	575.131	1101.328	1030.757	270.415	1463.282	1074.693	558.358	1040.013	700.968	95.734	1376.415	755.163	430.264	892.281	799.413	152.545	1171.566	847.224	392.072	921.049	1442.524	233.357	1092.144	727.494	524.441	686.828	850.331	547.284	1449.908	588.181
64	0.64000	409.220	1077.898	1217.498	301.356	1088.012	1213.014	390.513	1319.645	1232.226	465.533	1333.841	1129.411	574.865	1100.720	1030.496	270.702	1463.031	1075.048	557.919	1040.058	700.598	95.282	1376.889	755.741	429.737	892.270	798.792	152.075	1171.750	847.263	395.173	919.954	1440.419	232.017	1092.615	726.769	523.621	686.606	849.325	547.242	1449.869	588.256
65	0.65000	409.054	1077.367	1217.619	301.299	1087.558	1213.021	390.183	1319.202	1232.010	465.538	1333.281	1129.478	574.576	1100.110	1030.247	270.964	1462.779	1075.471	557.479	1040.097	700.262	94.795	1377.357	756.375	429.165	892.262	798.201	151.607	1171.928	847.306	398.413	918.902	1438.286	230.615	1093.103	726.095	522.735	686.394	848.304	547.200	1449.834	588.328
