NO_OF_FRAMES	65
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
15	0.15000	528.404	994.033	1210.139	423.331	1001.376	1235.920	506.650	1240.329	1217.878	540.249	1241.017	1125.731	648.285	1025.656	1017.470	344.661	1338.127	1117.693	610.620	937.546	704.027	92.528	1178.224	901.493	   NaN	   NaN	   NaN	203.926	1018.435	1023.847	663.355	817.380	1519.957	258.763	952.358	897.055	595.313	585.040	869.545	557.083	1416.933	576.793
16	0.16000	528.872	992.320	1207.049	424.048	999.561	1233.011	507.660	1238.127	1216.466	541.247	1240.337	1124.701	649.478	1025.719	1015.312	345.790	1336.556	1117.743	611.372	937.504	701.589	94.220	1174.173	902.880	   NaN	   NaN	   NaN	208.441	1015.141	1023.549	667.291	820.374	1519.733	265.071	950.424	894.708	598.432	585.133	867.259	557.255	1417.348	576.032
17	0.17000	529.199	990.873	1203.583	424.741	997.556	1229.793	508.790	1235.804	1215.167	542.289	1239.575	1123.673	650.835	1025.802	1012.958	346.945	1334.921	1117.772	612.299	937.723	698.932	95.969	1170.350	903.772	   NaN	   NaN	   NaN	212.817	1011.448	1022.174	670.803	823.340	1517.654	271.482	948.725	890.396	601.591	585.224	864.967	557.464	1417.809	575.268
18	0.18000	529.535	989.509	1199.817	425.470	995.414	1226.312	510.044	1233.426	1214.080	543.386	1238.729	1122.660	652.344	1025.895	1010.467	348.107	1333.218	1117.821	613.379	938.208	696.125	97.779	1166.780	904.147	   NaN	   NaN	   NaN	217.031	1007.462	1019.785	674.118	826.184	1513.828	277.702	947.274	884.444	604.729	585.374	862.593	557.688	1418.337	574.502
19	0.19000	530.023	988.036	1195.879	426.291	993.189	1222.667	511.431	1231.029	1213.225	544.545	1237.811	1121.677	653.997	1025.996	1007.898	349.263	1331.428	1117.910	614.589	938.956	693.248	99.646	1163.506	904.011	   NaN	   NaN	   NaN	221.063	1003.316	1016.482	677.470	828.831	1508.447	283.428	946.045	877.240	607.827	585.634	860.057	557.888	1418.978	573.718
20	0.20000	530.777	986.348	1191.907	427.258	990.925	1218.989	512.950	1228.638	1212.549	545.765	1236.851	1120.749	655.785	1026.115	1005.305	350.412	1329.530	1118.037	615.909	939.957	690.377	101.558	1160.564	903.396	   NaN	   NaN	   NaN	224.897	999.154	1012.409	681.073	831.222	1501.766	288.477	944.985	869.221	610.899	586.040	857.295	558.005	1419.800	572.887
21	0.21000	531.870	984.441	1188.024	428.421	988.655	1215.417	514.588	1226.289	1211.977	547.040	1235.888	1119.901	657.700	1026.264	1002.736	351.554	1327.526	1118.187	617.316	941.190	687.575	103.491	1157.968	902.358	   NaN	   NaN	   NaN	228.518	995.116	1007.746	685.089	833.321	1494.063	292.810	944.060	860.820	613.968	586.596	854.276	557.977	1420.872	571.981
22	0.22000	533.319	982.411	1184.344	429.829	986.414	1212.073	516.324	1224.023	1211.449	548.363	1234.952	1119.148	659.733	1026.458	1000.238	352.688	1325.435	1118.336	618.787	942.635	684.882	105.411	1155.698	900.975	   NaN	   NaN	   NaN	231.916	991.311	1002.697	689.606	835.108	1485.603	296.470	943.266	852.407	617.049	587.285	851.006	557.790	1422.182	571.008
23	0.23000	535.104	980.417	1180.970	431.520	984.236	1209.057	518.142	1221.886	1210.933	549.733	1234.050	1118.488	661.876	1026.706	997.854	353.803	1323.296	1118.457	620.297	944.265	682.313	107.282	1153.714	899.348	   NaN	   NaN	   NaN	235.085	987.815	997.468	694.646	836.569	1476.615	299.526	942.598	844.238	620.142	588.075	847.514	557.524	1423.578	570.042
24	0.24000	537.206	978.606	1177.983	433.523	982.154	1206.442	520.030	1219.921	1210.430	551.152	1233.174	1117.905	664.118	1027.009	995.617	354.882	1321.158	1118.532	621.818	946.051	679.865	109.083	1151.993	897.595	   NaN	   NaN	   NaN	238.025	984.667	992.256	700.179	837.696	1467.290	302.056	942.030	836.460	623.239	588.933	843.835	557.325	1424.821	569.195
25	0.25000	539.622	977.070	1175.434	435.856	980.191	1204.276	521.982	1218.161	1209.962	552.620	1232.312	1117.392	666.445	1027.362	993.550	355.904	1319.075	1118.556	623.328	947.953	677.533	110.815	1150.530	895.841	   NaN	   NaN	   NaN	240.741	981.876	987.234	706.163	838.486	1457.778	304.129	941.541	829.169	626.332	589.817	839.992	557.294	1425.755	568.542
26	0.26000	542.358	975.836	1173.356	438.526	978.360	1202.585	523.989	1216.634	1209.550	554.132	1231.464	1116.950	668.834	1027.750	991.668	356.858	1317.090	1118.544	624.817	949.923	675.315	112.482	1149.315	894.181	   NaN	   NaN	   NaN	243.248	979.421	982.537	712.555	838.944	1448.198	305.807	941.132	822.449	629.411	590.678	835.997	557.438	1426.371	568.090
27	0.27000	545.406	974.877	1171.773	441.530	976.667	1201.382	526.036	1215.365	1209.208	555.685	1230.633	1116.585	671.260	1028.151	989.978	357.741	1315.237	1118.521	626.286	951.906	673.227	114.085	1148.307	892.669	   NaN	   NaN	   NaN	245.575	977.256	978.252	719.315	839.084	1438.645	307.141	940.821	816.388	632.453	591.473	831.880	557.704	1426.749	567.801
28	0.28000	548.723	974.118	1170.706	444.851	975.116	1200.655	528.104	1214.377	1208.939	557.283	1229.828	1116.296	673.696	1028.542	988.485	358.572	1313.540	1118.526	627.751	953.852	671.297	115.617	1147.440	891.319	   NaN	   NaN	   NaN	247.761	975.342	974.438	726.399	838.930	1429.203	308.179	940.627	811.061	635.422	592.189	827.716	558.035	1426.978	567.627
29	0.29000	552.239	973.457	1170.167	448.465	973.713	1200.371	530.174	1213.692	1208.745	558.934	1229.062	1116.080	676.118	1028.901	987.184	359.381	1312.010	1118.601	629.230	955.716	669.555	117.080	1146.655	890.141	   NaN	   NaN	   NaN	249.853	973.662	971.135	733.750	838.515	1419.948	308.964	940.558	806.507	638.281	592.835	823.633	558.392	1427.124	567.529
30	0.30000	555.905	972.853	1170.115	452.338	972.453	1200.478	532.231	1213.316	1208.630	560.646	1228.346	1115.932	678.511	1029.212	986.072	360.215	1310.651	1118.781	630.739	957.465	668.022	118.486	1145.918	889.160	   NaN	   NaN	   NaN	251.881	972.224	968.380	741.307	837.871	1410.950	309.529	940.601	802.717	641.009	593.415	819.763	558.750	1427.224	567.483
31	0.31000	559.760	972.425	1170.428	456.427	971.317	1200.907	534.270	1213.238	1208.596	562.423	1227.688	1115.844	680.865	1029.466	985.139	361.120	1309.459	1119.093	632.287	959.072	666.706	119.849	1145.211	888.408	   NaN	   NaN	   NaN	253.859	971.041	966.201	749.010	837.036	1402.272	309.914	940.728	799.649	643.614	593.922	816.207	559.094	1427.292	567.471
32	0.32000	563.875	972.353	1170.942	460.688	970.283	1201.589	536.296	1213.415	1208.632	564.260	1227.092	1115.808	683.181	1029.659	984.372	362.133	1308.412	1119.537	633.876	960.518	665.607	121.179	1144.515	887.924	   NaN	   NaN	   NaN	255.785	970.104	964.610	756.808	836.052	1393.968	310.164	940.895	797.260	646.121	594.344	813.031	559.410	1427.331	567.483
33	0.33000	568.240	972.685	1171.556	465.078	969.340	1202.465	538.324	1213.769	1208.692	566.151	1226.559	1115.810	685.463	1029.791	983.751	363.279	1307.465	1120.085	635.498	961.783	664.723	122.478	1143.809	887.746	   NaN	   NaN	   NaN	257.669	969.374	963.592	764.658	834.965	1386.078	310.330	941.060	795.510	648.559	594.675	810.270	559.688	1427.339	567.518
34	0.34000	572.758	973.302	1172.251	469.558	968.515	1203.511	540.370	1214.209	1208.714	568.081	1226.091	1115.841	687.715	1029.866	983.251	364.564	1306.565	1120.691	637.139	962.841	664.048	123.746	1143.072	887.902	   NaN	   NaN	   NaN	259.534	968.784	963.108	772.535	833.822	1378.627	310.461	941.188	794.372	650.952	594.911	807.937	559.923	1427.317	567.576
35	0.35000	577.315	974.055	1173.045	474.089	967.869	1204.744	542.442	1214.673	1208.650	570.040	1225.688	1115.891	689.943	1029.895	982.848	365.981	1305.680	1121.318	638.775	963.664	663.568	124.980	1142.284	888.402	   NaN	   NaN	   NaN	261.410	968.262	963.100	780.429	832.667	1371.622	310.599	941.255	793.819	653.303	595.045	806.034	560.115	1427.265	567.662
36	0.36000	581.840	974.851	1173.950	478.635	967.446	1206.175	544.538	1215.142	1208.486	572.019	1225.347	1115.952	692.151	1029.887	982.525	367.515	1304.811	1121.956	640.383	964.218	663.255	126.184	1141.424	889.242	   NaN	   NaN	   NaN	263.326	967.748	963.508	788.332	831.543	1365.059	310.777	941.249	793.819	655.593	595.067	804.559	560.271	1427.179	567.781
37	0.37000	586.298	975.656	1174.958	483.177	967.234	1207.773	546.652	1215.620	1208.232	574.012	1225.060	1116.014	694.341	1029.854	982.264	369.154	1303.973	1122.616	641.945	964.473	663.064	127.365	1140.468	890.404	   NaN	   NaN	   NaN	265.299	967.204	964.281	796.232	830.500	1358.926	311.021	941.164	794.325	657.787	594.964	803.508	560.415	1427.035	567.947
38	0.38000	590.678	976.467	1176.046	487.709	967.197	1209.485	548.778	1216.122	1207.913	576.016	1224.820	1116.072	696.512	1029.801	982.046	370.890	1303.180	1123.310	643.451	964.415	662.946	128.535	1139.395	891.866	   NaN	   NaN	   NaN	267.333	966.613	965.381	804.107	829.588	1353.206	311.350	940.999	795.282	659.854	594.724	802.876	560.583	1426.784	568.182
39	0.39000	594.981	977.293	1177.186	492.226	967.310	1211.260	550.914	1216.667	1207.559	578.032	1224.623	1116.128	698.659	1029.734	981.855	372.724	1302.436	1124.048	644.895	964.064	662.859	129.704	1138.193	893.599	   NaN	   NaN	   NaN	269.423	965.971	966.774	811.924	828.860	1347.886	311.781	940.753	796.628	661.775	594.342	802.648	560.819	1426.362	568.517
40	0.40000	599.215	978.155	1178.354	496.719	967.546	1213.065	553.061	1217.270	1207.196	580.067	1224.466	1116.187	700.774	1029.648	981.683	374.658	1301.738	1124.832	646.269	963.470	662.788	130.886	1136.874	895.572	   NaN	   NaN	   NaN	271.560	965.281	968.425	819.651	828.369	1342.954	312.325	940.419	798.305	663.553	593.822	802.793	561.172	1425.694	568.985
41	0.41000	603.392	979.066	1179.532	501.179	967.877	1214.879	555.220	1217.937	1206.845	582.135	1224.349	1116.250	702.852	1029.537	981.532	376.693	1301.078	1125.658	647.564	962.702	662.744	132.094	1135.467	897.750	   NaN	   NaN	   NaN	273.740	964.555	970.290	827.263	828.167	1338.402	312.989	939.991	800.260	665.213	593.183	803.266	561.677	1424.728	569.607
42	0.42000	607.527	980.039	1180.712	505.605	968.269	1216.701	557.391	1218.666	1206.507	584.246	1224.271	1116.319	704.892	1029.399	981.409	378.820	1300.440	1126.523	648.771	961.824	662.763	133.345	1134.011	900.101	   NaN	   NaN	   NaN	275.964	963.804	972.322	834.748	828.294	1334.217	313.773	939.463	802.447	666.790	592.454	804.002	562.325	1423.489	570.367
43	0.43000	611.642	981.075	1181.893	509.999	968.691	1218.547	559.570	1219.447	1206.171	586.403	1224.229	1116.394	706.901	1029.238	981.317	381.022	1299.808	1127.419	649.884	960.880	662.870	134.647	1132.533	902.598	   NaN	   NaN	   NaN	278.237	963.037	974.477	842.108	828.774	1330.378	314.670	938.835	804.823	668.321	591.669	804.928	563.033	1422.138	571.187
44	0.44000	615.758	982.179	1183.078	514.369	969.125	1220.436	561.749	1220.268	1205.818	588.595	1224.214	1116.464	708.888	1029.070	981.253	383.276	1299.160	1128.333	650.899	959.888	663.074	135.995	1131.041	905.216	   NaN	   NaN	   NaN	280.557	962.261	976.721	849.342	829.616	1326.854	315.669	938.119	807.342	669.835	590.859	805.968	563.668	1420.903	571.955
45	0.45000	619.889	983.351	1184.271	518.739	969.588	1222.391	563.916	1221.114	1205.431	590.803	1224.211	1116.513	710.861	1028.909	981.210	385.555	1298.478	1129.255	651.816	958.849	663.364	137.376	1129.531	907.934	   NaN	   NaN	   NaN	282.918	961.488	979.036	856.436	830.818	1323.613	316.758	937.338	809.951	671.345	590.046	807.057	564.143	1419.937	572.598
46	0.46000	624.036	984.579	1185.475	523.151	970.149	1224.422	566.067	1221.973	1204.997	593.002	1224.207	1116.532	712.817	1028.762	981.180	387.840	1297.751	1130.179	652.634	957.762	663.725	138.779	1127.995	910.730	   NaN	   NaN	   NaN	285.306	960.742	981.416	863.358	832.366	1320.619	317.918	936.523	812.592	672.856	589.242	808.148	564.449	1419.252	573.108
47	0.47000	628.193	985.849	1186.691	527.644	970.887	1226.526	568.199	1222.832	1204.508	595.173	1224.193	1116.520	714.751	1028.629	981.158	390.122	1296.980	1131.104	653.354	956.633	664.133	140.195	1126.431	913.582	   NaN	   NaN	   NaN	287.707	960.037	983.853	870.070	834.230	1317.826	319.131	935.712	815.204	674.366	588.448	809.217	564.629	1418.776	573.517
48	0.48000	632.357	987.154	1187.910	532.228	971.820	1228.679	570.317	1223.679	1203.965	597.304	1224.159	1116.479	716.656	1028.505	981.137	392.409	1296.180	1132.025	653.973	955.473	664.566	141.622	1124.841	916.464	   NaN	   NaN	   NaN	290.118	959.365	986.331	876.543	836.358	1315.176	320.373	934.936	817.739	675.874	587.657	810.259	564.738	1418.419	573.864
49	0.49000	636.535	988.487	1189.112	536.874	972.893	1230.841	572.427	1224.499	1203.373	599.387	1224.098	1116.406	718.529	1028.376	981.110	394.707	1295.377	1132.936	654.493	954.299	665.006	143.061	1123.231	919.356	   NaN	   NaN	   NaN	292.546	958.698	988.827	882.773	838.686	1312.607	321.629	934.214	820.164	677.381	586.854	811.291	564.826	1418.109	574.181
50	0.50000	640.742	989.841	1190.281	541.543	974.014	1232.963	574.530	1225.284	1202.742	601.419	1224.016	1116.302	720.378	1028.209	981.074	396.991	1294.579	1133.828	654.920	953.132	665.443	144.512	1121.609	922.243	   NaN	   NaN	   NaN	295.001	958.003	991.311	888.776	841.158	1310.073	322.889	933.545	822.466	678.890	586.034	812.343	564.928	1417.810	574.486
51	0.51000	644.989	991.202	1191.403	546.207	975.109	1235.003	576.624	1226.048	1202.101	603.406	1223.930	1116.180	722.223	1027.955	981.042	399.209	1293.784	1134.697	655.266	951.997	665.873	145.976	1119.988	925.119	573.243	781.416	775.487	297.491	957.257	993.757	894.585	843.732	1307.549	324.160	932.913	824.649	680.400	585.200	813.442	565.060	1417.508	574.783
52	0.52000	649.270	992.557	1192.479	550.848	976.152	1236.941	578.704	1226.814	1201.480	605.374	1223.873	1116.065	724.115	1027.576	981.047	401.313	1292.993	1135.544	655.547	950.910	666.300	147.448	1118.380	927.979	574.272	780.658	776.435	300.010	956.456	996.143	900.243	846.373	1305.028	325.456	932.290	826.733	681.903	584.371	814.610	565.231	1417.203	575.067
53	0.53000	653.556	993.904	1193.522	555.466	977.153	1238.780	580.765	1227.606	1200.898	607.363	1223.876	1115.978	726.105	1027.086	981.116	403.294	1292.217	1136.382	655.781	949.882	666.737	148.924	1116.793	930.822	575.281	779.951	777.731	302.546	955.614	998.456	905.790	849.056	1302.515	326.790	931.645	828.745	683.379	583.576	815.847	565.440	1416.895	575.335
54	0.54000	657.807	995.255	1194.543	560.069	978.142	1240.536	582.812	1228.433	1200.352	609.398	1223.949	1115.923	728.175	1026.576	981.213	405.201	1291.478	1137.232	655.986	948.905	667.194	150.397	1115.224	933.645	576.255	779.293	779.261	305.088	954.749	1000.694	911.251	851.759	1300.019	328.168	930.952	830.714	684.813	582.850	817.131	565.677	1416.591	575.590
55	0.55000	661.988	996.627	1195.543	564.666	979.142	1242.230	584.849	1229.294	1199.825	611.469	1224.067	1115.881	730.199	1026.195	981.212	407.115	1290.806	1138.119	656.173	947.963	667.676	151.870	1113.663	936.444	577.167	778.677	780.903	307.633	953.869	1002.863	916.634	854.467	1297.543	329.583	930.189	832.658	686.205	582.214	818.426	565.921	1416.307	575.837
56	0.56000	666.090	998.038	1196.505	569.259	980.167	1243.875	586.877	1230.183	1199.299	613.563	1224.186	1115.837	732.017	1026.068	980.975	409.093	1290.222	1139.058	656.348	947.040	668.176	153.348	1112.093	939.210	577.989	778.085	782.561	310.184	952.974	1004.977	921.932	857.175	1295.090	331.022	929.342	834.590	687.580	581.678	819.694	566.152	1416.060	576.080
57	0.57000	670.122	999.503	1197.401	573.849	981.222	1245.471	588.886	1231.091	1198.765	615.691	1224.262	1115.800	733.521	1026.258	980.439	411.149	1289.728	1140.043	656.507	946.119	668.676	154.843	1110.497	941.931	578.709	777.484	784.172	312.749	952.061	1007.054	927.130	859.891	1292.664	332.472	928.407	836.512	688.976	581.240	820.913	566.375	1415.843	576.310
58	0.58000	674.108	1001.036	1198.208	578.433	982.301	1247.005	590.861	1232.009	1198.221	617.899	1224.273	1115.802	734.711	1026.744	979.642	413.255	1289.306	1141.056	656.648	945.187	669.161	156.366	1108.859	944.601	579.338	776.810	785.684	315.337	951.127	1009.114	932.210	862.638	1290.283	333.925	927.380	838.417	690.430	580.882	822.077	566.618	1415.634	576.510
59	0.59000	678.068	1002.648	1198.908	583.009	983.393	1248.455	592.784	1232.926	1197.672	620.236	1224.220	1115.875	735.727	1027.407	978.733	415.360	1288.926	1142.064	656.771	944.229	669.627	157.928	1107.167	947.221	579.907	775.969	787.049	317.962	950.176	1011.182	937.157	865.433	1287.975	335.380	926.264	840.298	691.965	580.576	823.196	566.900	1415.424	576.665
60	0.60000	682.016	1004.343	1199.492	587.577	984.486	1249.797	594.634	1233.831	1197.131	622.702	1224.130	1116.020	736.785	1028.080	977.902	417.419	1288.547	1143.031	656.883	943.233	670.080	159.539	1105.410	949.801	580.457	774.855	788.215	320.638	949.214	1013.281	941.957	868.279	1285.768	336.839	925.056	842.147	693.591	580.288	824.288	567.205	1415.236	576.781
61	0.61000	685.964	1006.121	1199.953	592.134	985.569	1251.014	596.391	1234.712	1196.614	625.198	1224.066	1116.184	738.029	1028.650	977.270	419.415	1288.141	1143.935	656.995	942.200	670.531	161.209	1103.577	952.361	581.018	773.389	789.135	323.385	948.253	1015.431	946.611	871.155	1283.676	338.310	923.756	843.964	695.307	579.981	825.384	567.497	1415.102	576.873
62	0.62000	689.913	1007.975	1200.286	596.677	986.635	1252.098	598.037	1235.563	1196.141	627.583	1224.107	1116.298	739.480	1029.093	976.850	421.373	1287.708	1144.778	657.117	941.137	670.993	162.947	1101.652	954.919	581.593	771.582	789.785	326.220	947.307	1017.644	951.129	874.031	1281.701	339.809	922.360	845.757	697.105	579.632	826.515	567.763	1415.024	576.951
63	0.63000	693.858	1009.893	1200.491	601.202	987.684	1253.051	599.566	1236.386	1195.725	629.768	1224.302	1116.321	741.082	1029.441	976.588	423.328	1287.272	1145.581	657.255	940.057	671.476	164.763	1099.619	957.493	582.150	769.580	790.189	329.162	946.385	1019.927	955.540	876.880	1279.840	341.354	920.866	847.548	698.977	579.230	827.710	568.015	1414.983	577.013
64	0.64000	697.786	1011.853	1200.581	605.706	988.717	1253.884	600.985	1237.194	1195.366	631.749	1224.642	1116.252	742.762	1029.738	976.420	425.308	1286.870	1146.367	657.406	938.968	671.976	166.669	1097.469	960.098	582.628	767.617	790.420	332.229	945.479	1022.279	959.886	879.691	1278.087	342.970	919.274	849.364	700.918	578.775	828.978	568.270	1414.952	577.056
65	0.65000	701.685	1013.840	1200.576	610.176	989.736	1254.615	602.323	1238.007	1195.042	633.577	1225.080	1116.108	744.464	1030.021	976.289	427.327	1286.527	1147.151	657.557	937.861	672.475	168.668	1095.212	962.737	582.979	765.866	790.580	335.439	944.563	1024.692	964.214	882.462	1276.449	344.684	917.585	851.234	702.921	578.278	830.309	568.535	1414.915	577.082
