NO_OF_FRAMES	169
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
16	0.16000	288.096	1054.986	1239.143	200.757	1113.456	1252.313	393.238	1274.364	1243.379	429.893	1261.712	1145.862	292.738	1431.989	1117.804	446.029	1014.267	1049.692	31.450	1398.399	854.296	371.840	948.893	745.220	29.961	1191.713	951.925	216.249	897.661	891.605	-5.487	1085.924	1606.474	112.463	1054.244	864.085	213.976	627.507	961.803	577.674	1374.828	606.987
17	0.17000	288.259	1054.421	1237.508	200.909	1112.883	1250.836	393.516	1273.686	1243.666	430.325	1261.962	1145.661	292.955	1432.546	1117.216	446.830	1014.524	1049.544	32.673	1399.623	852.214	373.653	948.915	744.947	30.335	1192.331	948.583	217.828	897.673	891.090	-12.613	1086.232	1601.987	113.902	1054.892	860.823	215.500	627.525	961.557	577.708	1374.752	606.721
18	0.18000	288.451	1053.871	1235.945	201.074	1112.310	1249.404	393.768	1273.044	1243.951	430.745	1262.214	1145.475	293.121	1433.154	1116.673	447.617	1014.787	1049.387	33.894	1400.820	850.237	375.403	948.960	744.649	30.717	1193.035	945.480	219.323	897.687	890.570	-19.135	1086.061	1597.629	115.137	1055.638	857.649	217.000	627.517	961.276	577.723	1374.677	606.508
19	0.19000	288.665	1053.352	1234.448	201.252	1111.740	1248.030	393.988	1272.448	1244.233	431.136	1262.470	1145.311	293.222	1433.809	1116.206	448.394	1015.053	1049.233	35.124	1402.002	848.330	377.097	949.029	744.333	31.082	1193.807	942.603	220.749	897.620	889.983	-25.027	1085.422	1593.391	116.144	1056.441	854.546	218.526	627.459	960.926	577.727	1374.601	606.336
20	0.20000	288.898	1052.868	1233.009	201.438	1111.174	1246.724	394.171	1271.907	1244.515	431.487	1262.726	1145.177	293.274	1434.482	1115.809	449.161	1015.315	1049.091	36.360	1403.172	846.462	378.736	949.124	744.012	31.414	1194.626	939.913	222.121	897.436	889.295	-30.263	1084.305	1589.285	116.928	1057.283	851.499	220.106	627.333	960.489	577.727	1374.522	606.199
21	0.21000	289.148	1052.417	1231.629	201.627	1110.615	1245.487	394.312	1271.422	1244.803	431.787	1262.976	1145.073	293.325	1435.121	1115.431	449.912	1015.571	1048.968	37.596	1404.327	844.611	380.323	949.248	743.699	31.708	1195.476	937.360	223.451	897.142	888.501	-34.825	1082.691	1585.342	117.510	1058.167	848.516	221.749	627.133	959.960	577.726	1374.438	606.088
22	0.22000	289.409	1051.989	1230.309	201.815	1110.066	1244.317	394.413	1270.990	1245.102	432.036	1263.214	1144.999	293.429	1435.668	1114.993	450.640	1015.824	1048.870	38.823	1405.463	842.771	381.859	949.411	743.397	31.966	1196.348	934.885	224.750	896.776	887.615	-38.715	1080.568	1581.609	117.925	1059.105	845.632	223.447	626.875	959.335	577.726	1374.351	605.996
23	0.23000	289.676	1051.579	1229.055	201.998	1109.532	1243.208	394.476	1270.603	1245.416	432.239	1263.436	1144.953	293.642	1436.072	1114.410	451.337	1016.081	1048.802	40.029	1406.582	840.952	383.350	949.628	743.105	32.196	1197.227	932.441	226.025	896.408	886.679	-41.963	1077.947	1578.125	118.221	1060.123	842.892	225.179	626.604	958.607	577.730	1374.268	605.916
24	0.24000	289.940	1051.189	1227.867	202.170	1109.020	1242.153	394.510	1270.250	1245.745	432.404	1263.641	1144.930	293.999	1436.303	1113.621	451.996	1016.345	1048.763	41.207	1407.687	839.166	384.799	949.913	742.819	32.407	1198.101	930.008	227.277	896.114	885.750	-44.617	1074.870	1574.899	118.453	1061.247	840.318	226.921	626.371	957.775	577.739	1374.196	605.843
25	0.25000	290.191	1050.828	1226.745	202.330	1108.533	1241.140	394.518	1269.923	1246.089	432.542	1263.836	1144.926	294.491	1436.370	1112.633	452.613	1016.616	1048.746	42.351	1408.775	837.421	386.214	950.277	742.530	32.609	1198.959	927.603	228.509	895.937	884.874	-46.737	1071.403	1571.904	118.664	1062.487	837.894	228.653	626.200	956.845	577.753	1374.142	605.774
26	0.26000	290.423	1050.507	1225.680	202.476	1108.073	1240.158	394.502	1269.617	1246.449	432.662	1264.023	1144.937	295.029	1436.346	1111.565	453.187	1016.890	1048.738	43.456	1409.843	835.721	387.604	950.723	742.230	32.807	1199.791	925.259	229.724	895.877	884.060	-48.378	1067.625	1569.082	118.881	1063.829	835.565	230.360	626.095	955.828	577.773	1374.107	605.707
27	0.27000	290.636	1050.231	1224.664	202.607	1107.642	1239.201	394.457	1269.331	1246.822	432.768	1264.207	1144.959	295.480	1436.339	1110.605	453.720	1017.161	1048.729	44.524	1410.885	834.067	388.975	951.246	741.911	33.007	1200.592	923.016	230.924	895.910	883.289	-49.586	1063.619	1566.368	119.108	1065.247	833.261	232.019	626.073	954.726	577.799	1374.090	605.640
28	0.28000	290.831	1049.996	1223.689	202.723	1107.238	1238.266	394.380	1269.072	1247.206	432.866	1264.385	1144.988	295.753	1436.433	1109.888	454.210	1017.422	1048.715	45.553	1411.894	832.467	390.331	951.837	741.566	33.211	1201.358	920.895	232.108	896.008	882.527	-50.391	1059.462	1563.703	119.335	1066.709	830.928	233.611	626.146	953.540	577.829	1374.087	605.572
29	0.29000	291.015	1049.790	1222.756	202.823	1106.862	1237.352	394.269	1268.845	1247.591	432.960	1264.557	1145.017	295.837	1436.649	1109.435	454.655	1017.665	1048.695	46.539	1412.862	830.934	391.668	952.484	741.187	33.418	1202.093	918.898	233.267	896.155	881.746	-50.811	1055.216	1561.051	119.556	1068.193	828.537	235.128	626.298	952.278	577.862	1374.094	605.501
30	0.30000	291.190	1049.603	1221.870	202.906	1106.510	1236.460	394.127	1268.649	1247.964	433.050	1264.721	1145.039	295.774	1436.960	1109.190	455.058	1017.881	1048.664	47.476	1413.787	829.480	392.982	953.176	740.772	33.628	1202.804	917.007	234.390	896.343	880.933	-50.862	1050.927	1558.397	119.768	1069.687	826.081	236.578	626.486	950.957	577.896	1374.109	605.424
31	0.31000	291.356	1049.424	1221.042	202.969	1106.183	1235.596	393.962	1268.481	1248.310	433.137	1264.876	1145.042	295.606	1437.332	1109.085	455.427	1018.066	1048.619	48.355	1414.677	828.116	394.260	953.897	740.317	33.834	1203.499	915.188	235.468	896.557	880.085	-50.562	1046.625	1555.745	119.980	1071.182	823.574	237.977	626.667	949.593	577.931	1374.130	605.341
32	0.32000	291.510	1049.251	1220.282	203.014	1105.879	1234.767	393.781	1268.333	1248.611	433.219	1265.021	1145.020	295.358	1437.744	1109.080	455.777	1018.223	1048.550	49.166	1415.540	826.843	395.491	954.633	739.823	34.035	1204.183	913.408	236.495	896.779	879.201	-49.930	1042.336	1553.108	120.199	1072.664	821.045	239.338	626.815	948.188	577.963	1374.159	605.251
33	0.33000	291.649	1049.085	1219.599	203.040	1105.598	1233.983	393.591	1268.204	1248.854	433.294	1265.154	1144.969	295.050	1438.185	1109.148	456.124	1018.366	1048.445	49.906	1416.392	825.664	396.669	955.370	739.295	34.227	1204.848	911.638	237.470	897.001	878.280	-48.991	1038.091	1550.506	120.434	1074.118	818.526	240.670	626.921	946.736	577.994	1374.199	605.154
34	0.34000	291.774	1048.931	1219.004	203.051	1105.341	1233.252	393.398	1268.095	1249.033	433.359	1265.273	1144.892	294.705	1438.644	1109.256	456.482	1018.505	1048.288	50.573	1417.239	824.574	397.791	956.095	738.742	34.406	1205.477	909.862	238.392	897.225	877.327	-47.770	1033.931	1547.952	120.689	1075.530	816.037	241.978	626.985	945.233	578.024	1374.250	605.050
35	0.35000	291.888	1048.793	1218.496	203.051	1105.109	1232.579	393.201	1268.010	1249.149	433.413	1265.375	1144.797	294.380	1439.093	1109.337	456.858	1018.654	1048.066	51.169	1418.085	823.568	398.857	956.798	738.171	34.566	1206.057	908.077	239.271	897.452	876.351	-46.296	1029.905	1545.442	120.968	1076.889	813.574	243.269	627.008	943.684	578.051	1374.312	604.940
36	0.36000	291.993	1048.672	1218.061	203.047	1104.896	1231.960	393.000	1267.953	1249.213	433.455	1265.454	1144.694	294.173	1439.466	1109.263	457.251	1018.812	1047.769	51.704	1418.926	822.634	399.874	957.477	737.584	34.701	1206.580	906.294	240.115	897.675	875.356	-44.596	1026.060	1542.955	121.279	1078.187	811.119	244.542	627.000	942.098	578.077	1374.384	604.824
37	0.37000	292.092	1048.562	1217.677	203.040	1104.693	1231.387	392.795	1267.920	1249.237	433.489	1265.510	1144.590	294.179	1439.695	1108.913	457.651	1018.971	1047.402	52.188	1419.745	821.753	400.845	958.141	736.973	34.809	1207.052	904.531	240.931	897.884	874.346	-42.689	1022.432	1540.464	121.626	1079.422	808.645	245.795	626.977	940.482	578.101	1374.461	604.706
38	0.38000	292.183	1048.455	1217.318	203.030	1104.496	1230.848	392.587	1267.905	1249.237	433.518	1265.541	1144.490	294.396	1439.778	1108.298	458.039	1019.115	1046.980	52.635	1420.530	820.908	401.779	958.800	736.333	34.895	1207.486	902.814	241.710	898.077	873.331	-40.585	1019.037	1537.948	122.001	1080.602	806.123	247.016	626.966	938.835	578.124	1374.538	604.587
39	0.39000	292.267	1048.345	1216.966	203.017	1104.304	1230.335	392.380	1267.898	1249.226	433.546	1265.550	1144.399	294.716	1439.790	1107.574	458.401	1019.229	1046.530	53.057	1421.279	820.095	402.683	959.470	735.667	34.967	1207.898	901.166	242.435	898.254	872.327	-38.283	1015.870	1535.407	122.384	1081.739	803.537	248.196	626.990	937.154	578.144	1374.612	604.473
40	0.40000	292.345	1048.231	1216.616	203.004	1104.115	1229.843	392.172	1267.889	1249.211	433.575	1265.545	1144.316	295.010	1439.809	1106.918	458.726	1019.316	1046.075	53.463	1421.999	819.313	403.566	960.160	734.994	35.038	1208.303	899.597	243.079	898.416	871.348	-35.773	1012.906	1532.863	122.747	1082.844	800.889	249.328	627.054	935.441	578.159	1374.680	604.366
41	0.41000	292.424	1048.114	1216.274	202.998	1103.915	1229.363	391.963	1267.872	1249.199	433.603	1265.532	1144.244	295.206	1439.851	1106.419	459.017	1019.390	1045.633	53.857	1422.693	818.559	404.433	960.876	734.334	35.118	1208.713	898.110	243.618	898.555	870.410	-33.042	1010.100	1530.348	123.061	1083.930	798.208	250.412	627.149	933.703	578.169	1374.742	604.271
42	0.42000	292.512	1048.001	1215.947	203.004	1103.690	1228.889	391.744	1267.846	1249.197	433.626	1265.519	1144.183	295.280	1439.900	1106.094	459.278	1019.469	1045.220	54.238	1423.366	817.832	405.285	961.621	733.703	35.214	1209.131	896.694	244.052	898.657	869.521	-30.079	1007.400	1527.891	123.304	1085.003	795.535	251.446	627.262	931.949	578.173	1374.798	604.189
43	0.43000	292.618	1047.893	1215.639	203.027	1103.427	1228.417	391.508	1267.815	1249.208	433.640	1265.513	1144.133	295.218	1439.948	1105.942	459.517	1019.564	1044.849	54.602	1424.026	817.141	406.121	962.390	733.098	35.331	1209.551	895.337	244.436	898.704	868.661	-26.885	1004.752	1525.514	123.462	1086.062	792.907	252.431	627.381	930.187	578.173	1374.847	604.119
44	0.44000	292.754	1047.787	1215.348	203.069	1103.123	1227.946	391.246	1267.785	1249.235	433.641	1265.516	1144.095	295.010	1440.003	1105.962	459.739	1019.674	1044.525	54.945	1424.685	816.504	406.936	963.176	732.509	35.467	1209.959	894.023	244.897	898.685	867.770	-23.474	1002.109	1523.229	123.531	1087.097	790.351	253.366	627.502	928.422	578.171	1374.888	604.060
45	0.45000	292.926	1047.675	1215.070	203.131	1102.783	1227.482	390.953	1267.762	1249.279	433.631	1265.528	1144.067	294.647	1440.072	1106.157	459.949	1019.788	1044.246	55.264	1425.348	815.935	407.725	963.966	731.928	35.616	1210.344	892.737	245.581	898.603	866.785	-19.874	999.438	1521.040	123.515	1088.097	787.881	254.254	627.630	926.657	578.171	1374.919	604.009
46	0.46000	293.135	1047.552	1214.801	203.210	1102.422	1227.033	390.633	1267.750	1249.345	433.612	1265.545	1144.050	294.135	1440.150	1106.514	460.153	1019.899	1044.003	55.558	1426.006	815.427	408.484	964.748	731.353	35.770	1210.700	891.472	246.539	898.489	865.688	-16.126	996.727	1518.941	123.429	1089.056	785.505	255.100	627.774	924.896	578.172	1374.942	603.969
47	0.47000	293.377	1047.414	1214.534	203.304	1102.053	1226.603	390.300	1267.749	1249.433	433.591	1265.562	1144.043	293.561	1440.231	1106.942	460.357	1020.001	1043.781	55.829	1426.639	814.959	409.216	965.508	730.792	35.920	1211.024	890.225	247.667	898.402	864.531	-12.274	993.978	1516.918	123.291	1089.978	783.217	255.907	627.949	923.148	578.173	1374.958	603.939
48	0.48000	293.644	1047.256	1214.268	203.412	1101.690	1226.194	389.969	1267.755	1249.544	433.574	1265.573	1144.044	293.099	1440.313	1107.257	460.571	1020.097	1043.566	56.079	1427.224	814.505	409.925	966.237	730.255	36.057	1211.319	889.008	248.770	898.396	863.397	-8.359	991.200	1514.948	123.120	1090.877	781.004	256.675	628.168	921.424	578.167	1374.970	603.921
49	0.49000	293.924	1047.081	1214.004	203.527	1101.341	1225.807	389.661	1267.763	1249.669	433.566	1265.578	1144.051	292.910	1440.393	1107.298	460.797	1020.191	1043.351	56.315	1427.751	814.046	410.619	966.931	729.750	36.178	1211.595	887.837	249.710	898.498	862.340	-4.413	988.398	1513.007	122.926	1091.765	778.847	257.400	628.439	919.733	578.153	1374.977	603.916
50	0.50000	294.202	1046.898	1213.748	203.647	1101.009	1225.442	389.391	1267.767	1249.798	433.568	1265.578	1144.062	292.989	1440.466	1107.078	461.036	1020.287	1043.129	56.542	1428.233	813.585	411.302	967.591	729.280	36.284	1211.864	886.730	250.458	898.698	861.376	-0.448	985.566	1511.070	122.711	1092.654	776.735	258.079	628.763	918.084	578.129	1374.977	603.922
51	0.51000	294.465	1046.723	1213.505	203.768	1100.694	1225.101	389.166	1267.767	1249.918	433.580	1265.575	1144.074	293.195	1440.520	1106.771	461.283	1020.387	1042.904	56.762	1428.693	813.139	411.978	968.222	728.839	36.386	1212.139	885.700	251.054	898.969	860.500	 3.533	982.693	1509.129	122.475	1093.548	774.663	258.719	629.119	916.487	578.096	1374.969	603.935
52	0.52000	294.707	1046.565	1213.286	203.891	1100.397	1224.789	388.987	1267.763	1250.018	433.601	1265.575	1144.083	293.393	1440.533	1106.566	461.531	1020.485	1042.681	56.971	1429.157	812.735	412.646	968.834	728.421	36.495	1212.426	884.754	251.554	899.283	859.695	 7.537	979.769	1507.192	122.216	1094.452	772.637	259.332	629.474	914.954	578.055	1374.952	603.950
53	0.53000	294.927	1046.426	1213.094	204.014	1100.117	1224.507	388.844	1267.758	1250.094	433.631	1265.578	1144.086	293.582	1440.458	1106.540	461.775	1020.570	1042.467	57.165	1429.639	812.388	413.307	969.433	728.018	36.622	1212.725	883.884	252.006	899.617	858.940	11.575	976.785	1505.278	121.941	1095.366	770.669	259.930	629.794	913.498	578.006	1374.924	603.965
54	0.54000	295.130	1046.304	1212.925	204.142	1099.853	1224.251	388.727	1267.757	1250.149	433.671	1265.588	1144.084	293.904	1440.224	1106.628	462.012	1020.634	1042.264	57.342	1430.143	812.100	413.956	970.026	727.621	36.771	1213.027	883.078	252.438	899.949	858.213	15.655	973.740	1503.395	121.667	1096.292	768.769	260.516	630.063	912.123	577.951	1374.887	603.979
55	0.55000	295.326	1046.194	1212.772	204.275	1099.602	1224.009	388.627	1267.761	1250.192	433.723	1265.607	1144.077	294.558	1439.755	1106.680	462.244	1020.668	1042.068	57.503	1430.664	811.868	414.589	970.619	727.229	36.942	1213.326	882.320	252.863	900.269	857.501	19.784	970.645	1501.543	121.418	1097.229	766.939	261.088	630.286	910.826	577.892	1374.841	603.992
56	0.56000	295.528	1046.092	1212.628	204.418	1099.359	1223.770	388.540	1267.772	1250.236	433.785	1265.636	1144.064	295.638	1439.031	1106.593	462.470	1020.673	1041.875	57.649	1431.192	811.680	415.198	971.212	726.842	37.126	1213.614	881.596	253.284	900.578	856.799	23.966	967.531	1499.709	121.223	1098.180	765.175	261.642	630.473	909.598	577.834	1374.787	604.005
57	0.57000	295.747	1045.992	1212.491	204.575	1099.121	1223.532	388.467	1267.788	1250.287	433.857	1265.673	1144.048	297.005	1438.142	1106.391	462.688	1020.665	1041.690	57.779	1431.720	811.526	415.779	971.803	726.463	37.315	1213.896	880.898	253.700	900.880	856.111	28.197	964.441	1497.875	121.096	1099.152	763.471	262.174	630.640	908.424	577.780	1374.727	604.017
58	0.58000	295.993	1045.888	1212.364	204.749	1098.888	1223.302	388.409	1267.809	1250.342	433.936	1265.715	1144.027	298.360	1437.274	1106.143	462.892	1020.670	1041.533	57.896	1432.244	811.393	416.332	972.385	726.098	37.500	1214.179	880.228	254.108	901.172	855.442	32.471	961.416	1496.018	121.039	1100.155	761.821	262.679	630.806	907.279	577.732	1374.664	604.029
59	0.59000	296.268	1045.776	1212.256	204.945	1098.665	1223.098	388.369	1267.834	1250.388	434.019	1265.758	1144.004	299.380	1436.649	1105.881	463.079	1020.708	1041.414	58.003	1432.764	811.269	416.862	972.955	725.753	37.679	1214.475	879.593	254.506	901.449	854.796	36.775	958.489	1494.120	121.047	1101.196	760.208	263.157	630.980	906.147	577.692	1374.598	604.039
60	0.60000	296.569	1045.662	1212.173	205.162	1098.455	1222.941	388.346	1267.864	1250.413	434.103	1265.799	1143.980	299.799	1436.469	1105.619	463.251	1020.771	1041.321	58.105	1433.280	811.151	417.382	973.511	725.433	37.846	1214.792	879.000	254.892	901.715	854.173	41.098	955.676	1492.168	121.117	1102.283	758.602	263.614	631.168	905.021	577.664	1374.528	604.045
61	0.61000	296.888	1045.558	1212.113	205.397	1098.260	1222.838	388.336	1267.903	1250.406	434.186	1265.838	1143.958	299.430	1436.884	1105.385	463.416	1020.841	1041.230	58.210	1433.795	811.039	417.898	974.052	725.139	37.997	1215.127	878.446	255.269	901.977	853.572	45.430	952.975	1490.161	121.237	1103.413	756.973	264.057	631.376	903.901	577.647	1374.457	604.048
62	0.62000	297.214	1045.481	1212.070	205.647	1098.077	1222.788	388.334	1267.953	1250.368	434.270	1265.875	1143.939	298.316	1437.872	1105.204	463.581	1020.909	1041.125	58.323	1434.311	810.936	418.411	974.576	724.868	38.128	1215.473	877.924	255.637	902.247	852.995	49.771	950.371	1488.112	121.381	1104.574	755.319	264.502	631.602	902.796	577.637	1374.389	604.049
63	0.63000	297.538	1045.436	1212.039	205.905	1097.907	1222.776	388.335	1268.015	1250.306	434.360	1265.908	1143.925	296.846	1439.140	1105.074	463.754	1020.976	1041.003	58.446	1434.833	810.840	418.915	975.088	724.612	38.239	1215.822	877.420	255.994	902.533	852.440	54.126	947.848	1486.047	121.519	1105.745	753.656	264.965	631.830	901.723	577.633	1374.325	604.047
64	0.64000	297.854	1045.420	1212.015	206.166	1097.748	1222.784	388.341	1268.085	1250.236	434.459	1265.940	1143.913	295.549	1440.284	1104.988	463.941	1021.051	1040.868	58.571	1435.362	810.750	419.398	975.590	724.360	38.334	1216.169	876.921	256.333	902.836	851.906	58.503	945.394	1483.990	121.628	1106.910	752.006	265.448	632.048	900.696	577.634	1374.268	604.043
65	0.65000	298.164	1045.418	1211.999	206.425	1097.601	1222.796	388.356	1268.157	1250.174	434.570	1265.972	1143.903	294.734	1441.059	1104.946	464.146	1021.139	1040.726	58.693	1435.895	810.662	419.849	976.091	724.104	38.419	1216.515	876.416	256.651	903.149	851.389	62.904	943.006	1481.960	121.688	1108.060	750.388	265.939	632.255	899.718	577.639	1374.218	604.036
