NO_OF_FRAMES	116
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
11	0.11000	506.969	1059.266	1222.122	402.258	1043.688	1225.336	436.768	1291.828	1232.750	491.853	1322.487	1129.422	647.649	1123.590	1025.747	266.237	1416.551	1074.188	644.668	1071.658	694.436	118.703	1315.672	741.882	561.430	882.354	792.018	196.530	1114.055	814.738	471.443	874.173	1389.071	285.545	1057.055	681.874	697.910	715.069	822.741	534.471	1460.952	595.033
12	0.12000	506.372	1059.040	1222.158	401.731	1043.578	1225.308	436.621	1291.611	1232.553	491.939	1322.184	1129.438	647.150	1122.826	1025.716	266.498	1416.540	1074.564	643.981	1071.244	694.321	117.854	1315.455	743.001	560.253	881.457	791.985	195.961	1113.875	816.073	476.673	875.630	1388.470	284.100	1056.415	682.570	696.171	714.282	822.405	534.484	1460.879	595.060
13	0.13000	505.839	1058.771	1222.215	401.207	1043.477	1225.325	436.382	1291.359	1232.274	492.010	1321.882	1129.451	646.661	1122.084	1025.679	266.742	1416.497	1074.932	643.300	1070.843	694.177	117.107	1315.495	744.105	   NaN	   NaN	   NaN	195.381	1113.622	817.352	481.654	877.031	1387.862	282.729	1055.793	683.305	694.455	713.532	822.029	534.478	1460.821	595.085
14	0.14000	505.374	1058.451	1222.289	400.670	1043.382	1225.391	436.056	1291.078	1231.914	492.072	1321.572	1129.464	646.188	1121.365	1025.634	266.967	1416.418	1075.293	642.618	1070.447	694.007	116.497	1315.868	745.199	   NaN	   NaN	   NaN	194.792	1113.320	818.578	486.426	878.337	1387.225	281.417	1055.210	684.087	692.771	712.820	821.612	534.453	1460.776	595.105
15	0.15000	504.945	1058.103	1222.385	400.101	1043.286	1225.493	435.696	1290.790	1231.517	492.129	1321.246	1129.482	645.733	1120.663	1025.583	267.175	1416.306	1075.659	641.929	1070.050	693.814	116.011	1316.540	746.293	   NaN	   NaN	   NaN	194.194	1112.992	819.757	491.031	879.507	1386.539	280.150	1054.665	684.911	691.125	712.139	821.157	534.412	1460.742	595.124
16	0.16000	504.500	1057.755	1222.512	399.488	1043.179	1225.613	435.377	1290.526	1231.141	492.187	1320.897	1129.508	645.295	1119.970	1025.528	267.364	1416.165	1076.042	641.230	1069.654	693.606	115.564	1317.317	747.394	   NaN	   NaN	   NaN	193.589	1112.657	820.895	495.509	880.516	1385.784	278.904	1054.151	685.751	689.517	711.481	820.670	534.357	1460.722	595.145
17	0.17000	503.998	1057.430	1222.671	398.840	1043.065	1225.735	435.149	1290.300	1230.825	492.247	1320.522	1129.542	644.870	1119.280	1025.467	267.536	1416.001	1076.449	640.516	1069.261	693.389	115.031	1317.938	748.509	   NaN	   NaN	   NaN	192.975	1112.326	822.004	499.885	881.352	1384.940	277.649	1053.668	686.563	687.945	710.836	820.159	534.293	1460.716	595.168
18	0.18000	503.426	1057.132	1222.856	398.207	1042.970	1225.854	435.005	1290.106	1230.560	492.308	1320.125	1129.581	644.452	1118.588	1025.401	267.692	1415.819	1076.876	639.785	1068.869	693.169	114.334	1318.236	749.644	   NaN	   NaN	   NaN	192.350	1112.000	823.095	504.170	882.019	1383.993	276.357	1053.228	687.309	686.406	710.204	819.629	534.221	1460.720	595.194
19	0.19000	502.816	1056.852	1223.053	397.634	1042.913	1225.968	434.910	1289.926	1230.322	492.366	1319.712	1129.621	644.033	1117.891	1025.326	267.831	1415.619	1077.316	639.040	1068.479	692.946	113.474	1318.202	750.800	   NaN	   NaN	   NaN	191.716	1111.672	824.174	508.366	882.527	1382.933	275.009	1052.844	687.970	684.901	709.588	819.085	534.140	1460.731	595.224
20	0.20000	502.221	1056.578	1223.248	397.122	1042.882	1226.086	434.826	1289.745	1230.088	492.415	1319.293	1129.655	643.605	1117.190	1025.241	267.960	1415.399	1077.755	638.287	1068.093	692.724	112.499	1317.916	751.970	   NaN	   NaN	   NaN	191.075	1111.331	825.243	512.469	882.886	1381.754	273.600	1052.524	688.544	683.433	708.993	818.529	534.048	1460.750	595.262
21	0.21000	501.676	1056.303	1223.435	396.646	1042.850	1226.212	434.724	1289.557	1229.848	492.450	1318.874	1129.682	643.165	1116.484	1025.148	268.090	1415.150	1078.182	637.538	1067.716	692.506	111.460	1317.472	753.148	   NaN	   NaN	   NaN	190.433	1110.962	826.300	516.482	883.104	1380.459	272.140	1052.265	689.042	682.004	708.423	817.965	533.951	1460.775	595.305
22	0.22000	501.183	1056.031	1223.611	396.188	1042.795	1226.339	434.593	1289.365	1229.609	492.470	1318.460	1129.700	642.712	1115.778	1025.047	268.229	1414.878	1078.595	636.798	1067.352	692.297	110.396	1316.951	754.326	   NaN	   NaN	   NaN	189.796	1110.546	827.334	520.417	883.188	1379.057	270.644	1052.055	689.487	680.615	707.879	817.397	533.857	1460.803	595.347
23	0.23000	500.724	1055.765	1223.774	395.741	1042.710	1226.455	434.433	1289.174	1229.383	492.474	1318.050	1129.711	642.251	1115.078	1024.941	268.375	1414.600	1079.004	636.074	1067.004	692.100	109.335	1316.407	755.500	   NaN	   NaN	   NaN	189.175	1110.067	828.330	524.293	883.145	1377.563	269.128	1051.880	689.909	679.265	707.355	816.825	533.776	1460.827	595.382
24	0.24000	500.281	1055.499	1223.920	395.298	1042.595	1226.550	434.255	1288.985	1229.177	492.465	1317.643	1129.720	641.787	1114.392	1024.830	268.518	1414.337	1079.425	635.368	1066.677	691.917	108.287	1315.870	756.668	   NaN	   NaN	   NaN	188.575	1109.511	829.274	528.138	882.989	1375.996	267.607	1051.725	690.340	677.948	706.844	816.249	533.710	1460.843	595.409
25	0.25000	499.839	1055.227	1224.043	394.847	1042.455	1226.621	434.065	1288.795	1228.992	492.442	1317.236	1129.729	641.324	1113.724	1024.710	268.651	1414.088	1079.861	634.681	1066.370	691.744	107.253	1315.349	757.830	   NaN	   NaN	   NaN	187.995	1108.889	830.167	531.977	882.737	1374.373	266.085	1051.578	690.807	676.658	706.337	815.667	533.657	1460.850	595.434
26	0.26000	499.388	1054.941	1224.143	394.374	1042.294	1226.668	433.868	1288.593	1228.819	492.408	1316.827	1129.741	640.867	1113.079	1024.580	268.771	1413.839	1080.309	634.011	1066.081	691.576	106.234	1314.843	758.981	   NaN	   NaN	   NaN	187.419	1108.252	831.037	535.826	882.416	1372.712	264.567	1051.427	691.326	675.390	705.826	815.075	533.607	1460.850	595.462
27	0.27000	498.927	1054.638	1224.220	393.866	1042.118	1226.700	433.666	1288.375	1228.648	492.363	1316.412	1129.758	640.421	1112.456	1024.439	268.878	1413.576	1080.757	633.356	1065.804	691.410	105.232	1314.347	760.123	   NaN	   NaN	   NaN	186.832	1107.676	831.917	539.683	882.061	1371.028	263.054	1051.262	691.902	674.143	705.307	814.466	533.557	1460.846	595.498
28	0.28000	498.455	1054.322	1224.283	393.325	1041.932	1226.723	433.464	1288.139	1228.477	492.309	1315.992	1129.779	639.985	1111.852	1024.291	268.976	1413.290	1081.199	632.716	1065.535	691.243	104.248	1313.860	761.255	   NaN	   NaN	   NaN	186.234	1107.209	832.816	543.530	881.704	1369.335	261.549	1051.075	692.522	672.920	704.784	813.833	533.503	1460.842	595.540
29	0.29000	497.980	1053.995	1224.338	392.763	1041.737	1226.743	433.269	1287.892	1228.307	492.246	1315.566	1129.803	639.561	1111.261	1024.138	269.067	1412.978	1081.633	632.093	1065.274	691.071	103.282	1313.381	762.377	   NaN	   NaN	   NaN	185.642	1106.843	833.715	547.339	881.378	1367.645	260.060	1050.869	693.162	671.730	704.264	813.173	533.442	1460.845	595.590
30	0.30000	497.507	1053.662	1224.393	392.208	1041.534	1226.762	433.084	1287.637	1228.142	492.175	1315.138	1129.828	639.147	1110.676	1023.986	269.149	1412.641	1082.067	631.492	1065.021	690.889	102.331	1312.911	763.487	   NaN	   NaN	   NaN	185.067	1106.534	834.596	551.086	881.104	1365.967	258.607	1050.658	693.786	670.583	703.759	812.492	533.372	1460.863	595.650
31	0.31000	497.046	1053.327	1224.450	391.677	1041.319	1226.781	432.905	1287.375	1227.979	492.100	1314.708	1129.858	638.741	1110.090	1023.840	269.222	1412.284	1082.510	630.916	1064.779	690.694	101.397	1312.448	764.584	   NaN	   NaN	   NaN	184.513	1106.238	835.450	554.752	880.898	1364.302	257.209	1050.459	694.366	669.487	703.278	811.800	533.288	1460.900	595.723
32	0.32000	496.602	1052.992	1224.509	391.181	1041.088	1226.796	432.725	1287.099	1227.816	492.023	1314.276	1129.894	638.340	1109.500	1023.702	269.284	1411.915	1082.971	630.364	1064.548	690.482	100.482	1311.992	765.670	   NaN	   NaN	   NaN	183.980	1105.930	836.273	558.328	880.766	1362.652	255.871	1050.271	694.895	668.440	702.825	811.113	533.192	1460.956	595.807
33	0.33000	496.179	1052.654	1224.565	390.718	1040.838	1226.807	432.537	1286.806	1227.653	491.949	1313.840	1129.937	637.943	1108.907	1023.569	269.343	1411.543	1083.448	629.828	1064.326	690.255	99.588	1311.552	766.749	   NaN	   NaN	   NaN	183.466	1105.600	837.062	561.805	880.706	1361.016	254.586	1050.083	695.386	667.436	702.398	810.440	533.089	1461.019	595.896
34	0.34000	495.777	1052.310	1224.616	390.282	1040.565	1226.810	432.340	1286.494	1227.493	491.877	1313.401	1129.987	637.555	1108.315	1023.435	269.408	1411.173	1083.932	629.301	1064.109	690.015	98.712	1311.131	767.826	   NaN	   NaN	   NaN	182.970	1105.251	837.816	565.169	880.705	1359.396	253.346	1049.891	695.853	666.463	701.988	809.795	532.985	1461.079	595.988
35	0.35000	495.394	1051.959	1224.659	389.864	1040.272	1226.807	432.136	1286.169	1227.347	491.805	1312.962	1130.041	637.179	1107.733	1023.295	269.489	1410.805	1084.412	628.780	1063.895	689.767	97.855	1310.730	768.898	   NaN	   NaN	   NaN	182.492	1104.891	838.541	568.404	880.745	1357.802	252.146	1049.693	696.310	665.509	701.585	809.188	532.882	1461.127	596.082
36	0.36000	495.030	1051.600	1224.693	389.457	1039.960	1226.800	431.930	1285.836	1227.223	491.734	1312.524	1130.095	636.822	1107.169	1023.146	269.580	1410.444	1084.887	628.269	1063.684	689.517	97.014	1310.346	769.966	   NaN	   NaN	   NaN	182.033	1104.527	839.239	571.500	880.811	1356.247	250.987	1049.487	696.761	664.570	701.180	808.623	532.783	1461.155	596.178
37	0.37000	494.684	1051.237	1224.719	389.058	1039.637	1226.795	431.726	1285.498	1227.126	491.665	1312.090	1130.143	636.489	1106.628	1022.989	269.676	1410.095	1085.365	627.773	1063.476	689.273	96.189	1309.978	771.032	   NaN	   NaN	   NaN	181.593	1104.166	839.915	574.451	880.896	1354.747	249.876	1049.265	697.206	663.655	700.770	808.092	532.693	1461.160	596.274
38	0.38000	494.351	1050.868	1224.744	388.667	1039.309	1226.798	431.524	1285.156	1227.058	491.601	1311.656	1130.184	636.182	1106.110	1022.830	269.775	1409.755	1085.854	627.300	1063.268	689.038	95.377	1309.625	772.097	   NaN	   NaN	   NaN	181.172	1103.807	840.564	577.254	880.992	1353.310	248.815	1049.017	697.638	662.777	700.360	807.583	532.612	1461.142	596.370
39	0.39000	494.018	1050.488	1224.776	388.292	1038.981	1226.822	431.326	1284.812	1227.016	491.546	1311.218	1130.222	635.898	1105.609	1022.671	269.877	1409.423	1086.363	626.854	1063.059	688.818	94.575	1309.287	773.161	   NaN	   NaN	   NaN	180.770	1103.452	841.185	579.909	881.100	1351.939	247.802	1048.745	698.050	661.953	699.957	807.079	532.541	1461.103	596.466
40	0.40000	493.664	1050.084	1224.826	387.942	1038.653	1226.884	431.137	1284.471	1226.990	491.501	1310.766	1130.261	635.634	1105.114	1022.517	269.976	1409.098	1086.894	626.431	1062.853	688.617	93.779	1308.953	774.224	   NaN	   NaN	   NaN	180.384	1103.103	841.781	582.412	881.226	1350.633	246.828	1048.453	698.432	661.190	699.566	806.564	532.479	1461.043	596.562
41	0.41000	493.280	1049.650	1224.903	387.627	1038.322	1227.003	430.960	1284.136	1226.970	491.466	1310.295	1130.303	635.385	1104.618	1022.371	270.077	1408.764	1087.432	626.024	1062.649	688.435	92.992	1308.615	775.287	   NaN	   NaN	   NaN	180.008	1102.761	842.362	584.761	881.380	1349.385	245.876	1048.150	698.781	660.485	699.190	806.026	532.426	1460.967	596.656
42	0.42000	492.889	1049.204	1225.013	387.351	1037.985	1227.185	430.794	1283.809	1226.944	491.438	1309.803	1130.348	635.149	1104.117	1022.237	270.191	1408.397	1087.956	625.623	1062.446	688.267	92.213	1308.266	776.350	   NaN	   NaN	   NaN	179.640	1102.427	842.933	586.957	881.573	1348.194	244.924	1047.839	699.093	659.823	698.829	805.464	532.380	1460.877	596.747
43	0.43000	492.538	1048.782	1225.158	387.117	1037.644	1227.417	430.632	1283.493	1226.901	491.415	1309.291	1130.392	634.922	1103.609	1022.118	270.321	1407.985	1088.455	625.217	1062.245	688.104	91.442	1307.907	777.420	   NaN	   NaN	   NaN	179.278	1102.096	843.492	589.010	881.812	1347.056	243.947	1047.510	699.378	659.190	698.479	804.887	532.335	1460.780	596.835
44	0.44000	492.255	1048.407	1225.342	386.924	1037.306	1227.669	430.466	1283.189	1226.837	491.395	1308.763	1130.434	634.700	1103.090	1022.012	270.459	1407.538	1088.939	624.802	1062.044	687.943	90.679	1307.537	778.497	   NaN	   NaN	   NaN	178.921	1101.762	844.034	590.941	882.096	1345.972	242.927	1047.142	699.653	658.574	698.135	804.307	532.284	1460.685	596.924
45	0.45000	492.033	1048.077	1225.565	386.768	1036.979	1227.920	430.285	1282.900	1226.754	491.374	1308.228	1130.472	634.477	1102.561	1021.918	270.605	1407.063	1089.419	624.381	1061.845	687.785	89.922	1307.156	779.582	   NaN	   NaN	   NaN	178.573	1101.421	844.560	592.781	882.418	1344.950	241.855	1046.708	699.940	657.970	697.790	803.740	532.217	1460.603	597.020
46	0.46000	491.843	1047.769	1225.827	386.649	1036.664	1228.163	430.083	1282.628	1226.661	491.354	1307.687	1130.509	634.249	1102.021	1021.833	270.761	1406.558	1089.904	623.958	1061.645	687.635	89.168	1306.776	780.673	   NaN	   NaN	   NaN	178.236	1101.071	845.076	594.557	882.766	1343.996	240.744	1046.205	700.261	657.378	697.444	803.198	532.128	1460.537	597.130
47	0.47000	491.671	1047.477	1226.124	386.568	1036.360	1228.401	429.852	1282.374	1226.568	491.336	1307.141	1130.551	634.016	1101.470	1021.755	270.925	1406.027	1090.400	623.542	1061.444	687.502	88.404	1306.417	781.769	   NaN	   NaN	   NaN	177.908	1100.712	845.592	596.289	883.127	1343.114	239.638	1045.662	700.620	656.797	697.096	802.683	532.020	1460.483	597.255
48	0.48000	491.535	1047.216	1226.455	386.527	1036.064	1228.646	429.584	1282.135	1226.474	491.321	1306.587	1130.601	633.778	1100.906	1021.689	271.085	1405.485	1090.921	623.136	1061.235	687.394	87.610	1306.111	782.864	   NaN	   NaN	   NaN	177.587	1100.341	846.118	597.983	883.481	1342.289	238.588	1045.132	701.008	656.219	696.747	802.195	531.901	1460.433	597.392
49	0.49000	491.469	1047.014	1226.818	386.531	1035.772	1228.912	429.272	1281.908	1226.374	491.305	1306.027	1130.661	633.536	1100.328	1021.637	271.236	1404.943	1091.475	622.741	1061.014	687.312	86.761	1305.892	783.944	   NaN	   NaN	   NaN	177.270	1099.956	846.664	599.633	883.807	1341.489	237.620	1044.655	701.408	655.634	696.397	801.728	531.782	1460.378	597.534
50	0.50000	491.499	1046.897	1227.215	386.586	1035.484	1229.216	428.909	1281.690	1226.257	491.287	1305.464	1130.733	633.288	1099.731	1021.605	271.379	1404.406	1092.067	622.355	1060.775	687.258	85.830	1305.786	785.003	   NaN	   NaN	   NaN	176.953	1099.553	847.236	601.231	884.082	1340.668	236.723	1044.249	701.804	655.031	696.042	801.283	531.671	1460.311	597.674
51	0.51000	491.632	1046.874	1227.648	386.695	1035.199	1229.575	428.488	1281.482	1226.110	491.262	1304.904	1130.815	633.033	1099.117	1021.598	271.513	1403.873	1092.699	621.977	1060.513	687.232	84.818	1305.780	786.053	   NaN	   NaN	   NaN	176.630	1099.131	847.845	602.764	884.282	1339.779	235.871	1043.915	702.191	654.402	695.681	800.860	531.574	1460.229	597.808
52	0.52000	491.849	1046.940	1228.127	386.858	1034.919	1230.004	427.999	1281.286	1225.918	491.232	1304.345	1130.905	632.773	1098.494	1021.617	271.646	1403.337	1093.366	621.612	1060.222	687.235	83.760	1305.792	787.131	   NaN	   NaN	   NaN	176.294	1098.689	848.499	604.223	884.388	1338.797	235.040	1043.636	702.568	653.745	695.305	800.458	531.492	1460.135	597.936
53	0.53000	492.124	1047.080	1228.667	387.072	1034.650	1230.513	427.436	1281.110	1225.674	491.199	1303.784	1131.002	632.508	1097.869	1021.663	271.791	1402.785	1094.055	621.262	1059.901	687.269	82.716	1305.706	788.285	   NaN	   NaN	   NaN	175.941	1098.227	849.207	605.615	884.397	1337.736	234.221	1043.391	702.947	653.059	694.908	800.076	531.425	1460.034	598.062
54	0.54000	492.425	1047.277	1229.280	387.331	1034.399	1231.104	426.801	1280.963	1225.377	491.168	1303.215	1131.105	632.236	1097.243	1021.737	271.960	1402.200	1094.754	620.924	1059.549	687.335	81.721	1305.452	789.547	   NaN	   NaN	   NaN	175.571	1097.743	849.971	606.961	884.321	1336.657	233.411	1043.153	703.343	652.345	694.483	799.715	531.368	1459.935	598.194
55	0.55000	492.731	1047.514	1229.971	387.622	1034.172	1231.770	426.115	1280.854	1225.040	491.138	1302.639	1131.215	631.957	1096.614	1021.840	272.160	1401.582	1095.459	620.591	1059.164	687.432	80.777	1305.027	790.924	   NaN	   NaN	   NaN	175.188	1097.234	850.785	608.300	884.183	1335.631	232.610	1042.906	703.780	651.606	694.031	799.382	531.318	1459.842	598.336
56	0.56000	493.026	1047.781	1230.738	387.931	1033.979	1232.502	425.404	1280.785	1224.680	491.110	1302.058	1131.330	631.666	1095.974	1021.974	272.388	1400.954	1096.186	620.251	1058.751	687.554	79.865	1304.466	792.408	   NaN	   NaN	   NaN	174.795	1096.694	851.645	609.668	884.001	1334.704	231.813	1042.641	704.285	650.839	693.553	799.091	531.271	1459.756	598.493
57	0.57000	493.304	1048.078	1231.578	388.245	1033.827	1233.293	424.696	1280.760	1224.315	491.079	1301.474	1131.453	631.363	1095.320	1022.141	272.632	1400.348	1096.957	619.894	1058.311	687.702	78.967	1303.807	793.989	   NaN	   NaN	   NaN	174.395	1096.120	852.551	611.094	883.776	1333.881	231.014	1042.354	704.875	650.040	693.049	798.854	531.223	1459.672	598.663
58	0.58000	493.560	1048.407	1232.488	388.554	1033.717	1234.139	424.005	1280.777	1223.952	491.042	1300.890	1131.590	631.046	1094.651	1022.342	272.883	1399.784	1097.786	619.513	1057.847	687.878	78.069	1303.081	795.656	   NaN	   NaN	   NaN	173.991	1095.513	853.512	612.592	883.498	1333.140	230.207	1042.043	705.558	649.199	692.516	798.674	531.171	1459.587	598.842
59	0.59000	493.793	1048.777	1233.465	388.849	1033.649	1235.043	423.332	1280.833	1223.592	490.993	1300.305	1131.743	630.713	1093.966	1022.582	273.145	1399.257	1098.677	619.107	1057.357	688.095	77.163	1302.313	797.407	   NaN	   NaN	   NaN	173.582	1094.869	854.531	614.167	883.151	1332.443	229.390	1041.704	706.330	648.303	691.955	798.550	531.115	1459.499	599.024
60	0.60000	493.998	1049.192	1234.509	389.124	1033.625	1236.010	422.666	1280.927	1223.228	490.931	1299.722	1131.914	630.364	1093.269	1022.867	273.436	1398.747	1099.625	618.682	1056.840	688.360	76.245	1301.521	799.246	   NaN	   NaN	   NaN	173.165	1094.184	855.612	615.813	882.721	1331.755	228.562	1041.339	707.182	647.346	691.369	798.478	531.055	1459.403	599.209
61	0.61000	494.170	1049.659	1235.623	389.368	1033.650	1237.048	421.993	1281.061	1222.856	490.859	1299.148	1132.097	629.999	1092.563	1023.199	273.770	1398.224	1100.626	618.241	1056.296	688.677	75.318	1300.707	801.182	   NaN	   NaN	   NaN	172.741	1093.454	856.756	617.520	882.195	1331.059	227.725	1040.946	708.109	646.328	690.768	798.456	530.995	1459.297	599.394
62	0.62000	494.300	1050.177	1236.814	389.570	1033.734	1238.166	421.309	1281.240	1222.479	490.784	1298.590	1132.287	629.616	1091.851	1023.577	274.160	1397.667	1101.677	617.787	1055.725	689.042	74.386	1299.860	803.225	   NaN	   NaN	   NaN	172.312	1092.676	857.968	619.276	881.576	1330.362	226.881	1040.523	709.110	645.257	690.162	798.490	530.933	1459.183	599.579
63	0.63000	494.385	1050.739	1238.087	389.723	1033.884	1239.372	420.617	1281.467	1222.106	490.719	1298.056	1132.480	629.213	1091.133	1023.999	274.608	1397.071	1102.774	617.323	1055.122	689.451	73.446	1298.962	805.388	   NaN	   NaN	   NaN	171.880	1091.846	859.265	621.066	880.873	1329.683	226.031	1040.066	710.187	644.137	689.554	798.594	530.865	1459.070	599.765
64	0.64000	494.425	1051.342	1239.444	389.823	1034.105	1240.673	419.929	1281.745	1221.752	490.668	1297.545	1132.676	628.786	1090.408	1024.459	275.110	1396.450	1103.914	616.855	1054.478	689.897	72.494	1297.997	807.680	   NaN	   NaN	   NaN	171.449	1090.963	860.669	622.879	880.109	1329.045	225.168	1039.568	711.346	642.972	688.938	798.784	530.788	1458.964	599.953
