NO_OF_FRAMES	107
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
16	0.16000	488.041	937.627	1192.017	385.631	945.721	1219.136	485.433	1177.249	1227.237	506.370	1191.333	1134.639	638.915	994.940	1016.247	296.913	1291.323	1104.456	615.378	951.965	698.136	92.334	1214.375	794.244	   NaN	   NaN	   NaN	167.893	998.269	849.873	491.540	752.237	1376.290	250.704	954.448	692.549	625.775	564.769	846.364	543.071	1402.538	598.760
17	0.17000	488.726	937.710	1192.396	386.045	945.733	1219.545	485.497	1177.592	1227.276	506.576	1191.499	1134.727	639.134	995.067	1016.385	297.100	1291.248	1104.595	615.614	951.960	698.345	91.597	1213.744	795.284	   NaN	   NaN	   NaN	167.892	997.862	850.661	496.692	753.339	1374.627	249.613	954.074	692.729	626.123	564.771	846.509	543.010	1402.586	598.805
18	0.18000	489.381	937.863	1192.814	386.495	945.787	1219.967	485.561	1177.966	1227.344	506.800	1191.682	1134.835	639.352	995.169	1016.541	297.304	1291.175	1104.739	615.860	951.907	698.574	90.781	1213.009	796.439	   NaN	   NaN	   NaN	167.876	997.370	851.557	501.872	754.523	1372.819	248.498	953.644	692.876	626.446	564.738	846.689	542.954	1402.637	598.845
19	0.19000	489.979	938.156	1193.295	387.014	945.899	1220.398	485.614	1178.379	1227.444	507.032	1191.874	1134.950	639.565	995.239	1016.721	297.527	1291.103	1104.893	616.116	951.807	698.824	89.863	1212.159	797.745	   NaN	   NaN	   NaN	167.847	996.787	852.580	507.055	755.790	1370.863	247.358	953.147	692.991	626.745	564.664	846.912	542.896	1402.700	598.882
20	0.20000	490.574	938.552	1193.851	387.614	946.066	1220.856	485.638	1178.836	1227.571	507.259	1192.059	1135.053	639.766	995.274	1016.930	297.771	1291.034	1105.065	616.383	951.656	699.098	88.816	1211.179	799.244	   NaN	   NaN	   NaN	167.807	996.104	853.740	512.254	757.129	1368.775	246.192	952.582	693.092	627.019	564.540	847.190	542.838	1402.772	598.921
21	0.21000	491.248	938.975	1194.488	388.284	946.265	1221.371	485.608	1179.343	1227.713	507.473	1192.229	1135.134	639.953	995.278	1017.175	298.034	1290.967	1105.265	616.666	951.444	699.406	87.613	1210.051	800.976	   NaN	   NaN	   NaN	167.754	995.308	855.037	517.508	758.533	1366.589	244.988	951.965	693.208	627.266	564.361	847.529	542.783	1402.844	598.961
22	0.22000	492.050	939.391	1195.221	389.005	946.463	1221.966	485.503	1179.905	1227.856	507.672	1192.386	1135.198	640.128	995.259	1017.464	298.320	1290.902	1105.503	616.968	951.157	699.759	86.230	1208.749	802.975	   NaN	   NaN	   NaN	167.680	994.376	856.465	522.876	759.995	1364.346	243.729	951.336	693.365	627.483	564.128	847.935	542.736	1402.910	599.006
23	0.23000	492.977	939.822	1196.069	389.761	946.638	1222.644	485.306	1180.525	1227.993	507.864	1192.536	1135.255	640.294	995.226	1017.802	298.630	1290.837	1105.784	617.289	950.785	700.164	84.660	1207.250	805.272	   NaN	   NaN	   NaN	167.573	993.275	858.030	528.424	761.515	1362.086	242.383	950.766	693.586	627.664	563.836	848.415	542.698	1402.962	599.059
24	0.24000	493.993	940.309	1197.037	390.545	946.795	1223.394	485.010	1181.204	1228.126	508.056	1192.685	1135.318	640.458	995.186	1018.189	298.968	1290.769	1106.110	617.627	950.323	700.619	82.907	1205.525	807.881	   NaN	   NaN	   NaN	167.415	991.974	859.756	534.203	763.095	1359.844	240.916	950.340	693.897	627.808	563.476	848.979	542.669	1402.999	599.126
25	0.25000	495.061	940.882	1198.112	391.357	946.957	1224.195	484.616	1181.944	1228.262	508.253	1192.840	1135.396	640.619	995.141	1018.627	299.337	1290.691	1106.479	617.979	949.769	701.121	80.998	1203.550	810.811	   NaN	   NaN	   NaN	167.193	990.444	861.690	540.247	764.728	1357.649	239.307	950.117	694.351	627.915	563.039	849.631	542.652	1403.015	599.207
26	0.26000	496.158	941.556	1199.272	392.204	947.152	1225.023	484.124	1182.743	1228.415	508.459	1193.004	1135.494	640.773	995.086	1019.117	299.743	1290.595	1106.891	618.348	949.116	701.670	78.970	1201.308	814.058	   NaN	   NaN	   NaN	166.901	988.667	863.904	546.566	766.396	1355.535	237.572	950.090	695.050	627.984	562.521	850.364	542.651	1403.009	599.304
27	0.27000	497.271	942.324	1200.496	393.091	947.404	1225.860	483.538	1183.605	1228.601	508.676	1193.182	1135.612	640.911	995.009	1019.653	300.187	1290.478	1107.355	618.735	948.362	702.271	76.871	1198.786	817.614	   NaN	   NaN	   NaN	166.549	986.634	866.483	553.164	768.077	1353.560	235.753	950.187	696.146	628.019	561.924	851.167	542.667	1402.982	599.413
28	0.28000	498.396	943.173	1201.779	394.021	947.712	1226.705	482.858	1184.533	1228.841	508.903	1193.372	1135.748	641.024	994.897	1020.229	300.674	1290.348	1107.892	619.141	947.510	702.927	74.749	1195.978	821.466	   NaN	   NaN	   NaN	166.162	984.352	869.523	560.047	769.740	1351.813	233.904	950.311	697.798	628.030	561.261	852.033	542.699	1402.940	599.531
29	0.29000	499.539	944.088	1203.133	394.985	948.055	1227.571	482.084	1185.535	1229.140	509.141	1193.572	1135.898	641.107	994.741	1020.834	301.208	1290.215	1108.519	619.563	946.575	703.632	72.650	1192.883	825.599	   NaN	   NaN	   NaN	165.786	981.841	873.115	567.227	771.361	1350.420	232.093	950.350	700.150	628.028	560.547	852.962	542.744	1402.891	599.651
30	0.30000	500.710	945.055	1204.583	395.964	948.401	1228.483	481.213	1186.615	1229.495	509.394	1193.774	1136.061	641.161	994.537	1021.462	301.787	1290.089	1109.254	619.985	945.573	704.379	70.616	1189.500	830.000	   NaN	   NaN	   NaN	165.474	979.129	877.341	574.724	772.929	1349.528	230.392	950.177	703.329	628.028	559.795	853.960	542.795	1402.838	599.766
31	0.31000	501.920	946.063	1206.153	396.943	948.723	1229.467	480.244	1187.775	1229.884	509.664	1193.969	1136.235	641.191	994.287	1022.107	302.411	1289.968	1110.104	620.391	944.511	705.156	68.685	1185.834	834.656	   NaN	   NaN	   NaN	165.287	976.261	882.267	582.555	774.448	1349.296	228.852	949.669	707.446	628.039	559.020	855.029	542.847	1402.785	599.874
32	0.32000	503.179	947.114	1207.845	397.918	949.000	1230.538	479.190	1189.004	1230.278	509.953	1194.146	1136.416	641.201	993.998	1022.766	303.072	1289.831	1111.066	620.762	943.389	705.950	66.900	1181.892	839.553	   NaN	   NaN	   NaN	165.284	973.287	887.944	590.725	775.946	1349.879	227.510	948.720	712.595	628.065	558.234	856.171	542.893	1402.729	599.975
33	0.33000	504.491	948.218	1209.632	398.890	949.223	1231.691	478.076	1190.261	1230.630	510.255	1194.297	1136.605	641.199	993.679	1023.431	303.763	1289.638	1112.119	621.084	942.196	706.753	65.310	1177.685	844.665	   NaN	   NaN	   NaN	165.510	970.266	894.407	599.212	777.468	1351.420	226.415	947.223	718.826	628.107	557.451	857.388	542.930	1402.664	600.071
34	0.34000	505.849	949.396	1211.465	399.859	949.394	1232.900	476.930	1191.495	1230.903	510.558	1194.414	1136.799	641.191	993.341	1024.091	304.476	1289.341	1113.227	621.354	940.919	707.557	63.957	1173.220	849.950	   NaN	   NaN	   NaN	166.000	967.254	901.663	607.962	779.076	1354.035	225.651	945.075	726.148	628.161	556.682	858.688	542.959	1402.578	600.167
35	0.35000	507.227	950.670	1213.296	400.828	949.539	1234.133	475.770	1192.665	1231.081	510.849	1194.499	1137.001	641.187	992.996	1024.732	305.200	1288.910	1114.356	621.569	939.548	708.355	62.881	1168.499	855.364	   NaN	   NaN	   NaN	166.771	964.294	909.688	616.881	780.828	1357.812	225.313	942.211	734.542	628.221	555.927	860.081	542.991	1402.460	600.263
36	0.36000	508.571	952.036	1215.105	401.799	949.719	1235.371	474.606	1193.755	1231.182	511.118	1194.555	1137.210	641.194	992.654	1025.348	305.929	1288.348	1115.484	621.728	938.086	709.140	62.111	1163.523	860.859	   NaN	   NaN	   NaN	167.827	961.414	918.425	625.852	782.776	1362.803	225.464	938.659	743.963	628.278	555.182	861.581	543.037	1402.297	600.358
37	0.37000	509.826	953.451	1216.895	402.771	950.007	1236.619	473.440	1194.765	1231.230	511.363	1194.592	1137.423	641.223	992.329	1025.944	306.660	1287.683	1116.602	621.835	936.547	709.904	61.661	1158.300	866.382	   NaN	   NaN	   NaN	169.166	958.641	927.786	634.748	784.971	1369.033	226.093	934.565	754.325	628.321	554.434	863.201	543.109	1402.086	600.449
38	0.38000	510.959	954.849	1218.682	403.744	950.452	1237.892	472.280	1195.703	1231.244	511.588	1194.618	1137.632	641.280	992.032	1026.526	307.393	1286.952	1117.706	621.897	934.948	710.641	61.534	1152.862	871.873	   NaN	   NaN	   NaN	170.778	956.002	937.659	643.457	787.449	1376.502	227.131	930.119	765.519	628.327	553.671	864.951	543.205	1401.834	600.542
39	0.39000	511.964	956.169	1220.470	404.729	951.057	1239.185	471.136	1196.574	1231.232	511.802	1194.639	1137.830	641.370	991.765	1027.106	308.126	1286.178	1118.789	621.930	933.312	711.352	61.716	1147.259	877.269	   NaN	   NaN	   NaN	172.650	953.534	947.918	651.886	790.228	1385.179	228.539	925.430	777.438	628.266	552.878	866.825	543.304	1401.576	600.648
40	0.40000	512.860	957.378	1222.255	405.730	951.779	1240.472	470.023	1197.380	1231.198	512.013	1194.652	1138.011	641.492	991.520	1027.684	308.854	1285.372	1119.841	621.949	931.654	712.036	62.184	1141.543	882.505	   NaN	   NaN	   NaN	174.769	951.278	958.419	659.961	793.290	1395.008	230.337	920.516	789.980	628.104	552.046	868.799	543.371	1401.358	600.782
41	0.41000	513.667	958.461	1224.032	406.725	952.535	1241.727	468.955	1198.115	1231.141	512.228	1194.647	1138.171	641.642	991.288	1028.253	309.565	1284.536	1120.858	621.970	929.988	712.693	62.908	1135.753	887.522	   NaN	   NaN	   NaN	177.125	949.269	969.006	667.632	796.592	1405.898	232.570	915.384	803.033	627.822	551.168	870.830	543.377	1401.217	600.949
42	0.42000	514.399	959.401	1225.796	407.672	953.229	1242.937	467.946	1198.770	1231.059	512.454	1194.606	1138.308	641.813	991.057	1028.792	310.247	1283.669	1121.832	622.008	928.322	713.320	63.855	1129.905	892.261	   NaN	   NaN	   NaN	179.707	947.530	979.515	674.874	800.089	1417.723	235.260	910.090	816.476	627.421	550.246	872.853	543.312	1401.163	601.144
43	0.43000	515.061	960.186	1227.538	408.538	953.789	1244.103	467.001	1199.331	1230.950	512.693	1194.508	1138.421	641.999	990.817	1029.282	310.890	1282.762	1122.757	622.074	926.662	713.904	64.990	1124.003	896.676	   NaN	   NaN	   NaN	182.496	946.061	989.791	681.692	803.744	1430.310	238.381	904.746	830.190	626.935	549.302	874.779	543.190	1401.174	601.349
44	0.44000	515.661	960.815	1229.237	409.316	954.186	1245.213	466.122	1199.788	1230.817	512.948	1194.336	1138.506	642.200	990.557	1029.714	311.489	1281.800	1123.625	622.176	925.008	714.434	66.288	1118.061	900.746	   NaN	   NaN	   NaN	185.460	944.841	999.696	688.096	807.527	1443.433	241.824	899.497	844.068	626.437	548.385	876.496	543.036	1401.212	601.546
45	0.45000	516.210	961.303	1230.856	410.012	954.416	1246.246	465.306	1200.131	1230.667	513.210	1194.089	1138.567	642.419	990.276	1030.085	312.042	1280.768	1124.435	622.319	923.360	714.897	67.740	1112.133	904.486	   NaN	   NaN	   NaN	188.554	943.837	1009.106	694.091	811.417	1456.827	245.385	894.452	857.986	626.041	547.562	877.897	542.869	1401.250	601.721
46	0.46000	516.722	961.665	1232.354	410.634	954.480	1247.161	464.546	1200.344	1230.514	513.463	1193.790	1138.611	642.668	989.983	1030.398	312.548	1279.651	1125.187	622.510	921.712	715.280	69.354	1106.316	907.942	   NaN	   NaN	   NaN	191.730	943.019	1017.911	699.663	815.398	1470.209	248.832	889.632	871.744	625.882	546.898	878.901	542.695	1401.276	601.872
47	0.47000	517.194	961.900	1233.694	411.174	954.375	1247.911	463.839	1200.410	1230.377	513.687	1193.477	1138.647	642.962	989.697	1030.657	313.007	1278.441	1125.885	622.753	920.063	715.568	71.134	1100.716	911.151	   NaN	   NaN	   NaN	194.943	942.353	1026.009	704.765	819.460	1483.296	252.013	884.996	885.061	626.095	546.448	879.465	542.514	1401.290	602.004
48	0.48000	517.600	961.980	1234.845	411.607	954.094	1248.441	463.191	1200.313	1230.281	513.871	1193.183	1138.681	643.309	989.437	1030.860	313.418	1277.136	1126.529	623.055	918.417	715.748	73.064	1095.404	914.120	   NaN	   NaN	   NaN	198.154	941.780	1033.293	709.321	823.595	1495.815	254.920	880.506	897.610	626.773	546.245	879.577	542.327	1401.298	602.123
49	0.49000	517.899	961.859	1235.775	411.892	953.627	1248.698	462.618	1200.036	1230.243	514.020	1192.920	1138.709	643.711	989.215	1031.003	313.778	1275.744	1127.115	623.420	916.782	715.806	75.109	1090.408	916.818	   NaN	   NaN	   NaN	201.337	941.201	1039.657	713.235	827.794	1507.507	257.683	876.186	909.063	627.945	546.303	879.230	542.138	1401.301	602.232
50	0.50000	518.048	961.490	1236.446	411.991	952.970	1248.638	462.143	1199.566	1230.270	514.149	1192.678	1138.722	644.160	989.035	1031.073	314.083	1274.282	1127.635	623.859	915.178	715.733	77.227	1085.719	919.183	   NaN	   NaN	   NaN	204.482	940.500	1044.991	716.413	832.041	1518.129	260.501	872.109	919.096	629.586	546.611	878.418	541.955	1401.298	602.331
51	0.51000	518.012	960.832	1236.811	411.875	952.120	1248.221	461.785	1198.904	1230.344	514.275	1192.423	1138.705	644.645	988.890	1031.045	314.325	1272.768	1128.075	624.395	913.634	715.525	79.374	1081.305	921.133	   NaN	   NaN	   NaN	207.593	939.571	1049.195	718.777	836.313	1527.459	263.546	868.331	927.373	631.645	547.125	877.164	541.787	1401.280	602.418
52	0.52000	517.770	959.855	1236.813	411.529	951.075	1247.413	461.558	1198.064	1230.430	514.413	1192.113	1138.638	645.155	988.772	1030.893	314.498	1271.220	1128.418	625.063	912.189	715.184	81.513	1077.122	922.583	   NaN	   NaN	   NaN	210.683	938.333	1052.186	720.261	840.566	1535.304	266.923	864.865	933.551	634.081	547.768	875.537	541.644	1401.232	602.490
53	0.53000	517.309	958.537	1236.383	410.947	949.828	1246.184	461.463	1197.073	1230.492	514.564	1191.714	1138.510	645.685	988.673	1030.591	314.606	1269.644	1128.651	625.899	910.898	714.707	83.622	1073.144	923.468	   NaN	   NaN	   NaN	213.769	936.714	1053.921	720.819	844.730	1541.511	270.678	861.700	937.336	636.878	548.454	873.667	541.533	1401.138	602.541
54	0.54000	516.628	956.870	1235.454	410.128	948.369	1244.498	461.492	1195.953	1230.502	514.718	1191.216	1138.319	646.233	988.582	1030.127	314.662	1268.049	1128.768	626.930	909.823	714.080	85.701	1069.372	923.747	   NaN	   NaN	   NaN	216.875	934.645	1054.404	720.433	848.708	1545.971	274.832	858.824	938.540	640.037	549.113	871.704	541.461	1400.984	602.568
55	0.55000	515.733	954.859	1233.968	409.080	946.682	1242.320	461.626	1194.693	1230.455	514.866	1190.626	1138.072	646.802	988.498	1029.505	314.684	1266.454	1128.774	628.160	909.032	713.280	87.758	1065.818	923.406	   NaN	   NaN	   NaN	220.027	932.071	1053.673	719.136	852.383	1548.629	279.384	856.252	937.126	643.539	549.709	869.781	541.428	1400.772	602.569
56	0.56000	514.648	952.528	1231.890	407.825	944.757	1239.621	461.832	1193.216	1230.369	515.009	1189.968	1137.781	647.399	988.423	1028.744	314.687	1264.890	1128.687	629.567	908.584	712.288	89.802	1062.503	922.452	   NaN	   NaN	   NaN	223.264	928.962	1051.787	717.034	855.640	1549.482	284.296	854.010	933.204	647.322	550.248	867.973	541.422	1400.530	602.548
57	0.57000	513.410	949.914	1229.218	406.401	942.595	1236.392	462.071	1191.405	1230.285	515.159	1189.267	1137.454	648.037	988.365	1027.874	314.685	1263.397	1128.528	631.115	908.516	711.101	91.838	1059.448	920.921	   NaN	   NaN	   NaN	226.617	925.341	1048.812	714.314	858.384	1548.581	289.460	852.089	927.033	651.271	550.765	866.299	541.427	1400.306	602.514
58	0.58000	512.072	947.066	1225.988	404.864	940.225	1232.658	462.317	1189.160	1230.263	515.336	1188.543	1137.093	648.734	988.333	1026.919	314.701	1261.981	1128.307	632.763	908.837	709.739	93.864	1056.671	918.875	   NaN	   NaN	   NaN	230.067	921.334	1044.843	711.233	860.553	1546.020	294.695	850.421	918.994	655.241	551.308	864.739	541.433	1400.147	602.472
59	0.59000	510.691	944.040	1222.269	403.284	937.706	1228.487	462.565	1186.435	1230.355	515.558	1187.800	1136.697	649.514	988.335	1025.895	314.754	1260.610	1128.020	634.476	909.523	708.247	95.868	1054.190	916.393	   NaN	   NaN	   NaN	233.529	917.164	1040.023	708.093	862.129	1541.929	299.792	848.946	909.543	659.095	551.923	863.260	541.438	1400.083	602.428
60	0.60000	509.326	940.888	1218.174	401.747	935.133	1223.992	462.820	1183.234	1230.577	515.835	1187.028	1136.267	650.399	988.377	1024.807	314.848	1259.235	1127.673	636.237	910.524	706.682	97.833	1052.016	913.562	   NaN	   NaN	   NaN	236.905	913.065	1034.527	705.218	863.133	1536.475	304.602	847.692	899.149	662.744	552.641	861.816	541.443	1400.128	602.385
61	0.61000	508.023	937.660	1213.864	400.350	932.609	1219.315	463.092	1179.637	1230.903	516.170	1186.210	1135.812	651.403	988.457	1023.661	314.968	1257.816	1127.285	638.049	911.775	705.095	99.739	1050.142	910.472	   NaN	   NaN	   NaN	240.123	909.180	1028.524	702.925	863.621	1529.863	309.055	846.779	888.258	666.160	553.468	860.356	541.446	1400.278	602.345
62	0.62000	506.831	934.408	1209.530	399.184	930.191	1214.627	463.395	1175.823	1231.287	516.559	1185.330	1135.353	652.526	988.569	1022.469	315.088	1256.325	1126.883	639.928	913.208	703.523	101.562	1048.549	907.206	   NaN	   NaN	   NaN	243.147	905.572	1022.170	701.499	863.670	1522.337	313.132	846.319	877.285	669.369	554.379	858.827	541.453	1400.505	602.308
63	0.63000	505.829	931.216	1205.377	398.321	927.860	1210.126	463.742	1172.038	1231.670	516.986	1184.380	1134.913	653.754	988.702	1021.253	315.180	1254.739	1126.488	641.879	914.769	701.996	103.282	1047.205	903.831	   NaN	   NaN	   NaN	245.959	902.272	1015.608	701.160	863.364	1514.173	316.833	846.346	866.612	672.408	555.328	857.167	541.472	1400.763	602.273
64	0.64000	505.151	928.218	1201.586	397.818	925.577	1206.021	464.140	1168.485	1231.978	517.432	1183.348	1134.514	655.062	988.836	1020.035	315.218	1253.043	1126.111	643.884	916.425	700.524	104.878	1046.078	900.404	   NaN	   NaN	   NaN	248.546	899.324	1008.976	702.038	862.779	1505.657	320.167	846.820	856.562	675.302	556.259	855.305	541.510	1401.015	602.241
65	0.65000	504.934	925.545	1198.299	397.713	923.327	1202.493	464.592	1165.281	1232.133	517.870	1182.224	1134.169	656.420	988.947	1018.845	315.183	1251.230	1125.753	645.907	918.150	699.101	106.339	1045.136	896.972	   NaN	   NaN	   NaN	250.901	896.780	1002.414	704.142	861.980	1497.053	323.154	847.647	847.373	678.049	557.130	853.168	541.566	1401.243	602.216
66	0.66000	505.234	923.245	1195.606	398.032	921.120	1199.662	465.094	1162.473	1232.098	518.277	1180.999	1133.884	657.802	989.006	1017.706	315.067	1249.303	1125.409	647.905	919.918	697.708	107.668	1044.350	893.574	   NaN	   NaN	   NaN	253.029	894.677	996.058	707.366	861.008	1488.571	325.812	848.727	839.175	680.637	557.919	850.695	541.639	1401.448	602.206
