NO_OF_FRAMES	132
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
11	0.11000	424.981	1070.537	1246.801	318.237	1091.785	1242.174	433.417	1314.730	1231.695	509.483	1306.806	1135.325	592.024	1059.092	1048.511	327.815	1455.319	1071.940	584.250	980.359	729.152	134.481	1387.417	756.624	431.483	857.516	830.961	161.309	1177.463	841.810	415.761	893.736	1416.675	221.324	1081.912	714.591	497.460	645.015	888.299	594.414	1407.458	590.373
12	0.12000	424.471	1070.666	1247.019	317.672	1091.898	1242.009	432.770	1314.842	1231.457	509.542	1306.522	1135.407	591.557	1058.570	1048.393	328.348	1455.345	1072.497	583.617	980.315	728.972	133.700	1387.913	757.979	430.632	857.915	830.590	160.694	1177.778	842.974	419.909	892.975	1415.802	219.767	1082.401	715.651	496.074	644.988	887.864	594.360	1407.438	590.404
13	0.13000	423.889	1070.833	1247.266	317.108	1092.009	1241.827	432.081	1314.966	1231.209	509.606	1306.225	1135.494	591.096	1058.087	1048.299	328.877	1455.377	1073.082	582.994	980.287	728.789	132.907	1388.407	759.382	429.752	858.175	830.254	160.078	1178.105	844.200	424.067	892.119	1414.807	218.171	1082.914	716.695	494.728	644.972	887.408	594.299	1407.410	590.441
14	0.14000	423.273	1071.025	1247.525	316.519	1092.095	1241.631	431.359	1315.099	1230.957	509.673	1305.924	1135.581	590.638	1057.643	1048.231	329.417	1455.396	1073.680	582.380	980.274	728.603	132.104	1388.894	760.827	428.853	858.340	829.938	159.473	1178.456	845.498	428.170	891.180	1413.709	216.528	1083.445	717.722	493.417	644.965	886.929	594.228	1407.375	590.481
15	0.15000	422.677	1071.226	1247.777	315.894	1092.138	1241.420	430.609	1315.237	1230.706	509.747	1305.626	1135.664	590.181	1057.231	1048.184	329.975	1455.391	1074.275	581.772	980.271	728.415	131.294	1389.372	762.303	427.949	858.452	829.628	158.888	1178.840	846.874	432.162	890.169	1412.529	214.828	1083.990	718.735	492.139	644.965	886.428	594.143	1407.331	590.512
16	0.16000	422.132	1071.427	1248.017	315.262	1092.148	1241.185	429.839	1315.374	1230.459	509.829	1305.338	1135.739	589.728	1056.840	1048.151	330.546	1455.372	1074.859	581.171	980.274	728.228	130.476	1389.839	763.802	427.052	858.543	829.324	158.325	1179.254	848.327	436.007	889.096	1411.288	213.060	1084.548	719.736	490.893	644.968	885.909	594.040	1407.269	590.519
17	0.17000	421.633	1071.627	1248.241	314.676	1092.153	1240.908	429.058	1315.506	1230.222	509.924	1305.062	1135.807	589.284	1056.463	1048.126	331.116	1455.361	1075.434	580.582	980.280	728.045	129.649	1390.298	765.314	426.174	858.634	829.034	157.785	1179.687	849.848	439.701	887.968	1410.000	211.222	1085.117	720.734	489.674	644.973	885.374	593.913	1407.172	590.480
18	0.18000	421.156	1071.823	1248.451	314.165	1092.177	1240.581	428.287	1315.626	1230.009	510.034	1304.793	1135.867	588.854	1056.098	1048.102	331.674	1455.377	1076.001	580.007	980.291	727.869	128.814	1390.751	766.836	425.324	858.743	828.778	157.265	1180.125	851.421	443.263	886.786	1408.671	209.322	1085.692	721.736	488.475	644.979	884.824	593.751	1407.022	590.371
19	0.19000	420.679	1072.007	1248.639	313.719	1092.221	1240.209	427.550	1315.730	1229.834	510.157	1304.531	1135.924	588.439	1055.743	1048.074	332.224	1455.417	1076.558	579.442	980.310	727.696	127.969	1391.200	768.362	424.512	858.889	828.577	156.756	1180.560	853.024	446.731	885.551	1407.308	207.381	1086.268	722.754	487.292	644.988	884.257	593.547	1406.803	590.176
20	0.20000	420.197	1072.166	1248.794	313.308	1092.271	1239.813	426.872	1315.811	1229.708	510.287	1304.275	1135.981	588.034	1055.402	1048.032	332.773	1455.464	1077.096	578.879	980.345	727.518	127.115	1391.643	769.886	423.748	859.084	828.446	156.250	1180.985	854.629	450.150	884.267	1405.918	205.431	1086.842	723.799	486.121	645.000	883.672	593.308	1406.522	589.907
21	0.21000	419.711	1072.289	1248.906	312.909	1092.311	1239.415	426.270	1315.866	1229.635	510.413	1304.032	1136.048	587.631	1055.075	1047.973	333.322	1455.507	1077.609	578.311	980.398	727.333	126.255	1392.077	771.406	423.028	859.325	828.380	155.743	1181.394	856.211	453.556	882.947	1404.515	203.508	1087.407	724.880	484.966	645.018	883.068	593.064	1406.219	589.612
22	0.22000	419.233	1072.365	1248.963	312.511	1092.332	1239.031	425.750	1315.894	1229.607	510.518	1303.815	1136.137	587.224	1054.763	1047.896	333.861	1455.545	1078.096	577.740	980.466	727.141	125.393	1392.494	772.921	422.332	859.585	828.332	155.229	1181.781	857.746	456.969	881.612	1403.116	201.643	1087.956	726.002	483.835	645.041	882.453	592.858	1405.950	589.362
23	0.23000	418.772	1072.394	1248.963	312.119	1092.335	1238.671	425.313	1315.892	1229.614	510.586	1303.636	1136.255	586.810	1054.463	1047.802	334.374	1455.592	1078.569	577.178	980.543	726.944	124.535	1392.887	774.428	421.627	859.821	828.226	154.704	1182.135	859.222	460.386	880.294	1401.738	199.856	1088.479	727.166	482.738	645.071	881.840	592.716	1405.749	589.199
24	0.24000	418.337	1072.377	1248.910	311.738	1092.322	1238.336	424.950	1315.864	1229.641	510.606	1303.501	1136.396	586.392	1054.177	1047.697	334.848	1455.659	1079.037	576.632	980.626	726.741	123.686	1393.253	775.919	420.891	859.992	828.003	154.161	1182.445	860.634	463.787	879.024	1400.394	198.153	1088.969	728.362	481.677	645.110	881.253	592.639	1405.615	589.124
25	0.25000	417.929	1072.322	1248.815	311.372	1092.298	1238.024	424.653	1315.812	1229.677	510.578	1303.403	1136.549	585.974	1053.902	1047.586	335.282	1455.741	1079.504	576.106	980.715	726.529	122.853	1393.591	777.382	420.115	860.081	827.646	153.599	1182.703	861.983	467.145	877.831	1399.093	196.523	1089.428	729.575	480.652	645.160	880.710	592.609	1405.529	589.110
26	0.26000	417.547	1072.236	1248.692	311.020	1092.269	1237.731	424.409	1315.739	1229.713	510.508	1303.326	1136.700	585.558	1053.638	1047.473	335.681	1455.824	1079.965	575.595	980.810	726.306	122.040	1393.902	778.809	419.303	860.096	827.170	153.020	1182.918	863.272	470.428	876.735	1397.835	194.948	1089.869	730.788	479.660	645.225	880.222	592.605	1405.471	589.130
27	0.27000	417.187	1072.127	1248.550	310.679	1092.237	1237.457	424.207	1315.647	1229.744	510.413	1303.247	1136.831	585.146	1053.383	1047.364	336.052	1455.893	1080.415	575.089	980.913	726.070	121.252	1394.185	780.191	418.476	860.066	826.619	152.435	1183.116	864.506	473.606	875.750	1396.621	193.413	1090.305	731.989	478.699	645.303	879.786	592.611	1405.424	589.163
28	0.28000	416.848	1071.995	1248.393	310.349	1092.198	1237.206	424.043	1315.536	1229.772	510.319	1303.133	1136.926	584.735	1053.136	1047.260	336.400	1455.940	1080.852	574.575	981.020	725.830	120.489	1394.443	781.527	417.661	860.037	826.062	151.864	1183.334	865.701	476.654	874.880	1395.448	191.914	1090.738	733.166	477.766	645.393	879.392	592.615	1405.384	589.197
29	0.29000	416.528	1071.844	1248.223	310.033	1092.147	1236.980	423.910	1315.410	1229.801	510.250	1302.965	1136.975	584.324	1052.896	1047.162	336.725	1455.966	1081.279	574.043	981.128	725.597	119.752	1394.678	782.818	416.881	860.049	825.566	151.327	1183.597	866.874	479.554	874.125	1394.320	190.456	1091.162	734.307	476.855	645.488	879.021	592.617	1405.346	589.228
30	0.30000	416.230	1071.674	1248.040	309.736	1092.079	1236.777	423.806	1315.271	1229.835	510.215	1302.746	1136.988	583.908	1052.663	1047.072	337.029	1455.978	1081.702	573.483	981.236	725.375	119.036	1394.898	784.070	416.141	860.121	825.164	150.828	1183.897	868.038	482.299	873.480	1393.245	189.055	1091.565	735.405	475.962	645.583	878.655	592.614	1405.310	589.253
31	0.31000	415.957	1071.493	1247.844	309.466	1091.990	1236.587	423.722	1315.122	1229.877	510.206	1302.502	1136.982	583.481	1052.435	1046.985	337.310	1455.984	1082.123	572.890	981.349	725.167	118.336	1395.108	785.288	415.433	860.245	824.847	150.355	1184.206	869.192	484.892	872.939	1392.233	187.726	1091.939	736.457	475.082	645.676	878.281	592.611	1405.277	589.271
32	0.32000	415.713	1071.304	1247.639	309.228	1091.882	1236.399	423.652	1314.967	1229.926	510.208	1302.263	1136.977	583.043	1052.213	1046.900	337.569	1455.985	1082.543	572.274	981.472	724.967	117.650	1395.314	786.475	414.742	860.406	824.591	149.902	1184.505	870.323	487.343	872.499	1391.291	186.480	1092.284	737.469	474.213	645.767	877.900	592.606	1405.250	589.284
33	0.33000	415.499	1071.108	1247.427	309.025	1091.761	1236.200	423.587	1314.811	1229.985	510.208	1302.052	1136.982	582.600	1052.000	1046.814	337.807	1455.980	1082.956	571.643	981.609	724.771	116.978	1395.519	787.634	414.060	860.588	824.368	149.465	1184.790	871.412	489.669	872.157	1390.425	185.323	1092.606	738.444	473.353	645.861	877.514	592.600	1405.228	589.292
34	0.34000	415.312	1070.908	1247.207	308.852	1091.633	1235.978	423.515	1314.657	1230.052	510.198	1301.876	1137.000	582.159	1051.801	1046.725	338.028	1455.968	1083.359	571.007	981.763	724.576	116.323	1395.724	788.767	413.382	860.779	824.165	149.041	1185.046	872.450	491.882	871.921	1389.634	184.256	1092.914	739.383	472.505	645.957	877.134	592.590	1405.210	589.298
35	0.35000	415.152	1070.705	1246.976	308.704	1091.502	1235.724	423.427	1314.509	1230.131	510.179	1301.733	1137.029	581.731	1051.616	1046.634	338.235	1455.954	1083.752	570.376	981.931	724.378	115.685	1395.930	789.875	412.706	860.973	823.978	148.627	1185.259	873.433	493.988	871.805	1388.915	183.275	1093.222	740.282	471.680	646.058	876.773	592.573	1405.196	589.304
36	0.36000	415.018	1070.506	1246.728	308.575	1091.365	1235.434	423.313	1314.366	1230.221	510.155	1301.614	1137.064	581.324	1051.443	1046.542	338.433	1455.944	1084.135	569.758	982.111	724.178	115.064	1396.130	790.961	412.036	861.173	823.804	148.232	1185.436	874.363	495.978	871.824	1388.264	182.376	1093.539	741.128	470.892	646.163	876.436	592.550	1405.185	589.311
37	0.37000	414.910	1070.325	1246.457	308.458	1091.218	1235.114	423.165	1314.229	1230.320	510.131	1301.506	1137.102	580.944	1051.284	1046.447	338.632	1455.934	1084.507	569.147	982.306	723.977	114.463	1396.317	792.029	411.377	861.382	823.641	147.864	1185.591	875.246	497.834	871.993	1387.685	181.557	1093.861	741.904	470.140	646.269	876.114	592.521	1405.177	589.319
38	0.38000	414.826	1070.173	1246.167	308.349	1091.054	1234.774	422.976	1314.099	1230.427	510.109	1301.404	1137.141	580.595	1051.140	1046.348	338.837	1455.921	1084.870	568.531	982.518	723.773	113.883	1396.485	793.080	410.728	861.605	823.489	147.520	1185.723	876.093	499.534	872.323	1387.183	180.821	1094.181	742.593	469.416	646.371	875.782	592.490	1405.170	589.329
39	0.39000	414.768	1070.058	1245.871	308.251	1090.868	1234.430	422.742	1313.977	1230.534	510.093	1301.302	1137.181	580.279	1051.013	1046.242	339.049	1455.903	1085.233	567.901	982.746	723.566	113.322	1396.633	794.117	410.083	861.837	823.351	147.193	1185.833	876.910	501.061	872.810	1386.766	180.170	1094.484	743.188	468.704	646.468	875.403	592.460	1405.163	589.340
40	0.40000	414.733	1069.986	1245.587	308.181	1090.650	1234.091	422.459	1313.865	1230.634	510.080	1301.201	1137.222	579.996	1050.903	1046.130	339.266	1455.879	1085.605	567.252	982.986	723.357	112.778	1396.764	795.141	409.438	862.073	823.231	146.887	1185.933	877.692	502.405	873.446	1386.438	179.598	1094.760	743.691	467.994	646.566	874.942	592.432	1405.158	589.351
41	0.41000	414.721	1069.957	1245.335	308.170	1090.389	1233.755	422.125	1313.770	1230.721	510.071	1301.099	1137.265	579.742	1050.807	1046.011	339.481	1455.849	1085.991	566.584	983.232	723.143	112.249	1396.878	796.156	408.791	862.315	823.126	146.604	1186.041	878.438	503.562	874.216	1386.198	179.094	1094.999	744.109	467.277	646.672	874.376	592.407	1405.156	589.363
42	0.42000	414.729	1069.970	1245.126	308.265	1090.074	1233.403	421.737	1313.697	1230.788	510.066	1300.996	1137.309	579.513	1050.718	1045.884	339.691	1455.810	1086.394	565.894	983.489	722.920	111.732	1396.979	797.168	408.148	862.572	823.031	146.338	1186.148	879.151	504.535	875.103	1386.039	178.637	1095.204	744.450	466.561	646.794	873.712	592.385	1405.157	589.377
43	0.43000	414.754	1070.021	1244.960	308.518	1089.686	1233.008	421.299	1313.650	1230.830	510.064	1300.889	1137.355	579.302	1050.630	1045.747	339.892	1455.759	1086.813	565.177	983.767	722.675	111.220	1397.072	798.185	407.513	862.854	822.938	146.080	1186.235	879.836	505.330	876.091	1385.954	178.208	1095.385	744.726	465.861	646.936	873.000	592.366	1405.163	589.392
44	0.44000	414.791	1070.108	1244.826	308.971	1089.209	1232.541	420.812	1313.633	1230.844	510.067	1300.775	1137.401	579.102	1050.536	1045.599	340.085	1455.690	1087.247	564.433	984.078	722.403	110.708	1397.158	799.210	406.889	863.157	822.840	145.825	1186.285	880.501	505.958	877.170	1385.940	177.793	1095.557	744.945	465.198	647.101	872.310	592.350	1405.173	589.407
45	0.45000	414.832	1070.222	1244.717	309.613	1088.631	1232.000	420.277	1313.642	1230.833	510.076	1300.656	1137.445	578.905	1050.434	1045.439	340.268	1455.599	1087.697	563.674	984.420	722.104	110.190	1397.240	800.245	406.276	863.470	822.735	145.571	1186.297	881.150	506.432	878.328	1385.989	177.384	1095.730	745.117	464.589	647.290	871.683	592.336	1405.185	589.417
46	0.46000	414.865	1070.352	1244.630	310.339	1087.955	1231.432	419.700	1313.676	1230.798	510.093	1300.533	1137.487	578.706	1050.326	1045.268	340.443	1455.491	1088.161	562.920	984.780	721.791	109.664	1397.319	801.292	405.673	863.785	822.616	145.315	1186.281	881.795	506.768	879.557	1386.094	176.979	1095.908	745.249	464.033	647.504	871.113	592.323	1405.201	589.422
47	0.47000	414.880	1070.487	1244.570	310.994	1087.190	1230.924	419.087	1313.733	1230.744	510.118	1300.412	1137.527	578.503	1050.217	1045.092	340.613	1455.375	1088.642	562.178	985.150	721.475	109.128	1397.399	802.356	405.080	864.097	822.476	145.052	1186.254	882.445	506.991	880.842	1386.240	176.576	1096.084	745.350	463.518	647.739	870.575	592.310	1405.221	589.424
48	0.48000	414.867	1070.622	1244.544	311.464	1086.344	1230.549	418.447	1313.808	1230.676	510.152	1300.296	1137.566	578.294	1050.110	1044.917	340.784	1455.260	1089.135	561.427	985.545	721.158	108.578	1397.482	803.439	404.495	864.405	822.307	144.777	1186.228	883.104	507.132	882.158	1386.409	176.175	1096.257	745.428	463.022	647.990	870.041	592.299	1405.243	589.424
49	0.49000	414.820	1070.756	1244.551	311.720	1085.446	1230.321	417.790	1313.897	1230.596	510.193	1300.190	1137.606	578.083	1050.008	1044.750	340.959	1455.147	1089.634	560.645	985.986	720.840	108.010	1397.573	804.548	403.913	864.709	822.106	144.484	1186.207	883.768	507.228	883.475	1386.585	175.773	1096.426	745.496	462.523	648.245	869.494	592.289	1405.266	589.425
50	0.50000	414.738	1070.891	1244.584	311.789	1084.589	1230.184	417.123	1313.996	1230.509	510.238	1300.097	1137.648	577.875	1049.911	1044.597	341.143	1455.034	1090.128	559.824	986.478	720.519	107.420	1397.678	805.687	403.326	865.003	821.874	144.170	1186.191	884.428	507.314	884.761	1386.760	175.371	1096.598	745.570	462.008	648.496	868.929	592.282	1405.288	589.426
51	0.51000	414.620	1071.033	1244.635	311.706	1083.906	1230.054	416.449	1314.104	1230.419	510.284	1300.015	1137.693	577.678	1049.823	1044.463	341.337	1454.915	1090.611	558.987	987.001	720.202	106.804	1397.801	806.859	402.728	865.292	821.622	143.832	1186.182	885.070	507.423	885.992	1386.933	174.974	1096.775	745.669	461.472	648.740	868.341	592.275	1405.306	589.429
52	0.52000	414.467	1071.188	1244.699	311.495	1083.497	1229.881	415.769	1314.220	1230.326	510.327	1299.944	1137.743	577.497	1049.744	1044.349	341.543	1454.787	1091.083	558.167	987.520	719.898	106.163	1397.945	808.068	402.115	865.587	821.362	143.467	1186.184	885.679	507.580	887.149	1387.114	174.592	1096.950	745.814	460.927	648.982	867.729	592.268	1405.321	589.434
53	0.53000	414.279	1071.361	1244.773	311.173	1083.385	1229.656	415.082	1314.347	1230.232	510.367	1299.879	1137.797	577.333	1049.672	1044.252	341.765	1454.649	1091.551	557.376	988.023	719.616	105.497	1398.116	809.317	401.483	865.900	821.109	143.072	1186.196	886.248	507.801	888.226	1387.322	174.240	1097.111	746.017	460.386	649.227	867.094	592.258	1405.333	589.439
54	0.54000	414.050	1071.552	1244.856	310.758	1083.535	1229.400	414.387	1314.484	1230.134	510.401	1299.813	1137.856	577.181	1049.605	1044.172	342.004	1454.501	1092.029	556.591	988.525	719.353	104.807	1398.320	810.605	400.829	866.239	820.879	142.647	1186.213	886.774	508.086	889.225	1387.575	173.927	1097.239	746.286	459.864	649.476	866.444	592.245	1405.345	589.443
55	0.55000	413.774	1071.746	1244.947	310.280	1083.866	1229.139	413.687	1314.634	1230.033	510.430	1299.744	1137.919	577.033	1049.540	1044.105	342.265	1454.348	1092.531	555.776	989.057	719.099	104.095	1398.558	811.928	400.150	866.605	820.681	142.196	1186.229	887.266	508.418	890.154	1387.881	173.651	1097.329	746.619	459.364	649.730	865.788	592.228	1405.360	589.447
56	0.56000	413.439	1071.917	1245.043	309.802	1084.245	1228.887	412.995	1314.790	1229.929	510.448	1299.668	1137.988	576.880	1049.475	1044.052	342.548	1454.195	1093.069	554.922	989.627	718.854	103.365	1398.830	813.283	399.450	866.997	820.514	141.725	1186.237	887.740	508.767	891.027	1388.226	173.390	1097.393	747.005	458.879	649.989	865.135	592.208	1405.378	589.450
57	0.57000	413.038	1072.042	1245.133	309.395	1084.526	1228.639	412.331	1314.943	1229.824	510.455	1299.587	1138.064	576.710	1049.406	1044.012	342.851	1454.050	1093.644	554.048	990.216	718.627	102.620	1399.130	814.669	398.734	867.412	820.369	141.242	1186.233	888.220	509.102	891.860	1388.584	173.109	1097.459	747.425	458.394	650.252	864.489	592.190	1405.398	589.455
58	0.58000	412.574	1072.115	1245.204	309.091	1084.632	1228.384	411.715	1315.083	1229.723	510.448	1299.501	1138.150	576.515	1049.332	1043.987	343.171	1453.913	1094.248	553.182	990.801	718.428	101.858	1399.450	816.090	398.010	867.843	820.229	140.744	1186.225	888.745	509.401	892.667	1388.915	172.772	1097.559	747.853	457.896	650.521	863.857	592.175	1405.418	589.463
59	0.59000	412.058	1072.144	1245.248	308.856	1084.592	1228.109	411.156	1315.206	1229.636	510.426	1299.414	1138.247	576.286	1049.250	1043.979	343.493	1453.779	1094.869	552.335	991.371	718.262	101.078	1399.784	817.554	397.280	868.280	820.082	140.222	1186.237	889.365	509.647	893.453	1389.185	172.347	1097.714	748.266	457.372	650.798	863.246	592.165	1405.435	589.475
60	0.60000	411.504	1072.148	1245.261	308.630	1084.491	1227.805	410.655	1315.312	1229.566	510.392	1299.327	1138.355	576.020	1049.158	1043.988	343.795	1453.639	1095.498	551.514	991.924	718.128	100.281	1400.130	819.070	396.548	868.709	819.925	139.674	1186.304	890.106	509.835	894.214	1389.367	171.819	1097.935	748.646	456.815	651.089	862.662	592.158	1405.448	589.490
61	0.61000	410.924	1072.137	1245.245	308.368	1084.407	1227.472	410.199	1315.407	1229.514	510.347	1299.243	1138.473	575.718	1049.055	1044.012	344.056	1453.490	1096.129	550.721	992.462	718.017	99.463	1400.491	820.646	395.818	869.121	819.756	139.115	1186.444	890.952	509.966	894.931	1389.442	171.188	1098.214	748.981	456.219	651.392	862.107	592.153	1405.454	589.508
62	0.62000	410.330	1072.122	1245.207	308.054	1084.380	1227.120	409.778	1315.503	1229.481	510.297	1299.160	1138.596	575.384	1048.944	1044.049	344.277	1453.329	1096.761	549.955	992.988	717.917	98.622	1400.867	822.289	395.093	869.520	819.580	138.560	1186.643	891.857	510.051	895.572	1389.403	170.471	1098.539	749.264	455.584	651.703	861.580	592.147	1405.453	589.528
63	0.63000	409.734	1072.110	1245.157	307.691	1084.424	1226.762	409.375	1315.611	1229.466	510.245	1299.078	1138.723	575.026	1048.829	1044.096	344.478	1453.164	1097.396	549.207	993.507	717.817	97.758	1401.259	824.001	394.371	869.915	819.412	138.008	1186.865	892.787	510.113	896.098	1389.248	169.692	1098.894	749.498	454.909	652.010	861.077	592.137	1405.445	589.549
64	0.64000	409.140	1072.107	1245.107	307.285	1084.539	1226.410	408.982	1315.737	1229.466	510.193	1298.996	1138.852	574.650	1048.717	1044.147	344.690	1453.009	1098.044	548.466	994.019	717.712	96.867	1401.667	825.780	393.647	870.327	819.272	137.450	1187.082	893.724	510.186	896.472	1388.987	168.876	1099.268	749.696	454.193	652.306	860.588	592.123	1405.431	589.572
65	0.65000	408.548	1072.116	1245.064	306.844	1084.714	1226.074	408.598	1315.885	1229.481	510.144	1298.915	1138.983	574.263	1048.611	1044.199	344.935	1452.881	1098.711	547.718	994.521	717.603	95.951	1402.085	827.623	392.912	870.787	819.189	136.875	1187.282	894.668	510.309	896.667	1388.633	168.041	1099.654	749.893	453.436	652.594	860.102	592.103	1405.416	589.597
66	0.66000	407.957	1072.145	1245.027	306.375	1084.938	1225.762	408.232	1316.050	1229.509	510.096	1298.832	1139.116	573.866	1048.510	1044.253	345.217	1452.789	1099.403	546.952	995.010	717.497	95.006	1402.506	829.524	392.157	871.324	819.183	136.279	1187.462	895.622	510.520	896.674	1388.203	167.197	1100.048	750.128	452.644	652.879	859.612	592.079	1405.400	589.620
